time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2775424996418159,-0.009514816869271234,0.0,1.2174659459292374,0.04305662776706236
0.08,0.0,0.0,0.0031847390547599906,0.0,-0.00045494149907384567,0.0,0.0,0.0,0.06619934542633141,0.0,-0.0164209860124587,0.0,0.27879143668306094,-0.38065472904722353,0.000312238429607729,-2.1246625225211084,-0.09105878911987964
0.16,0.0,0.0,0.008009037800224649,0.0,-0.0031703408127301165,0.0,0.0,0.0,0.037562644828981015,0.0,-0.052279206862024266,0.0,-0.9700145647967217,-0.4401903790725308,-0.012008494091353307,-3.749376618260681,-0.1678019747218434
0.24,0.0,0.0,0.00691571990847643,0.0,-0.008485233745019518,0.0,0.0,0.0,-0.07472843575223584,0.0,-0.07624615908674383,0.0,-1.7018007885904731,-0.12249520864277647,-0.04666004595757681,-2.4752355359609637,-0.1853243457663465
0.32,0.0,0.0,-0.004597193370847668,0.0,-0.014600533078321824,0.0,0.0,0.0,-0.21136488865930056,0.0,-0.07253775759730374,0.0,-1.574492171427807,0.1826192173281424,-0.09678495922737167,-0.42143443321791585,-0.15546384757109408
0.4,0.0,0.0,-0.025749985213404974,0.0,-0.019611958112339713,0.0,0.0,0.0,-0.3046366108595021,0.0,-0.049866543018704655,0.0,-0.614187814378726,0.408209156319623,-0.14957988873471792,1.9632447986233736,-0.0865019322394622
0.48,0.0,0.0,-0.0506511250470142,0.0,-0.021948100293581345,0.0,0.0,0.0,-0.30193861066404915,0.0,-0.005144778446989136,0.0,0.5520788741561843,0.649710575094905,-0.18923143030068684,4.654351445305415,-0.006068890484920609
0.56,0.0,0.0,-0.07240970632785006,0.0,-0.02024995785428433,0.0,0.0,0.0,-0.2342453870704921,0.0,0.048364701530153875,0.0,1.159158793259071,0.7117013860096062,-0.20026794021980132,5.652841344523724,0.039045343551582484
0.64,0.0,0.0,-0.08653584471885761,0.0,-0.013986544189303247,0.0,0.0,0.0,-0.10681183417959092,0.0,0.10888134954142292,0.0,2.052370353217841,0.7510275447576431,-0.1748468847301183,6.7943582708176,0.03610436844039097
0.72,0.0,0.0,-0.08767060091593307,0.0,-0.003176700386172742,0.0,0.0,0.0,0.08720452523517448,0.0,0.15602374768547034,0.0,2.7040951578371986,0.35803711458624343,-0.10772828715422776,4.964741499334739,0.03336706670236783
0.8,0.0,0.0,-0.07182958507981163,0.0,0.009872235178122862,0.0,0.0,0.0,0.3092743877861622,0.0,0.1634885366776975,0.0,2.729261606342262,-0.14115264643258163,-0.009496292165143881,1.8380237967669415,0.07777867050483449
0.88,0.0,0.0,-0.03908943676036511,0.0,0.022097070877518804,0.0,0.0,0.0,0.4965635257523049,0.0,0.13762687720085454,0.0,1.8070857205668047,-0.4693117538234711,0.10043146876028863,-1.156148693074592,0.14185105416004906
0.96,0.0,0.0,0.0052993434237077666,0.0,0.03156293983413599,0.0,0.0,0.0,0.6016529295017631,0.0,0.09981650785249432,0.0,0.948697217983299,-0.4221907554848062,0.2045877455364424,-1.7170152121477673,0.1534275036051619
1.04,0.0,0.0,0.05604730739526102,0.0,0.03827236266357472,0.0,0.0,0.0,0.6620591792801108,0.0,0.06757026781298177,0.0,0.5531315399451648,-0.4546598163250716,0.2976990052530718,-2.317590540331337,0.09246769113161976
1.12,0.0,0.0,0.11001722086291871,0.0,0.0418306382302586,0.0,0.0,0.0,0.6747949440222083,0.0,0.015488500753713743,0.0,-0.37862823830079023,-0.8858530917807048,0.3741358706487715,-5.971904659804161,0.01380161123858092
1.2,0.0,0.0,0.16117386263333616,0.0,0.039797090233561504,0.0,0.0,0.0,0.5825325405325446,0.0,-0.0703346838327957,0.0,-1.9797758057730517,-1.1770823236166557,0.4124526903680435,-9.411873597088615,-0.03293497506905826
1.28,0.0,0.0,0.19979616087085592,0.0,0.030573876553725406,0.0,0.0,0.0,0.364707781691202,0.0,-0.1561466829106851,0.0,-3.3404448311773027,-0.8775870918198111,0.3928396174310781,-8.881529728927589,-0.060959012767483
