time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057373286946089286,0.5332594760949833,0.0,3.3096270451176353,0.0
0.08,0.0,0.0,0.0012801885355331545,0.0,0.002014689700243558,0.0,0.0,0.0,0.04973378019076229,0.0,0.05311497211527965,0.0,1.2579156593425749,0.7340772146134176,0.01400093930287098,5.8928791924116934,0.10107376636612811
0.16,0.0,0.0,0.010301349252502125,0.0,0.008496995352357754,0.0,0.0,0.0,0.1861919394278499,0.0,0.10620997723053081,0.0,2.0372648121167716,0.5334877157567859,0.06395137790728898,5.405706249405117,0.18488991751994116
0.24,0.0,0.0,0.03200852742799043,0.0,0.01827652310158813,0.0,0.0,0.0,0.35813154519578394,0.0,0.13257865364086086,0.0,2.1628646616666725,0.1093624149165269,0.1474064942914179,2.853378949449623,0.23713745133700972
0.32,0.0,0.0,0.06727429526011834,0.0,0.028746435547012616,0.0,0.0,0.0,0.5180335029722538,0.0,0.12318039822873976,0.0,1.7531996506845244,-0.3383576243747226,0.24877928930395599,-0.3831903896174742,0.2488954789771851
0.4,0.0,0.0,0.11352077621262738,0.0,0.037090052951730644,0.0,0.0,0.0,0.626671224527681,0.0,0.08039006447077666,0.0,0.8957351851851562,-0.7138695823871906,0.3477073705498547,-3.611637358007565,0.2181564021885641
0.48,0.0,0.0,0.16532011988841355,0.0,0.040935967905652834,0.0,0.0,0.0,0.6523935454017475,0.0,0.012508516127367206,0.0,-0.2950641949846359,-0.9568099455352989,0.42378982124470554,-6.336362191094513,0.1501686962013881
0.56,0.0,0.0,0.21514995712081572,0.0,0.03875304087183556,0.0,0.0,0.0,0.575431557810016,0.0,-0.06797553531667018,0.0,-1.6350958104498536,-1.023582694187386,0.4598366571855854,-8.09799694154901,0.05654077050981322
0.64,0.0,0.0,0.254561405453464,0.0,0.03012198938202353,0.0,0.0,0.0,0.39308862090447144,0.0,-0.14614389834526006,0.0,-2.888541851667803,-0.8997745038993922,0.44475164641156056,-8.569718069288566,-0.04674108316275302
0.72,0.0,0.0,0.27565862526307366,0.0,0.015820700167606828,0.0,0.0,0.0,0.12185765386193313,0.0,-0.20754177732318618,0.0,-3.8219405953898544,-0.6124175383931567,0.3755505261213432,-7.688744932804246,-0.14204223465283958
0.8,0.0,0.0,0.27255989710252987,0.0,-0.002347438921124983,0.0,0.0,0.0,-0.20524737907711926,0.0,-0.24150951051166783,0.0,-4.264965429961637,-0.22750397623608837,0.2577381677545467,-5.701425535916299,-0.21309070102326333
