node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.690566732773493,0.7072266725688239,-15.327815541342177,-18.46337407858404,3.1355585372418613
1,4.472141676385792,0.48661833862958587,-150.02630182171455,-76.5686205033015,-73.45768131841305
2,4.539451325880147,0.1976028513908722,-36.3168129958324,32.21863095672499,-68.53544395255739
3,4.845136534689895,0.11571228072665675,-1.5658406663650544,6.535714786339525,-8.101555452704579
4,5.154994826433101,0.15776407183125896,-2.3705568383600815,-7.16591504610193,4.795358207741849
5,5.464935833549854,0.1754621759442271,-1.469040729522695,-3.133722217445563,1.664681487922868
6,5.7751357976152455,0.1346304763707003,-0.7239906832498707,-0.3826870679147724,-0.3413036153350983
7,6.085141936617333,0.10251057857165552,-0.3342997636368392,0.10936609391890889,-0.4436658575557481
8,6.396886119990206,0.08825594399534298,-0.2670180952648638,-0.2307431418704456,-0.03627495339441822
9,6.708747940570456,0.08079362780044806,-0.2661191147153886,-0.34990289981241823,0.0837837850970296
10,7.020628112632394,0.07286174816398613,-0.23514818713785834,-0.26564939112430863,0.030501203986450287
11,7.332505119147843,0.0651232073007782,-0.2003771077702505,-0.20035275935411245,-2.4348416138048057e-05
12,7.6444160927389575,0.05878962912820627,-0.17649066985389833,-0.1791709289842275,0.0026802591303291823
13,7.956346917755287,0.05355678172133516,-0.15846876435565418,-0.1642969037099977,0.005828139354343509
14,8.268288657298385,0.04901327560081892,-0.14304383330840947,-0.1478516118933444,0.004807778584934919
15,8.58023799986005,0.04502823313587416,-0.12975837912173813,-0.13334604352651616,0.003587664404778035
16,8.8921931967272,0.04153046811891145,-0.11840281437470383,-0.12145241415291484,0.0030495997782110096
17,9.204152728467445,0.03844375278765841,-0.10861806010292646,-0.11127566963743074,0.0026576095345042794
18,9.516115423747669,0.03569495603435463,-0.10005842815914208,-0.10232725724767743,0.0022688290885353457
19,9.828080556289844,0.033238780151803905,-0.09253774466363461,-0.09451200648662368,0.0019742618229890707
20,10.140047598310453,0.031037800029492062,-0.08587285671250879,-0.08752085592328038,0.0016479992107715918
21,10.532743362062392,0.02857098973359236,-0.07849043567633476,-0.07986694384493413,0.001376508168599369
22,11.027058135604047,0.02587484272696985,-0.07054243903717003,-0.07166205487722478,0.0011196158400547523
23,11.649287762912893,0.02300256365055927,-0.062209884969930435,-0.06308132502928672,0.0008714400593562849
24,12.43253244665578,0.020032982907413243,-0.05373949766664701,-0.054391773328135114,0.0006522756614881012
25,13.418457418635914,0.017060442503569168,-0.04540466391281195,-0.04586987532805682,0.0004652114152448733
26,14.659509309968884,0.014187503853022799,-0.03748268226233601,-0.03779906565782818,0.0003163833954921702
27,16.22170606064704,0.011509819840525704,-0.03021761394642692,-0.03042181328555829,0.00020419933913137095
28,18.188148813612056,0.009106999744920392,-0.02379271029322155,-0.02391796471263056,0.00012525441940900925
29,20.663442550672784,0.007030182851845559,-0.018311957023014084,-0.018384823400757914,7.286637774383056e-05
30,23.779260629533887,0.005300592138568297,-0.013797497759127558,-0.013837816481163414,4.031872203585571e-05
31,27.70134919617818,0.0039100767387060115,-0.010200254569063722,-0.01022147676353687,2.1222194473147216e-05
32,32.638344081658715,0.002828388581494684,-0.007419872109880095,-0.007430530205082888,1.0658095202792893e-05
33,38.85286920340247,0.0020115156760474725,-0.005327616819645584,-0.005332727091180861,5.110271535276913e-06
34,46.675506862750474,0.0014102551455376436,-0.0037871995718136956,-0.003789540580508771,2.341008695075364e-06
35,56.522383096136814,0.0009768407320299105,-0.0026705308768127985,-0.0026715537184584565,1.0228416456579438e-06
36,68.91730353724562,0.0006692704556648816,-0.0018681073178745985,-0.001868531361339203,4.240434646044823e-07
37,84.51961730977389,0.00045379006578019176,-0.0012945703833903833,-0.0012947353331123094,1.6494972192608245e-07
38,104.15929117275503,0.00030546455130417085,-0.0008967730904043912,-0.0008968301438527674,5.705344837618042e-08
39,128.88105969054868,0.0002072865610409106,-0.0006295971402169174,-0.0006295962345226958,-9.05694221551602e-10
40,160.0,0.0001721806061084532,-0.0006523276954184224,-0.0006524256331394596,9.793772103722231e-08
