eta,xi,pressure_coefficient,potential,normal_derivative,segment
-0.9845729525314082,0.026720430026377785,4.416574188434712,-1.7251951695712628,-0.8660254037844387,body
-0.9537188575942248,0.08016129007913321,4.415926786788602,-1.7521363625741995,-0.8660254037844387,body
-0.9228647626570413,0.13360215013188864,4.403521529922767,-1.7706881235277714,-0.8660254037844387,body
-0.8920106677198578,0.1870430101846442,4.39358601518153,-1.7849055970081253,-0.8660254037844387,body
-0.8611565727826743,0.24048387023739964,4.3862549299122575,-1.7958248036312994,-0.8660254037844387,body
-0.8303024778454908,0.2939247302901551,4.381267622882313,-1.803967235816144,-0.8660254037844387,body
-0.7994483829083074,0.3473655903429106,4.378407074993103,-1.8096466445729256,-0.8660254037844387,body
-0.768594287971124,0.40080645039566604,4.377522433521228,-1.813069958702104,-0.8660254037844387,body
-0.7377401930339405,0.4542473104484215,4.378514425149884,-1.8143811173378115,-0.8660254037844387,body
-0.7068860980967568,0.5076881705011771,4.381321680730232,-1.8136833036836735,-0.8660254037844387,body
-0.6760320031595735,0.5611290305539325,4.385911287958475,-1.8110514202635304,-0.8660254037844387,body
-0.6451779082223901,0.6145698906066879,4.392272659480463,-1.8065395977755054,-0.8660254037844387,body
-0.6143238132852065,0.6680107506594435,4.400413646854576,-1.8001859454185718,-0.8660254037844387,body
-0.583469718348023,0.7214516107121989,4.4103581505300244,-1.79201566002213,-0.8660254037844387,body
-0.5526156234108395,0.7748924707649543,4.4221447484798215,-1.7820431008887374,-0.8660254037844387,body
-0.5217615284736561,0.8283333308177099,4.435826047817841,-1.7702731783018602,-0.8660254037844387,body
-0.4909074335364726,0.8817741908704653,4.451468578933123,-1.756702263328779,-0.8660254037844387,body
-0.4600533385992891,0.9352150509232208,4.469153124872671,-1.741318746069556,-0.8660254037844387,body
-0.42919924366210555,0.9886559109759764,4.488975426256755,-1.724103320842465,-0.8660254037844387,body
-0.3983451487249221,1.0420967710287319,4.511047234107322,-1.7050290457318955,-0.8660254037844387,body
-0.36749105378773866,1.0955376310814873,4.5354977056383765,-1.6840612028110022,-0.8660254037844387,body
-0.3366369588505551,1.1489784911342427,4.562475154835875,-1.661156969835703,-0.8660254037844387,body
-0.3057828639133716,1.202419351186998,4.592149182457718,-1.6362649016315534,-0.8660254037844387,body
-0.2749287689761882,1.2558602112397534,4.624713219552218,-1.609324207976483,-0.8660254037844387,body
-0.24407467403900474,1.309301071292509,4.660387524213914,-1.580263803148919,-0.8660254037844387,body
-0.21322057910182118,1.3627419313452647,4.699422671060544,-1.5490010892092267,-0.8660254037844387,body
-0.18236648416463763,1.41618279139802,4.742103562447846,-1.5154404191525201,-0.8660254037844387,body
-0.15151238922745425,1.4696236514507754,4.788753961423348,-1.4794711656209292,-0.8660254037844387,body
-0.12065829429027075,1.523064511503531,4.839741483581323,-1.440965293587479,-0.8660254037844387,body
-0.08980419935308726,1.5765053715562867,4.89548285997969,-1.3997742980052288,-0.8660254037844387,body
-0.05895010441590387,1.6299462316090418,4.956449044131774,-1.355725314905386,-0.8660254037844387,body
-0.02809600947872032,1.6833870916617975,5.023169285039147,-1.3086161392449451,-0.8660254037844387,body
0.0027580854584631775,1.7368279517145528,5.096232439552599,-1.2582087730724623,-0.8660254037844387,body
0.03361218039564651,1.7902688117673082,5.176282190133862,-1.2042209642971682,-0.8660254037844387,body
0.06446627533283011,1.8437096718200638,5.263999750685507,-1.1463149484734512,-0.8660254037844387,body
0.09532037027001372,1.8971505318728195,5.360061618173469,-1.0840822217964372,-0.8660254037844387,body
0.1261744652071971,1.9505913919255748,5.465047878999954,-1.0170225649331854,-0.8660254037844387,body
0.1570285601443805,2.0040322519783302,5.579251811078587,-0.944514552137603,-0.8660254037844387,body
0.187882655081564,2.0574731120310856,5.702288987424269,-0.8657731522283124,-0.8660254037844387,body
