step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9436727967156021,0.05632720328439778,0.9521015698292578,1.1759718029089856,0.9461959542325757,0.0019807115687848313,115491.83221257548,1.0019970229256838,0.35024582010693467,20.94588206467231,0.9595730947998381,21.507027049052706,2.838907013255066,False,False,displacement_limit
0.5,0.9629288746780259,0.03707112532197399,0.965303275519891,1.0684329969887025,0.9648680128243525,0.001185418076220101,115469.83074581261,1.0018061401266662,0.17622705970647726,21.282146569811438,0.9749780498583749,21.62877154007738,2.838575267623518,False,False,root_mismatch
0.25,0.9793295386238937,0.02067046137610618,0.979964760411261,1.0317052254131434,0.9804241156593203,0.000996501906880875,115273.46150652757,1.000102457802226,0.08874644946006678,21.538268030377612,0.9867114904363993,21.661138038784042,2.8383408571483137,False,True,
0.125,0.9891622648494869,0.010837735150513008,0.9893106608684593,1.013882618667656,0.9897241426841198,0.0009533517353336347,115267.56918320354,1.0000513365210437,0.044964109818415005,21.680829858972608,0.9932425352805766,21.66929598629853,2.838208670406006,False,True,
