reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1,1.0,20.879469130149744,7.7513787531692016,1.1560355539673144,-0.1560355539673144,0.0010580502610850408,1024953.4170775431,1.0000020851919347,0.013944451771759703,20.866822035698355,0.9993942808424604,7.748667372810222,7.615535211456807,False,insufficient_objective_decrease
1,0.75,20.879469130149744,7.7513787531692016,1.0871844552611027,-0.08718445526110274,0.000988370770419423,1024952.8889500183,1.0000015699210774,0.010458338828673199,20.869906268023755,0.9995419968742318,7.749350230772705,7.6156244599156055,False,insufficient_objective_decrease
1,0.5,20.879469130149744,7.7513787531692016,1.0382318283271443,-0.038231828327144335,0.0009186867292836296,1024952.3564610493,1.0000010503949501,0.00697222588528098,20.87304219366087,0.9996921887022695,7.750029483961654,7.615701027680252,False,insufficient_objective_decrease
1,0.25,20.879469130149744,7.7513787531692016,1.0091722571081556,-0.009172257108155613,0.0008489981516292233,1024951.8197236037,1.0000005267237706,0.0034861129414130378,20.876229812539272,0.9998448563232005,7.75070512131892,7.6157649148981434,False,insufficient_objective_decrease
1,0.125,20.879469130149744,7.7513787531692016,1.002100668572357,-0.002100668572357023,0.0008141521625994462,1024951.550019105,1.000000263584923,0.001743056469360589,20.877843006912453,0.9999221185544922,7.751041580594373,7.615792103369648,False,insufficient_objective_decrease
