node_index,normal_displacement
0,-5.7390406089367073e-05
1,-5.7388020724748415e-05
2,-5.738325022398737e-05
3,-5.737609504401441e-05
4,-5.736655587017066e-05
5,-5.735463361614213e-05
6,-5.734032942387226e-05
7,-5.732364466345244e-05
8,-5.7304580932990934e-05
9,-5.728314005845971e-05
10,-5.725932409351956e-05
11,-5.723313531932333e-05
12,-5.720457624429758e-05
13,-5.7173649603902235e-05
14,-5.714035836036847e-05
15,-5.710470570241523e-05
16,-5.706669504494352e-05
17,-5.702633002870959e-05
18,-5.698361451997595e-05
19,-5.693855261014125e-05
20,-5.689114861534838e-05
21,-5.684140707607091e-05
22,-5.678933275667835e-05
23,-5.6734930644979675e-05
24,-5.6678205951745765e-05
25,-5.661916411021008e-05
26,-5.655781077554842e-05
27,-5.649415182433716e-05
28,-5.642819335399044e-05
29,-5.635994168217612e-05
30,-5.628940334621066e-05
31,-5.621658510243293e-05
32,-5.614149392555707e-05
33,-5.606413700800454e-05
34,-5.5984521759215034e-05
35,-5.590265580493692e-05
36,-5.5818546986496814e-05
37,-5.573220336004847e-05
38,-5.564363319580116e-05
39,-5.5552844977227476e-05
40,-5.5459847400250995e-05
41,-5.536464937241296e-05
42,-5.5267260012019495e-05
43,-5.516768864726797e-05
44,-5.506594481535365e-05
45,-5.496203826155615e-05
46,-5.485597893830599e-05
47,-5.4747777004231365e-05
48,-5.4637442823185136e-05
49,-5.452498696325209e-05
50,-5.441042019573679e-05
51,-5.42937534941318e-05
52,-5.417499803306662e-05
53,-5.405416518723743e-05
54,-5.39312665303175e-05
55,-5.3806313833848645e-05
56,-5.367931906611381e-05
57,-5.355029439099061e-05
58,-5.34192521667863e-05
59,-5.3286204945054015e-05
60,-5.315116546939063e-05
61,-5.301414667421609e-05
62,-5.287516168353453e-05
63,-5.2734223809677206e-05
64,-5.259134655202747e-05
65,-5.244654359572767e-05
66,-5.229982881036844e-05
67,-5.215121624866022e-05
68,-5.200072014508713e-05
69,-5.1848354914543795e-05
70,-5.169413515095441e-05
71,-5.153807562587507e-05
72,-5.138019128707876e-05
73,-5.1220497257123824e-05
74,-5.1059008831905246e-05
75,-5.089574147918977e-05
76,-5.073071083713424e-05
77,-5.0563932712787806e-05
78,-5.039542308057785e-05
79,-5.02251980807799e-05
80,-5.0053274017971735e-05
81,-4.987966735947164e-05
82,-4.970439473376112e-05
83,-4.9527472928892224e-05
84,-4.934891889087953e-05
85,-4.916874972207694e-05
86,-4.898698267953974e-05
87,-4.880363517337147e-05
88,-4.861872476505654e-05
89,-4.843226916577796e-05
90,-4.824428623472105e-05
91,-4.8054793977362824e-05
92,-4.786381054374733e-05
93,-4.7671354226747216e-05
94,-4.74774434603116e-05
95,-4.728209681770047e-05
96,-4.708533300970554e-05
97,-4.688717088285828e-05
98,-4.668762941762458e-05
99,-4.648672772658684e-05
100,-4.6284485052613336e-05
101,-4.6080920767015015e-05
102,-4.587605436769012e-05
103,-4.56699054772566e-05
104,-4.546249384117266e-05
105,-4.5253839325845406e-05
106,-4.504396191672807e-05
107,-4.483288171640572e-05
108,-4.4620618942669744e-05
109,-4.440719392658143e-05
110,-4.4192627110524526e-05
111,-4.397693904624726e-05
112,-4.3760150392893845e-05
113,-4.354228191502564e-05
114,-4.3323354480632326e-05
115,-4.3103389059133106e-05
116,-4.288240671936818e-05
117,-4.266042862758073e-05
118,-4.243747604538959e-05
119,-4.221357032775271e-05
120,-4.198873292092174e-05
121,-4.176298536038789e-05
122,-4.153634926881913e-05
123,-4.13088463539892e-05
124,-4.1080498406698345e-05
125,-4.0851327298686125e-05
126,-4.0621354980536505e-05
127,-4.039060347957537e-05
128,-4.015909489776069e-05
129,-3.992685140956554e-05
130,-3.969389525985418e-05
131,-3.946024876175137e-05
132,-3.922593429450516e-05
133,-3.8990974301343384e-05
134,-3.875539128732396e-05
135,-3.8519207817179306e-05
136,-3.828244651315503e-05
137,-3.8045130052843134e-05
138,-3.780728116700988e-05
139,-3.756892263741855e-05
140,-3.733007729464743e-05
141,-3.709076801590297e-05
142,-3.6851017722828586e-05
143,-3.661084937930913e-05
144,-3.6370285989271414e-05
145,-3.612935059448074e-05
146,-3.5888066272334015e-05
147,-3.564645613364925e-05
148,-3.540454332045201e-05
149,-3.5162351003758746e-05
150,-3.4919902381357485e-05
151,-3.467722067558585e-05
152,-3.4434329131106784e-05
153,-3.419125101268208e-05
154,-3.394800960294408e-05
155,-3.370462820016555e-05
156,-3.3461130116028205e-05
157,-3.3217538673389705e-05
158,-3.2973877204049874e-05
159,-3.2730169046515853e-05
160,-3.248643754376672e-05
161,-3.224270604101758e-05
162,-3.1998997883483575e-05
163,-3.1755336414143745e-05
164,-3.1511744971505244e-05
165,-3.1268246887367876e-05
166,-3.102486548458937e-05
167,-3.078162407485137e-05
168,-3.0538545956426665e-05
169,-3.0295654411947592e-05
170,-3.0052972706175958e-05
171,-2.9810524083774697e-05
172,-2.956833176708144e-05
173,-2.9326418953884192e-05
174,-2.908480881519943e-05
175,-2.8843524493052703e-05
176,-2.860258909826203e-05
177,-2.8362025708224304e-05
178,-2.812185736470486e-05
179,-2.788210707163047e-05
180,-2.7642797792886015e-05
181,-2.74039524501149e-05
182,-2.7165593920523573e-05
183,-2.6927745034690312e-05
184,-2.6690428574378416e-05
185,-2.6453667270354137e-05
186,-2.6217483800209485e-05
187,-2.5981900786190055e-05
188,-2.5746940793028287e-05
189,-2.551262632578208e-05
190,-2.5278979827679267e-05
191,-2.50460236779679e-05
192,-2.481378018977276e-05
193,-2.4582271607958078e-05
194,-2.435152010699694e-05
195,-2.412154778884731e-05
196,-2.3892376680835098e-05
197,-2.3664028733544233e-05
198,-2.343652581871432e-05
199,-2.3209889727145563e-05
200,-2.2984142166611707e-05
201,-2.2759304759780732e-05
202,-2.253539904214386e-05
203,-2.2312446459952717e-05
204,-2.2090468368165277e-05
205,-2.186948602840035e-05
206,-2.1649520606901127e-05
207,-2.1430593172507806e-05
208,-2.1212724694639604e-05
209,-2.099593604128618e-05
210,-2.078024797700892e-05
211,-2.0565681160952025e-05
212,-2.0352256144863706e-05
213,-2.0139993371127724e-05
214,-1.9928913170805367e-05
215,-1.9719035761688026e-05
216,-1.951038124636079e-05
217,-1.9302969610276833e-05
218,-1.9096820719843335e-05
219,-1.889195432051843e-05
220,-1.8688390034920107e-05
221,-1.8486147360946605e-05
222,-1.8285245669908873e-05
223,-1.8085704204675167e-05
224,-1.788754207782789e-05
225,-1.769077826983298e-05
226,-1.749543162722184e-05
227,-1.7301520860786233e-05
228,-1.710906454378612e-05
229,-1.691808111017062e-05
230,-1.6728588852812404e-05
231,-1.6540605921755493e-05
232,-1.635415032247692e-05
233,-1.6169239914161963e-05
234,-1.598589240799371e-05
235,-1.5804125365456507e-05
236,-1.5623956196653923e-05
237,-1.5445402158641212e-05
238,-1.5268480353772323e-05
239,-1.5093207728061812e-05
240,-1.4919601069561715e-05
241,-1.4747677006753541e-05
242,-1.45774520069556e-05
243,-1.4408942374745643e-05
244,-1.4242164250399204e-05
245,-1.4077133608343679e-05
246,-1.3913866255628187e-05
247,-1.3752377830409625e-05
248,-1.3592683800454676e-05
249,-1.343479946165839e-05
250,-1.3278739936579033e-05
251,-1.3124520172989662e-05
252,-1.2972154942446315e-05
253,-1.282165883887324e-05
254,-1.2673046277164987e-05
255,-1.2526331491805768e-05
256,-1.2381528535505966e-05
257,-1.2238651277856247e-05
258,-1.2097713403998924e-05
259,-1.1958728413317365e-05
260,-1.1821709618142815e-05
261,-1.1686670142479459e-05
262,-1.1553622920747166e-05
263,-1.0566705716806689e-05
264,-9.371549328555878e-06
265,-8.188592365529645e-06
266,-5.34088784044095e-06
267,-2.986736250969721e-06
268,-1.975171200417416e-06
269,1.4020593430063401e-06
270,4.133760483888315e-06
271,4.186531508605578e-06
272,7.4453875669048666e-06
273,1.1294666029039744e-05
274,1.0327824014664179e-05
275,1.2792654098889194e-05
276,1.8751733788036983e-05
277,1.910268952068856e-05
278,1.9303568039439367e-05
279,2.4808812325639816e-05
280,2.6035893277996142e-05
281,2.168986344135249e-05
282,2.4946068013337524e-05
283,3.176955539695172e-05
284,3.238541833723818e-05
285,3.2854399435886853e-05
286,4.4985008698374605e-05
287,5.424057112693415e-05
288,5.1070039815975255e-05
289,5.373454825820553e-05
290,7.255950670388136e-05
291,8.685683158171465e-05
292,9.085131982185907e-05
293,0.00010074305128497138
294,0.0001258447113894876
295,0.00014349497033061212
296,0.0001333875680309324
297,0.00012585166039041424
298,0.00015048922951857885
299,0.00017478058348388627
300,0.00017587439771703543
301,0.00017357524690129634
302,0.00019039873274346637
303,0.0002196271468438889
304,0.00023566794700407992
305,0.0002136997044485413
306,0.00019205922615951853
307,0.00021187502857073236
308,0.00024052263202237862
309,0.0002604177329525486
310,0.00025971796562718777
311,0.0002590272588648984
312,0.00028213441990749156
313,0.0003172162997355766
314,0.0003517274740751778
315,0.00032410824688639905
316,0.00029072338779078386
317,0.00025824317504672724
318,0.00023844184639460684
319,0.00021897473733581196
320,0.00019983923705554858
