configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.931199376788417,1.1252777139130599,11.26062126148463,0.11332991220768149,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,faltinsen_ch9
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.925947823517516,1.2473770472114474,11.68536215084805,0.03433510788174206,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,9.000040936414353,1.1252777139130599,14.19292678039892,0.12191144356771068,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_added_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.997228209836683,1.2473770472114474,16.369598456622043,0.04259504929424216,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.424102728900067,1.1252777139130599,21.65597286913544,0.05011714059028656,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_damping_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.423153226895995,1.2473770472114474,24.15108081491053,0.023928520096080402,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.49612749870636,1.1252777139130599,8.751100898604818,0.05909547902640069,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_added_and_damping
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.491489936169073,1.2473770472114474,10.796990908743282,0.01600969075091874,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.474375900875442,1.1252777139130599,6.963341426386705,0.056384006190354774,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_added_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.467452782483463,1.2473770472114474,9.009281216580803,0.018795106086315308,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,7.1762683776760285,1.1252777139130599,1.295493114963421,0.10543322281427006,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_damping_only
FnB=2.26,pitch,7,218,True,True,True,False,1.233173077,1.189903846,0.01730769231,8.629647930830982,6.591752428310555,1.2473770472114474,1.540148956318237,0.23615048016497595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_damping_only
FnB=2.26,heave,7,218,True,False,False,False,1.125,1.120673077,0.01730769231,8.022060019099158,6.591752428310555,1.1252777139130599,1.0744358629108088,0.1782967950106686,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_added_and_damping
FnB=2.26,pitch,7,218,True,True,True,False,1.233173077,1.189903846,0.01730769231,8.629647930830982,6.591752428310555,1.2473770472114474,1.4758634182551402,0.23615048016497595,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_added_and_damping
