iteration,residual_mode,shape_mode,value,finite_difference_step,jacobian_condition_number
1,0,0,-0.6607018520951202,0.0006647447379723776,450.6698537587944
1,0,1,-1.3665112242613855,0.0003219374112994515,450.6698537587944
1,0,2,-1.9309771171469023,0.00022871446539126565,450.6698537587944
1,0,3,-2.343949607297313,0.00018992336918987557,450.6698537587944
1,0,4,-2.6587735039378946,0.00016990263349215537,450.6698537587944
1,0,5,-2.927748989599396,0.0001580857558414793,450.6698537587944
1,0,6,-3.1921165498594384,0.00015044810942410998,450.6698537587944
1,0,7,-3.4836273237821707,0.00014519235549869907,450.6698537587944
1,0,8,-3.8290975855897362,0.00014142027773004478,450.6698537587944
1,0,9,-4.250215810300681,0.00013864329840523117,450.6698537587944
1,0,10,-4.766907265448087,0.00013657742825077648,450.6698537587944
1,0,11,-5.394792247271307,0.00013504861212315547,450.6698537587944
1,0,12,-6.1483425938058,0.00013394554876836666,450.6698537587944
1,0,13,-7.037426540384449,0.00013319466352206094,450.6698537587944
1,0,14,-8.070857043376478,0.0001327461470618602,450.6698537587944
1,0,15,-9.252386320243142,0.0001325658476442091,450.6698537587944
1,0,16,0.16614977911007842,0.0008988410676623933,450.6698537587944
1,1,0,-0.07644853588462203,0.0006647447379723776,450.6698537587944
1,1,1,-0.14798656263933507,0.0003219374112994515,450.6698537587944
1,1,2,-0.1816060369807862,0.00022871446539126565,450.6698537587944
1,1,3,-0.1688969118335945,0.00018992336918987557,450.6698537587944
1,1,4,-0.11145023506745784,0.00016990263349215537,450.6698537587944
1,1,5,-0.012406974663715447,0.0001580857558414793,450.6698537587944
1,1,6,0.12505995413692372,0.00015044810942410998,450.6698537587944
1,1,7,0.297689266166988,0.00014519235549869907,450.6698537587944
1,1,8,0.5017418516935845,0.00014142027773004478,450.6698537587944
1,1,9,0.733051703702262,0.00013864329840523117,450.6698537587944
1,1,10,0.9867703052638429,0.00013657742825077648,450.6698537587944
1,1,11,1.2576492224358464,0.00013504861212315547,450.6698537587944
1,1,12,1.5398036465195124,0.00013394554876836666,450.6698537587944
1,1,13,1.8270749099411605,0.00013319466352206094,450.6698537587944
1,1,14,2.1127488679329054,0.0001327461470618602,450.6698537587944
1,1,15,2.3899553185953963,0.0001325658476442091,450.6698537587944
1,1,16,-0.04118528801736703,0.0008988410676623933,450.6698537587944
1,2,0,-0.6615807389303059,0.0006647447379723776,450.6698537587944
1,2,1,-1.3797344687748403,0.0003219374112994515,450.6698537587944
1,2,2,-1.980399759807004,0.00022871446539126565,450.6698537587944
1,2,3,-2.4609556885142436,0.00018992336918987557,450.6698537587944
1,2,4,-2.878825632644296,0.00016990263349215537,450.6698537587944
1,2,5,-3.287786365730647,0.0001580857558414793,450.6698537587944
1,2,6,-3.7282115288846924,0.00015044810942410998,450.6698537587944
1,2,7,-4.228597497372064,0.00014519235549869907,450.6698537587944
1,2,8,-4.8104329104800385,0.00014142027773004478,450.6698537587944
1,2,9,-5.4877687846808465,0.00013864329840523117,450.6698537587944
1,2,10,-6.271122189413384,0.00013657742825077648,450.6698537587944
1,2,11,-7.164615069218493,0.00013504861212315547,450.6698537587944
1,2,12,-8.16982821618041,0.00013394554876836666,450.6698537587944
1,2,13,-9.281994297208305,0.00013319466352206094,450.6698537587944
1,2,14,-10.494389697573725,0.0001327461470618602,450.6698537587944
1,2,15,-11.79392307298073,0.0001325658476442091,450.6698537587944
1,2,16,0.20309967796844738,0.0008988410676623933,450.6698537587944
1,3,0,0.047055271727280794,0.0006647447379723776,450.6698537587944
1,3,1,0.10228702611152661,0.0003219374112994515,450.6698537587944
1,3,2,0.15785589790001955,0.00022871446539126565,450.6698537587944
1,3,3,0.21608184435865524,0.00018992336918987557,450.6698537587944
1,3,4,0.28198549388228583,0.00016990263349215537,450.6698537587944
1,3,5,0.35900744619005204,0.0001580857558414793,450.6698537587944
1,3,6,0.44836211939047804,0.00015044810942410998,450.6698537587944
1,3,7,0.5490869397197957,0.00014519235549869907,450.6698537587944
1,3,8,0.6584734996763191,0.00014142027773004478,450.6698537587944
1,3,9,0.771944784091475,0.00013864329840523117,450.6698537587944
1,3,10,0.8835278684225731,0.00013657742825077648,450.6698537587944
1,3,11,0.9855576072733333,0.00013504861212315547,450.6698537587944
