"coefficient","baseline","candidate","reference","baseline_error_pct","candidate_error_pct","error_change_pp","candidate_pass"
"A33","0.921235351811864","0.874161797340868","1.00621118","8.44512860492521","13.123426302929","4.67829769800381","False"
"A35","-0.231768644863633","-0.135888748338334","0.645962733","135.879569056135","121.036623538209","-14.8429455179266","False"
"A53","0.00296071726634119","-0.0769979617264373","-0.208074534","101.422911881346","62.9950094102158","-38.4279024711301","False"
"A55","0.342337133988093","0.50978860079471","0.614906832","44.3269913143373","17.0949850830882","-27.2320062312491","False"
"B33","2.19104874797567","2.39673962081709","2.57342657","14.8587034299691","6.86582439315184","-7.99287903681729","True"
"B35","-3.97935880615224","-3.69184059013587","-3.50582751","13.5069764499691","5.30582521830543","-8.20115123166364","True"
"B53","0.758896297690265","1.03156725588029","1.68764569","55.0322498266644","38.8753657244083","-16.1568841022561","False"
"B55","3.1887213056305","3.56285817779532","4.05594406","21.3815265087629","12.1571174284065","-9.22440908035639","False"
