iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.1755764194233401,0.0010527823800389195,0.43490070648110457,459.3842529371529
1,0,1,-0.24596916667687807,0.0007446067449466572,0.5989217918518791,459.3842529371529
1,0,2,-0.23927230689430684,0.0007451386675724279,0.551628911732631,459.3842529371529
1,0,3,-0.22920606086605144,0.0007460264333852374,0.47664199372063853,459.3842529371529
1,0,4,-0.21722642431051947,0.0007472718907089055,0.3791306011431475,459.3842529371529
1,0,5,-0.20496075021450477,0.0007488776395903302,0.2650062987427119,459.3842529371529
1,0,6,-0.19407170546726304,0.0007508470443232705,0.1404359628508358,459.3842529371529
1,0,7,-0.18616544772332286,0.0007531842497384807,0.011487639196557693,459.3842529371529
1,0,8,-0.18275251028961295,0.0007558942014048815,-0.11604559817569543,459.3842529371529
1,0,9,-0.1851751220042161,0.0007589826699228147,-0.23693315076440485,459.3842529371529
1,0,10,-0.19458707123299107,0.0007624562795292227,-0.3466064857836396,459.3842529371529
1,0,11,-0.21188969068073393,0.0007663225412768278,-0.4414101810260178,459.3842529371529
1,0,12,-0.23774435134985616,0.0007705898910952825,-0.5185808670850497,459.3842529371529
1,0,13,-0.2725250471614093,0.0007752677330929137,-0.5764325828008197,459.3842529371529
1,0,14,-0.3163673305197928,0.0007803664885138151,-0.614200168052843,459.3842529371529
1,0,15,-0.36913497122636907,0.0007858976508276773,-0.6321624927679831,459.3842529371529
1,0,16,-0.43050093964665465,0.0007918738474998608,-0.631363606983376,459.3842529371529
1,0,17,-0.4999066799583901,0.000798308909068454,-0.6137384122323009,459.3842529371529
1,0,18,-0.5766803633896538,0.000805217946244648,-0.5816984508638989,459.3842529371529
1,0,19,-0.6599904922446351,0.0008126174358546411,-0.5382585391221979,459.3842529371529
1,0,20,-0.7489622951684813,0.00082052531655747,-0.4866213988464375,459.3842529371529
1,0,21,-0.8426550301773582,0.0008289610954064601,-0.43021854693501715,459.3842529371529
1,0,22,-0.9401575688118091,0.0008379459664747577,-0.37236334910662494,459.3842529371529
1,0,23,-1.0405675322673091,0.000847502942941845,-0.31628152538316445,459.3842529371529
1,0,24,-1.143072231845907,0.0008576570042417713,-0.2648251784872789,459.3842529371529
1,0,25,-1.2469195817438272,0.0008684352601101366,-0.2205291104351978,459.3842529371529
1,0,26,-1.3514856666105115,0.0008798671336419751,-0.18539100301189054,459.3842529371529
1,0,27,-1.4562352602458493,0.0008919845657933469,-0.16096147667749242,459.3842529371529
1,0,28,-1.5607779203121288,0.0009048222441349794,-0.14818995415290323,459.3842529371529
1,0,29,-1.6648174322023672,0.000918417859106824,-0.1475495979193455,459.3842529371529
1,0,30,-1.7681837868221966,0.0009328123915412961,-0.15898858817013423,459.3842529371529
1,0,31,-1.870744947039712,0.0009480504358358289,-0.18216717056480866,459.3842529371529
1,1,0,-0.03169376474364969,0.0010527823800389195,0.43490070648110457,459.3842529371529
1,1,1,-0.04312945886721808,0.0007446067449466572,0.5989217918518791,459.3842529371529
1,1,2,-0.038122376389260415,0.0007451386675724279,0.551628911732631,459.3842529371529
1,1,3,-0.0300195352337366,0.0007460264333852374,0.47664199372063853,459.3842529371529
1,1,4,-0.01914081564203729,0.0007472718907089055,0.3791306011431475,459.3842529371529
1,1,5,-0.0058533940778665895,0.0007488776395903302,0.2650062987427119,459.3842529371529
1,1,6,0.009455465144236981,0.0007508470443232705,0.1404359628508358,459.3842529371529
1,1,7,0.026396648576403656,0.0007531842497384807,0.011487639196557693,459.3842529371529
1,1,8,0.04458975001746921,0.0007558942014048815,-0.11604559817569543,459.3842529371529
1,1,9,0.06367885320257978,0.0007589826699228147,-0.23693315076440485,459.3842529371529
1,1,10,0.08333957475212883,0.0007624562795292227,-0.3466064857836396,459.3842529371529
1,1,11,0.10329330622101651,0.0007663225412768278,-0.4414101810260178,459.3842529371529
1,1,12,0.12330747941262542,0.0007705898910952825,-0.5185808670850497,459.3842529371529
1,1,13,0.14320612287797543,0.0007752677330929137,-0.5764325828008197,459.3842529371529
1,1,14,0.16286207883878906,0.0007803664885138151,-0.614200168052843,459.3842529371529
1,1,15,0.1822036899150441,0.0007858976508276773,-0.6321624927679831,459.3842529371529
1,1,16,0.20119952399023192,0.0007918738474998608,-0.631363606983376,459.3842529371529
1,1,17,0.21986488432185605,0.000798308909068454,-0.6137384122323009,459.3842529371529
1,1,18,0.23823880142073578,0.000805217946244648,-0.5816984508638989,459.3842529371529
1,1,19,0.25639028497412947,0.0008126174358546411,-0.5382585391221979,459.3842529371529
1,1,20,0.2743946988661848,0.00082052531655747,-0.4866213988464375,459.3842529371529
1,1,21,0.2923355414265264,0.0008289610954064601,-0.43021854693501715,459.3842529371529
1,1,22,0.3102847109668287,0.0008379459664747577,-0.37236334910662494,459.3842529371529
1,1,23,0.328304068615479,0.000847502942941845,-0.31628152538316445,459.3842529371529
1,1,24,0.3464293473288282,0.0008576570042417713,-0.2648251784872789,459.3842529371529
1,1,25,0.3646735504830151,0.0008684352601101366,-0.2205291104351978,459.3842529371529
1,1,26,0.38301471312355595,0.0008798671336419751,-0.18539100301189054,459.3842529371529
1,1,27,0.4014015622537892,0.0008919845657933469,-0.16096147667749242,459.3842529371529
1,1,28,0.41974488734158816,0.0009048222441349794,-0.14818995415290323,459.3842529371529
1,1,29,0.4379253034965236,0.000918417859106824,-0.1475495979193455,459.3842529371529
1,1,30,0.45579046640833676,0.0009328123915412961,-0.15898858817013423,459.3842529371529
1,1,31,0.47316958510282403,0.0009480504358358289,-0.18216717056480866,459.3842529371529
1,2,0,-0.13050374865508946,0.0010527823800389195,0.43490070648110457,459.3842529371529
1,2,1,-0.18489457576378046,0.0007446067449466572,0.5989217918518791,459.3842529371529
1,2,2,-0.18608641562474712,0.0007451386675724279,0.551628911732631,459.3842529371529
1,2,3,-0.18879550765664038,0.0007460264333852374,0.47664199372063853,459.3842529371529
1,2,4,-0.19400058401074427,0.0007472718907089055,0.3791306011431475,459.3842529371529
1,2,5,-0.20277546024445942,0.0007488776395903302,0.2650062987427119,459.3842529371529
1,2,6,-0.21618607410766089,0.0007508470443232705,0.1404359628508358,459.3842529371529
1,2,7,-0.2352225184171439,0.0007531842497384807,0.011487639196557693,459.3842529371529
1,2,8,-0.26077552791800274,0.0007558942014048815,-0.11604559817569543,459.3842529371529
1,2,9,-0.29358671527418373,0.0007589826699228147,-0.23693315076440485,459.3842529371529
1,2,10,-0.33423996936599754,0.0007624562795292227,-0.3466064857836396,459.3842529371529
1,2,11,-0.38311821376374644,0.0007663225412768278,-0.4414101810260178,459.3842529371529
1,2,12,-0.4404184053779129,0.0007705898910952825,-0.5185808670850497,459.3842529371529
1,2,13,-0.5061196219358259,0.0007752677330929137,-0.5764325828008197,459.3842529371529
1,2,14,-0.5800237255420904,0.0007803664885138151,-0.614200168052843,459.3842529371529
1,2,15,-0.661731658075323,0.0007858976508276773,-0.6321624927679831,459.3842529371529
1,2,16,-0.75070587486261,0.0007918738474998608,-0.631363606983376,459.3842529371529
1,2,17,-0.8462374613018286,0.000798308909068454,-0.6137384122323009,459.3842529371529
1,2,18,-0.9475371804435188,0.000805217946244648,-0.5816984508638989,459.3842529371529
1,2,19,-1.0536949143562093,0.0008126174358546411,-0.5382585391221979,459.3842529371529
1,2,20,-1.1637664233118332,0.00082052531655747,-0.4866213988464375,459.3842529371529
1,2,21,-1.276752075524105,0.0008289610954064601,-0.43021854693501715,459.3842529371529
1,2,22,-1.3916671089932806,0.0008379459664747577,-0.37236334910662494,459.3842529371529
1,2,23,-1.5075222422185652,0.000847502942941845,-0.31628152538316445,459.3842529371529
1,2,24,-1.623384482529455,0.0008576570042417713,-0.2648251784872789,459.3842529371529
1,2,25,-1.7383520698461126,0.0008684352601101366,-0.2205291104351978,459.3842529371529
1,2,26,-1.8516079070328855,0.0008798671336419751,-0.18539100301189054,459.3842529371529
1,2,27,-1.9623871860170392,0.0008919845657933469,-0.16096147667749242,459.3842529371529
1,2,28,-2.0700251618171506,0.0009048222441349794,-0.14818995415290323,459.3842529371529
1,2,29,-2.1739161580493307,0.000918417859106824,-0.1475495979193455,459.3842529371529
1,2,30,-2.2735455406662237,0.0009328123915412961,-0.15898858817013423,459.3842529371529
1,2,31,-2.368418951368572,0.0009480504358358289,-0.18216717056480866,459.3842529371529
1,3,0,0.0009964303839860244,0.0010527823800389195,0.43490070648110457,459.3842529371529
1,3,1,0.002227636565183794,0.0007446067449466572,0.5989217918518791,459.3842529371529
1,3,2,0.004682632489584723,0.0007451386675724279,0.551628911732631,459.3842529371529
1,3,3,0.008776639541494501,0.0007460264333852374,0.47664199372063853,459.3842529371529
1,3,4,0.014510154800493055,0.0007472718907089055,0.3791306011431475,459.3842529371529
1,3,5,0.02186923462935676,0.0007488776395903302,0.2650062987427119,459.3842529371529
1,3,6,0.030823019228283545,0.0007508470443232705,0.1404359628508358,459.3842529371529
1,3,7,0.041319430352732514,0.0007531842497384807,0.011487639196557693,459.3842529371529
1,3,8,0.05328679747459552,0.0007558942014048815,-0.11604559817569543,459.3842529371529
1,3,9,0.06663045781152446,0.0007589826699228147,-0.23693315076440485,459.3842529371529
1,3,10,0.0812350174730839,0.0007624562795292227,-0.3466064857836396,459.3842529371529
1,3,11,0.09696118379227726,0.0007663225412768278,-0.4414101810260178,459.3842529371529
1,3,12,0.11364915466737388,0.0007705898910952825,-0.5185808670850497,459.3842529371529
1,3,13,0.13111598796452278,0.0007752677330929137,-0.5764325828008197,459.3842529371529
1,3,14,0.14916032056201498,0.0007803664885138151,-0.614200168052843,459.3842529371529
1,3,15,0.16756016788708075,0.0007858976508276773,-0.6321624927679831,459.3842529371529
1,3,16,0.18607881636913332,0.0007918738474998608,-0.631363606983376,459.3842529371529
1,3,17,0.2044621462849238,0.000798308909068454,-0.6137384122323009,459.3842529371529
1,3,18,0.2224461104964865,0.000805217946244648,-0.5816984508638989,459.3842529371529
1,3,19,0.2397536183175872,0.0008126174358546411,-0.5382585391221979,459.3842529371529
1,3,20,0.25610183750867904,0.00082052531655747,-0.4866213988464375,459.3842529371529
1,3,21,0.27120007505213045,0.0008289610954064601,-0.43021854693501715,459.3842529371529
1,3,22,0.28475631319427946,0.0008379459664747577,-0.37236334910662494,459.3842529371529
1,3,23,0.296475152605969,0.000847502942941845,-0.31628152538316445,459.3842529371529
1,3,24,0.306064030753563,0.0008576570042417713,-0.2648251784872789,459.3842529371529
1,3,25,0.3132308483240856,0.0008684352601101366,-0.2205291104351978,459.3842529371529
1,3,26,0.3176900598939964,0.0008798671336419751,-0.18539100301189054,459.3842529371529
1,3,27,0.3191599095051084,0.0008919845657933469,-0.16096147667749242,459.3842529371529
1,3,28,0.3173685393974193,0.0009048222441349794,-0.14818995415290323,459.3842529371529
1,3,29,0.31205075675983657,0.000918417859106824,-0.1475495979193455,459.3842529371529
1,3,30,0.30295363398608355,0.0009328123915412961,-0.15898858817013423,459.3842529371529
1,3,31,0.2898316380622708,0.0009480504358358289,-0.18216717056480866,459.3842529371529
1,4,0,-0.14668567798106438,0.0010527823800389195,0.43490070648110457,459.3842529371529
1,4,1,-0.20882233444167,0.0007446067449466572,0.5989217918518791,459.3842529371529
1,4,2,-0.21314170675250482,0.0007451386675724279,0.551628911732631,459.3842529371529
1,4,3,-0.22110772987149047,0.0007460264333852374,0.47664199372063853,459.3842529371529
1,4,4,-0.2337778123012577,0.0007472718907089055,0.3791306011431475,459.3842529371529
1,4,5,-0.2522876108912215,0.0007488776395903302,0.2650062987427119,459.3842529371529
1,4,6,-0.2777232757169826,0.0007508470443232705,0.1404359628508358,459.3842529371529
1,4,7,-0.3110390808942361,0.0007531842497384807,0.011487639196557693,459.3842529371529
1,4,8,-0.3530315955689482,0.0007558942014048815,-0.11604559817569543,459.3842529371529
1,4,9,-0.40428241266773696,0.0007589826699228147,-0.23693315076440485,459.3842529371529
1,4,10,-0.4651515146118968,0.0007624562795292227,-0.3466064857836396,459.3842529371529
1,4,11,-0.5357279332567075,0.0007663225412768278,-0.4414101810260178,459.3842529371529
1,4,12,-0.6158522190422838,0.0007705898910952825,-0.5185808670850497,459.3842529371529
1,4,13,-0.7050808305113616,0.0007752677330929137,-0.5764325828008197,459.3842529371529
1,4,14,-0.8027405005621893,0.0007803664885138151,-0.614200168052843,459.3842529371529
1,4,15,-0.9079025179824282,0.0007858976508276773,-0.6321624927679831,459.3842529371529
1,4,16,-1.019464111457322,0.0007918738474998608,-0.631363606983376,459.3842529371529
1,4,17,-1.1361105897840016,0.000798308909068454,-0.6137384122323009,459.3842529371529
1,4,18,-1.2564344728391599,0.000805217946244648,-0.5816984508638989,459.3842529371529
1,4,19,-1.378886811074734,0.0008126174358546411,-0.5382585391221979,459.3842529371529
1,4,20,-1.501889334971756,0.00082052531655747,-0.4866213988464375,459.3842529371529
1,4,21,-1.6238113504950895,0.0008289610954064601,-0.43021854693501715,459.3842529371529
1,4,22,-1.74306062553948,0.0008379459664747577,-0.37236334910662494,459.3842529371529
1,4,23,-1.8580627922299335,0.000847502942941845,-0.31628152538316445,459.3842529371529
1,4,24,-1.967340520106521,0.0008576570042417713,-0.2648251784872789,459.3842529371529
1,4,25,-2.0694857672974942,0.0008684352601101366,-0.2205291104351978,459.3842529371529
1,4,26,-2.163230113841072,0.0008798671336419751,-0.18539100301189054,459.3842529371529
1,4,27,-2.247407689604447,0.0008919845657933469,-0.16096147667749242,459.3842529371529
1,4,28,-2.3210187518526353,0.0009048222441349794,-0.14818995415290323,459.3842529371529
1,4,29,-2.3831811600037622,0.000918417859106824,-0.1475495979193455,459.3842529371529
1,4,30,-2.4331742262309097,0.0009328123915412961,-0.15898858817013423,459.3842529371529
1,4,31,-2.470352378840221,0.0009480504358358289,-0.18216717056480866,459.3842529371529
1,5,0,0.002150240145005609,0.0010527823800389195,0.43490070648110457,459.3842529371529
1,5,1,0.0036135985521839726,0.0007446067449466572,0.5989217918518791,459.3842529371529
1,5,2,0.005317902602962304,0.0007451386675724279,0.551628911732631,459.3842529371529
1,5,3,0.00812626201420358,0.0007460264333852374,0.47664199372063853,459.3842529371529
1,5,4,0.011995115066090517,0.0007472718907089055,0.3791306011431475,459.3842529371529
1,5,5,0.016852352951512863,0.0007488776395903302,0.2650062987427119,459.3842529371529
1,5,6,0.022591729235614123,0.0007508470443232705,0.1404359628508358,459.3842529371529
1,5,7,0.02907020028366627,0.0007531842497384807,0.011487639196557693,459.3842529371529
1,5,8,0.03610875857255346,0.0007558942014048815,-0.11604559817569543,459.3842529371529
1,5,9,0.043492103215649586,0.0007589826699228147,-0.23693315076440485,459.3842529371529
1,5,10,0.0509710352104301,0.0007624562795292227,-0.3466064857836396,459.3842529371529
1,5,11,0.058262889167349396,0.0007663225412768278,-0.4414101810260178,459.3842529371529
1,5,12,0.06505570757278656,0.0007705898910952825,-0.5185808670850497,459.3842529371529
1,5,13,0.07100960351006166,0.0007752677330929137,-0.5764325828008197,459.3842529371529
1,5,14,0.07576282557662214,0.0007803664885138151,-0.614200168052843,459.3842529371529
1,5,15,0.0789337691134078,0.0007858976508276773,-0.6321624927679831,459.3842529371529
1,5,16,0.08012860663957516,0.0007918738474998608,-0.631363606983376,459.3842529371529
1,5,17,0.07894264192320889,0.000798308909068454,-0.6137384122323009,459.3842529371529
1,5,18,0.0749705197363511,0.000805217946244648,-0.5816984508638989,459.3842529371529
1,5,19,0.06780679489309727,0.0008126174358546411,-0.5382585391221979,459.3842529371529
1,5,20,0.05705548190427175,0.00082052531655747,-0.4866213988464375,459.3842529371529
1,5,21,0.04233231545881563,0.0008289610954064601,-0.43021854693501715,459.3842529371529
1,5,22,0.023273072417346986,0.0008379459664747577,-0.37236334910662494,459.3842529371529
1,5,23,-0.00046406132922766655,0.000847502942941845,-0.31628152538316445,459.3842529371529
1,5,24,-0.02919078315139394,0.0008576570042417713,-0.2648251784872789,459.3842529371529
1,5,25,-0.06318684667673434,0.0008684352601101366,-0.2205291104351978,459.3842529371529
1,5,26,-0.10269282906935648,0.0008798671336419751,-0.18539100301189054,459.3842529371529
1,5,27,-0.14790907808091186,0.0008919845657933469,-0.16096147667749242,459.3842529371529
