iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number
1,1.0,0.00797756679760997,0.02647637768703502,0.008194528221776798,0.004278868752949994,0.003915659468826806,459.3842529371529
