outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact
21,4.904611695356223,0.19097062261745784,0.062052369601996525,0.6603089995089678,0.041896832038116213,0.0024163780570154447,3.623165206687284e-07,2.6912340430096766e-06,0.9874344530119473,0.0364191361317856,-0.0315863800177546,2.4277042386348922e-05
22,4.967701127112349,0.18215057122320105,0.06535647065184416,0.7240134196358882,0.04593889930075833,0.002855416348202855,5.328776126145853e-07,3.958136850009423e-06,0.9874384111487974,0.03380922959360455,-0.02809839689719895,2.1406395716975797e-05
23,5.0342083049656905,0.17371429648262676,0.06872616852890123,0.7910547392262608,0.05019269397655446,0.0031621673839391518,6.872137531882769e-07,5.1045230948652324e-06,0.9874435156718921,0.03141055228023448,-0.02508621751235618,1.8967715938895455e-05
24,5.1041850618096944,0.1656487715100302,0.07215597423727584,0.8614958106093493,0.05466220406731028,0.00338223659421788,8.254300263970471e-07,6.1311733261900935e-06,0.9874496468452183,0.02921958823188464,-0.022455115043449103,1.6881787619625007e-05
25,5.17767931039451,0.15794250814013425,0.07564011776921388,0.9353938566125942,0.05935106038101389,0.0036220943635209,9.923656366999807e-07,7.371146586610696e-06,0.9874570179918049,0.02730279937920732,-0.020058610652165187,1.5131414570281949e-05
26,5.2547343979646275,0.1505845304980371,0.0791725756067857,1.012800203300594,0.06426251957403262,0.003795796804191509,1.1407242789240714e-06,8.473132849316124e-06,0.9874654911246541,0.025540480368060337,-0.017948886759677207,1.3619147259690769e-05
27,5.335388606483238,0.14356384075058443,0.08274709959898739,1.0937600409034807,0.06939944898193666,0.003949872278604882,1.2909781311005125e-06,9.589196453935197e-06,0.987475080321108,0.023950756320732847,-0.016051011763523082,1.2324900124815458e-05
28,5.419674869799643,0.13687035839668643,0.08635724681432594,1.1783122141101372,0.0747643133135319,0.004136009439894228,1.477276640569472e-06,1.097299449306253e-05,0.9874860533156011,0.022561622064381393,-0.014289603184592936,1.1250130536370215e-05
29,5.507620367488926,0.13049388116421806,0.08999641019679502,1.2664890426156976,0.0803591632645374,0.004271731061927908,1.6422262582869367e-06,1.2198216091468623e-05,0.9874982515316926,0.021270287001234234,-0.012726824877378251,1.031040761997826e-05
30,5.599246257421342,0.1244239651618629,0.093657849773695,1.3583161726009427,0.08618562609390222,0.004400388733977356,1.813536376070145e-06,1.3470682552670096e-05,0.9875117222142452,0.02010290179536145,-0.011302124327406793,9.511241221095298e-06
31,5.694567518441312,0.1186506014623758,0.09733472405926659,1.4538124595174233,0.09224489818648136,0.004528302737013046,1.9958996835622135e-06,1.4825250487945745e-05,0.9875265474647331,0.019051079703548357,-0.00999447422952221,8.83888932775829e-06
32,5.7935927327789,0.11316341777517455,0.10102012149275202,1.5529898822934327,0.09853773960937534,0.0046038766866385306,2.141190223855627e-06,1.5904447338929007e-05,0.987542451912072,0.018050463998865007,-0.008842710625588002,8.229696865947638e-06
33,5.896323994997077,0.1079522051294785,0.10470709164622342,1.6558534888629204,0.10506447065572111,0.00469552429290343,2.3085765521851837e-06,1.71477684668297e-05,0.9875595996805387,0.017158551197620886,-0.007767502611814081,7.729857409996958e-06
34,6.002756848896497,0.10300727639397911,0.1083886759107648,1.7624013726414145,0.11182497035208132,0.004790875748825085,2.4877900477198265e-06,1.8478940060273468e-05,0.987578078620599,0.01635338101784617,-0.006771629520195943,7.318005951328986e-06
35,6.112880206491839,0.09831879678121955,0.11205793753578917,1.8726246793646915,0.11881867689236024,0.00487867781778506,2.6671466920705187e-06,1.981117494215426e-05,0.9875978897955411,0.015615332578179209,-0.005857976942609255,6.9730011597114345e-06
36,6.226676363748902,0.09387728423788785,0.11570799075346874,1.9865076435093203,0.12604458994869974,0.005000090683080771,2.8928046973589476e-06,2.1487329550806897e-05,0.987619377125092,0.014978285468254637,-0.004978104102092984,6.73293581029699e-06
37,6.344121016314979,0.08967330729749359,0.11933202880976179,2.1040276532909354,0.13350127479564197,0.005108697378493066,3.114421429513967e-06,2.3133466174594648e-05,0.9876425105912664,0.014389326451755058,-0.004171931694769038,6.540446999540302e-06
38,6.46518330703009,0.08569713887184115,0.12292335077882964,2.2251553430852313,0.1411868681742731,0.005206825587993347,3.332578983023349e-06,2.475390852610685e-05,0.9876672644997926,0.01384512057582038,-0.003431469399833853,6.39009820997627e-06
39,6.589825939195938,0.0819393352379541,0.12647538695668942,2.3498547119529904,0.14909908581267686,0.00530885064230735,3.564569044072587e-06,2.6477096717424367e-05,0.9876937415965099,0.013355015466872067,-0.0027373141822573666,6.293940288488493e-06
40,6.7180052872185385,0.07839048814917575,0.12998172273906222,2.4780832668008665,0.15723523150953536,0.0053886143455711966,3.7743006736547876e-06,2.803495254024396e-05,0.9877217765490502,0.012888332851414108,-0.002111104160271715,6.211275032968013e-06
41,6.849671547613264,0.0750414777115242,0.13343612088182136,2.6097921886113085,0.1655922076814746,0.005484292220248599,4.0134197427743205e-06,2.981109395924278e-05,0.9877515876430094,0.012479278877751021,-0.0015106944372538234,6.189755683868431e-06
42,6.984768913277241,0.0718836963306824,0.13683254201826375,2.744926520061351,0.17416652726754084,0.0055902799237615985,4.276185190923693e-06,3.176287721792796e-05,0.9877833505202274,0.012118626801703253,-0.0009380669541800835,6.220088167995358e-06
43,7.123235752978196,0.06890865734726785,0.14016516341051927,2.8834253727757426,0.18295432687948276,0.005702040615279735,4.557227407056251e-06,3.38504176319914e-05,0.9878172009378593,0.01179860584510281,-0.0003945246145433401,6.293785365597012e-06
44,7.2650048257356445,0.06610813680897365,0.14342839585190165,3.025222152406953,0.19195138108315474,0.0058272078515518855,4.870305002423869e-06,3.617591215043571e-05,0.9878533768500097,0.011523950120902127,0.00013046558220161653,6.421859482784064e-06
45,7.410003505861422,0.06347396379950095,0.14661689869973485,3.1702447996827714,0.20115311769306962,0.005939023198164223,5.171470744864307e-06,3.8412927170198084e-05,0.98789178977718,0.011265248068078215,0.0006127983282501748,6.557912950115004e-06
46,7.558154028359982,0.060998051106411155,0.14972559303405414,3.318416045549666,0.21055463396133212,0.006047640190892489,5.476056634607093e-06,4.0675346543135414e-05,0.9879324651237231,0.011030292992522811,0.0010649873892621675,6.7151271967521765e-06
47,7.709373752929086,0.05867271579824585,0.15274967292683755,3.4696536785301113,0.22015071354155286,0.006157935005423443,5.7922925766954096e-06,4.302430079838301e-05,0.9879754894245215,0.01082179504286837,0.001494074967978487,6.899808685596825e-06
48,7.863575430476386,0.0564905339060646,0.1556846148547848,3.6238708224209226,0.22993584410890258,0.006264526482829519,6.10973249368695e-06,4.53821980028522e-05,0.9880208716225243,0.010632388544591087,0.0018966644210679506,7.099794218907971e-06
49,8.020667484176037,0.05444451805879695,0.1585261852848181,3.780976222490724,0.23990423551943965,0.006389695095648545,6.472339339468821e-06,4.8075588538275165e-05,0.9880689472110626,0.010482571488483194,0.0022968187028138964,7.357530385256676e-06
50,8.180554294704535,0.05252803448999965,0.16127044646896624,3.940874538367616,0.2500498383939327,0.006519308285742015,6.854216612740717e-06,5.091211698634087e-05,0.9881198593280489,0.010356540768393846,0.002682075803090239,7.645750946935285e-06
51,8.34313648938852,0.0507345624476028,0.16391376052152673,4.1034666418628625,0.2603663630148754,0.0066514910114301995,7.251927123026081e-06,5.386625239967287e-05,0.9881737255804486,0.01025092062706423,0.0030520613957961407,7.959810201023577e-06
52,8.508311240385803,0.04905780894625725,0.16645279183075193,4.268649918039001,0.27084729842936156,0.006784049955921551,7.660712401107525e-06,5.690264956595011e-05,0.9882306282300145,0.010162143238224786,0.0034059566736183156,8.293871868304698e-06
53,8.67597256258296,0.047491620761349454,0.1688845078903649,4.436318567899559,0.2814859316548506,0.0069064850395668675,8.055712596702339e-06,5.983665315877053e-05,0.9882904648831734,0.010078443777788298,0.003734526301345409,8.622113081608525e-06
54,8.846011614405853,0.046030146764139246,0.17120617863411192,4.6063639111617976,0.29227536689020217,0.007033631273158508,8.469906742606726e-06,6.291322660293977e-05,0.9883533781097763,0.01001352886140408,0.00405373368491288,8.97666502618276e-06
55,9.018316996690809,0.04466791262181515,0.17341537435791737,4.778674687657812,0.3032085446396792,0.007162997435999949,8.8976883310351e-06,6.609072557987384e-05,0.9884194688353563,0.009963851868971405,0.004362143003028535,9.351157138943534e-06
56,9.192775047466782,0.04339971843342325,0.17550996233338345,4.953137356003463,0.31427826066359366,0.007299527092294228,9.351714131798392e-06,6.946316272175093e-05,0.988488931998078,0.009933404879832672,0.0046656493047558395,9.757569932752532e-06
57,9.369270134431872,0.0422206635489163,0.17748810220401556,5.1296363882721625,0.325477184675459,0.00744395739791201,9.835059772551675e-06,7.305338334027166e-05,0.9885619853814184,0.009922047830485184,0.00496586696533885,1.019837390605953e-05
58,9.547684941451593,0.04112600362271375,0.17934824027019922,5.308054559509269,0.33679787871177796,0.007586994419918683,1.0323730269785702e-05,7.668315621274059e-05,0.9886386685376312,0.009919672498781062,0.005254316341056289,1.0649031331984112e-05
59,9.72790075021938,0.04011115152035305,0.181089102765247,5.488273231026993,0.34823281510720105,0.0077302291493701325,1.0821240593306727e-05,8.037859002000198e-05,0.9887190471276512,0.009927131353388255,0.005533326945352024,1.1112575491959674e-05
60,9.909797715271633,0.039171726380161545,0.18270968822432082,5.670172626521777,0.359774394014269,0.007870228669114313,1.1317129316319795e-05,8.406197881622408e-05,0.9888031091064674,0.009940299707344308,0.005800157630884303,1.1578111475852456e-05
61,10.093255130711288,0.0383035491755436,0.18420925905193092,5.853632100159903,0.3714149604135361,0.008008954480416053,1.1815799320965109e-05,8.776602656500535e-05,0.9888908751330324,0.009960503729726358,0.006057405231105734,1.204965570607927e-05
62,10.278151688716388,0.03750272356622955,0.18558733238804773,6.038530395879892,0.38314682056639643,0.008152635842888875,1.2335149493464768e-05,9.162368357135523e-05,0.9889824988166039,0.009993387242033108,0.006311884443744642,1.2544762078102962e-05
63,10.464365728096578,0.036765584241120156,0.18684367037284041,6.224745897260336,0.39496225786928313,0.008298571118159959,1.2867229006507445e-05,9.5575892254651e-05,0.9890780747088586,0.010035696763014607,0.006561445473305297,1.3055169169334263e-05
64,10.651775473095904,0.0360886592506683,0.18797826990827163,6.412156867400892,0.40685354807419977,0.008449913690096011,1.342184422639506e-05,9.969549286733616e-05,0.9891777702017259,0.010090084197034416,0.006809743183157607,1.3590408056213719e-05
65,10.840259262021686,0.0354686470859309,0.18899135200826925,6.600641678359163,0.4188129738465688,0.00860228133801004,1.3985217212402046e-05,0.0001038801448839089,0.9892816503466099,0.010151694399734873,0.007052868276285207,1.4136453184704183e-05
66,11.029695765044416,0.0349023577538765,0.18988335082923627,6.790079029777916,0.4308328386372035,0.008753077555726532,1.4548172436704993e-05,0.00010806169382773823,0.9893897120404376,0.010217496527115469,0.0072886585843376095,1.4683908836269813e-05
67,11.219964191352197,0.0343867537677379,0.1906549024652742,6.980348156425171,0.4429054798507977,0.008903416267455111,1.5113370690249891e-05,0.00011225990366421542,0.9895019719441017,0.010288204748020835,0.007518627786889387,1.5235239791056573e-05
68,11.410944484926244,0.033918946805779004,0.19130683358945733,7.171329024452536,0.4550232812985841,0.00905114850851542,1.5672485077654563e-05,0.00011641292343417432,0.9896183848675361,0.01036129453658928,0.0077410024804415445,1.5781943362309073e-05
69,11.60251750901029,0.0334962176041195,0.19184015001770588,7.362902516256118,0.46717868492782255,0.009200708426279444,1.623985103848556e-05,0.00012062723468284454,0.9897390121022189,0.010440859474285788,0.0079605573782731,1.6338199465879962e-05
70,11.794565219167527,0.0331160248053896,0.19225602526544586,7.554950603897694,0.47936420182543266,0.009351934822012672,1.6814459136734205e-05,0.00012489533946741688,0.9898639074416863,0.01052641684268421,0.008177452801341113,1.690285897091576e-05
71,11.9869708248515,0.03277596216840095,0.1925557891638592,7.747356511112347,0.4915724224974336,0.009505123746458143,1.7396910560974376e-05,0.00012922170332855536,0.9899931291450148,0.010617966740159926,0.00839228075275636,1.7476398844191543e-05
72,12.17961893980398,0.0324737543934004,0.1927409165955377,7.940004863992045,0.5037960264298692,0.009660481287493743,1.7987526517783378e-05,0.0001336087121416655,0.9901267378571563,0.010715441441895908,0.008605521133091591,1.8059029602603132e-05
73,12.372395721276174,0.0322072265643963,0.19281301640512782,8.132781830492377,0.5160277909405576,0.009815304811667515,1.8575646210842433e-05,0.00013797717907329649,0.9902647150362297,0.010815881977923845,0.008814727645411191,1.863999142783207e-05
74,12.565188998348855,0.0319742967701661,0.19277382053507935,8.32557524896248,0.5282605993343594,0.009969619202555097,1.916042753447948e-05,0.00014232084908586876,0.9904070358853155,0.010919077662771677,0.009020160742338502,1.9218354227696137e-05
75,12.757888389573296,0.03177298424157795,0.19262517343080193,8.518274745945421,0.5404874483776521,0.010122431292142048,1.973707166060126e-05,0.0001466040771872432,0.9905536399625029,0.011023816851321304,0.009221045732962799,1.9789240716839527e-05
76,12.950385410165673,0.03160140165997095,0.1923690217553503,8.710771843538497,0.5527014551103779,0.01027348876462561,2.0303505951207195e-05,0.00015081146812595368,0.9907044514306288,0.011129642418082973,0.00941733511116824,2.0350508056422382e-05
77,13.142573569132367,0.03145777640702195,0.19200740444811482,8.902960056640229,0.5648958630163988,0.010425365012783155,2.086894602115608e-05,0.00015501147413925814,0.990859462904768,0.011238941855575273,0.009611788169991052,2.0911309720706307e-05
78,13.334348456626522,0.03134044145906595,0.19154244315735072,9.094734980442961,0.5770640475749322,0.01057735188405845,2.142983996263638e-05,0.0001591777121762198,0.9910186406169443,0.01135083066212856,0.00980387310598834,2.1468037958102063e-05
79,13.52560782194485,0.0312478128734301,0.19097633307199988,9.285994368557638,0.589199521217594,0.010729722602205588,2.1986522198805386e-05,0.00016331266628306435,0.9911819532832274,0.01146541937778714,0.009994025826624016,2.2020977496035693e-05
80,13.716251642602769,0.0311783879285479,0.19031133417361798,9.476638202180446,0.6012959377170467,0.010882146984803817,2.2536881912253982e-05,0.00016740065761727168,0.9913493539408447,0.011582226721577674,0.01018206724802996,2.2567973178817848e-05
81,13.906182184887136,0.03113073507832525,0.18954976292501788,9.666568750729764,0.6133470960344338,0.011034100857041998,2.3077945541459077e-05,0.0001714195989994188,0.9915207735398441,0.011700587745693838,0.01036761396839015,2.3106011844580376e-05
82,14.095304056337639,0.03110349617340065,0.18869398440861176,9.85569062439658,0.6253469436537222,0.011186169871060053,2.361135306436585e-05,0.00017538167194545678,0.9916961552117896,0.011820958649600193,0.01055138109251992,2.363669823866043e-05
83,14.283524250602564,0.03109537751683435,0.18774640492332045,10.043910819062546,0.6372895794317682,0.011337069157537055,2.4130883415188188e-05,0.00017924066728999477,0.9918753958790796,0.011941931841382404,0.010732206473691695,2.415377964414109e-05
84,14.47075218513227,0.0311051378789645,0.1867094650457534,10.231138754047084,0.6491692559933838,0.011486116768451349,2.4632743732534326e-05,0.0001829684122141973,0.9920583642912938,0.012062712645604181,0.01090952089129852,2.465343505005826e-05
85,14.656899732175432,0.031131597985887202,0.18558563315803026,10.417286303148975,0.6609803817009368,0.01163394273358162,2.511875999455937e-05,0.00018657846981632917,0.9922449427611102,0.012183826634662075,0.011084058832501159,2.5137465313096414e-05
86,14.841881243538694,0.0311736421796281,0.18437739944167622,10.602267819448828,0.6727175222280752,0.01178063826469666,2.558852936993515e-05,0.0001900678479242919,0.9924350106090344,0.012305267089621322,0.011256009439771994,2.5605445099272834e-05
87,15.025613569575297,0.0312302161686311,0.18308727033430294,10.786000154336818,0.6843754017670448,0.011927040009764578,2.6044948440065946e-05,0.00019345806192046212,0.992628468670955,0.012427780393295437,0.011426299626233722,2.606025093098121e-05
88,15.208016072866776,0.0313003185392874,0.1817177634431335,10.968402671225537,0.6959489038987728,0.012072369720835602,2.6483930391623983e-05,0.00019671875555408197,0.992825187426509,0.012550503678495938,0.011594235763175267,2.649777801700413e-05
89,15.389010637048733,0.03138299068680575,0.18027140290756966,11.149397254400888,0.7074330721544617,0.012216269103187405,2.6903204962625587e-05,0.00019983306565168714,0.9930250204921607,0.012672998904934406,0.0117595393014404,2.6915739961073696e-05
90,15.568521671213603,0.031477328211499,0.1787507152003881,11.328908313454868,0.7188231102968493,0.012360303573756538,2.730901668407547e-05,0.00020284737567487495,0.9932278678678356,0.012796760243368212,0.011923846904144868,2.7320367022279433e-05
91,15.746476110338389,0.0315824740426389,0.17715822535574,11.506862783732931,0.7301143823485953,0.012503381085906273,2.7695949416534745e-05,0.00020572145533325536,0.9934335893231688,0.012920627209876231,0.012086134961936324,2.7706230163930536e-05
92,15.92280341215802,0.03169759916234205,0.17549645361037441,11.683190123215988,0.7413024123944424,0.012644099177691041,2.8057187351868932e-05,0.00020840467780239242,0.9936419940009713,0.013043133290341947,0.012245065065040146,2.806650201468947e-05
93,16.097435550863835,0.03182191518489,0.17376791244289455,11.857822306242623,0.7523828841828889,0.012783911816247003,2.839861213222557e-05,0.0002109407310586087,0.9938529347320298,0.013165674583421352,0.01240214904907265,2.840705394019786e-05
94,16.270307008038557,0.031954677326189895,0.17197510399482607,12.030693814461483,0.7633516405521151,0.012922300157334449,2.871740743290392e-05,0.00021330869585456543,0.9940662434278844,0.013287680382611931,0.012556919932056966,2.8725060480326575e-05
95,16.441354761211187,0.032095166395641445,0.17012051785594207,12.201741625386868,0.7742046827038312,0.013057737124115586,2.9006313633050235e-05,0.00021545464878995816,0.9942816980766745,0.013407569610260454,0.012707904637970703,2.9013253573027015e-05
96,16.61051827035167,0.03224269841114165,0.16820662919547125,12.370905198912574,0.7849381693475761,0.013191811394970391,2.927197157986459e-05,0.00021742791710503047,0.9944991259937795,0.013526889637014115,0.01285673315292668,2.927826684911382e-05
97,16.777739462661646,0.032396632139652604,0.166235897219942,12.53812646212028,0.7955484157368042,0.013324777824447135,2.951513435735761e-05,0.00021923409459750077,0.9947183600883771,0.013645852621008259,0.013003703027886022,2.9520846722878374e-05
98,16.942962715996693,0.0325563540742394,0.16421076393776077,12.70334979269913,0.8060318926168528,0.013455634751586086,2.9731033153614996e-05,0.00022083775923101035,0.9949391978476082,0.013763420023911052,0.01314784947926113,2.9736218479266608e-05
99,17.10613484117854,0.03272128483545335,0.16213365320997777,12.866522001273,0.8163852251036002,0.013586253697190534,2.9927649453069428e-05,0.00022229819630278867,0.9951614960439109,0.013881430074981587,0.013291077319399491,2.9932358305840128e-05
100,17.267205063479828,0.0328908959314262,0.16000697006643627,13.027592312911207,0.8266051915103149,0.013719520533084822,3.0117350927691044e-05,0.0002237072710685999,0.9953852033149796,0.014002745003441407,0.013436296062728226,3.0121629306094003e-05
101,17.426125003560625,0.03306471139662605,0.15783310026581635,13.186512348077333,0.8366887221388509,0.01385829825958565,3.031223054333319e-05,0.00022515480830741192,0.995610358123287,0.014130207858321975,0.013586388660849325,3.0316120331139312e-05
102,17.582848658128956,0.033242264071630404,0.155614410078313,13.3432361032494,0.8466328980499923,0.013996363551654203,3.0484581687761304e-05,0.00022643500736204105,0.995836793130649,0.014257579151179395,0.013735147952129004,3.0488121064350453e-05
103,17.73733238051477,0.03342303249414335,0.15335324626901134,13.49771993142306,0.856434949826373,0.014122188995724459,3.058419207207519e-05,0.00022717489870568725,0.9960639680293547,0.014373325278535763,0.01387105271291316,3.0587416039482206e-05
104,17.889534861297797,0.0336064031901646,0.15105193626028823,13.64992252268771,0.8660922563400252,0.014219420286941314,3.054147999963556e-05,0.00022685763968811648,0.9962908256690429,0.014461089374101371,0.013977751199781261,3.0544420676096786e-05
105,18.039417109144054,0.03379166270015965,0.14871278845143832,13.799804885043574,0.8756023435352164,0.014272403767418267,3.029301945980159e-05,0.0002250121111929996,0.996515837780236,0.014505233279612239,0.014039574255224303,3.0295706679155806e-05
106,18.18694243190386,0.0339780873625578,0.14633809267377196,13.94733032560618,0.8849628832358669,0.01428422874090397,2.9858706001025807e-05,0.00022178609443992042,0.9967376238746759,0.014508876441315117,0.014059581040492819,2.9861167729166443e-05
107,18.332076418016122,0.03416518178414195,0.14393012075952008,14.092464432322826,0.8941716919854542,0.014298195746593825,2.942484383131029e-05,0.0002185634297958756,0.9969561873044718,0.014515392702341434,0.01408099879084623,2.9427107109314624e-05
108,18.474786918296118,0.0343530710729365,0.1414911272031095,14.23517505630414,0.9032267299259429,0.014422684716256146,2.9432111906567538e-05,0.0002186174159942509,0.997174804720466,0.014633301447847878,0.014212067984664411,2.943420406076324e-05
109,18.61504402859049,0.03454272524780235,0.13902334989375054,14.37543229485257,0.9121260997209382,0.014773293589415551,3.034187440265253e-05,0.00022537499855217126,0.9974001797190182,0.014978425172582691,0.014568162006248414,3.0343824388942786e-05
110,18.75282007405147,0.03473551601134485,0.13652901089806627,14.51320847524848,0.9208680455269065,0.015357924558321762,3.220253075992458e-05,0.00023919568142302303,0.9976393754004411,0.015558919096763397,0.015156930019880121,3.220436929619709e-05
111,18.8880895944544,0.034932629235698454,0.13401031727237578,14.648478139333701,0.9294509520149983,0.016141151875767902,3.491461706842832e-05,0.00025934066125323944,0.9978987160616943,0.016339765955693926,0.015942537795841885,3.4916379194781324e-05
112,19.020829329836815,0.0351349014446847,0.13146946188484793,14.781218028912312,0.9378733434447211,0.01708051982953703,3.835544741392665e-05,0.0002848986450430332,0.9981836147067374,0.01727919668201523,0.016881842977058824,3.8357177223008105e-05
113,19.151018207615294,0.03534230200393535,0.12890862422677632,14.911407071968124,0.9461338827894349,0.017976929518830436,4.165939943715566e-05,0.00030943991670509595,0.9984930546234424,0.018179229527301433,0.017774629510359442,4.166115797824626e-05
114,19.278637330759487,0.035553357634580396,0.12632997119447284,15.039026369678748,0.9542313709123902,0.018589215181212537,4.3654448542672e-05,0.0003242588492239105,0.9988173134726664,0.018799467412856027,0.01837896294956905,4.365631005694592e-05
115,19.40366996431954,0.035766059963633454,0.12373565782250379,15.164059184187236,0.9621647457908343,0.01894685190827463,4.4419022056985744e-05,0.00032993798929267386,0.999147251461959,0.019178136513484576,0.01871556730306468,4.4421228369707477e-05
116,19.52610152427389,0.035977704861385656,0.12112782795757027,15.286490927077274,0.9699330817847588,0.01874216576781818,4.254842406828099e-05,0.00031604346143980093,0.9994632949233989,0.018976504055935588,0.018507827479700784,4.255064129028986e-05
117,19.64815980629735,0.03618402235153405,0.12298908507644862,15.408549383594284,0.9776777326305413,0.016257371577498278,3.2506277227338345e-05,0.00024145186568985991,0.9997047467890887,0.016753170205272998,0.01576157294972355,3.2516354800434467e-05
118,19.781606762219106,0.03639300178728415,0.14390515475832966,15.541996503511673,0.9861449980673396,0.013446110389020115,2.6017747562437133e-05,0.0001932560177858494,0.9998980028068747,0.012842416680265128,0.014049804097775103,2.6035229452956053e-05
