phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_direction_reuse,1,8.03122573895327,8.031676923691451,0.0010990700098060192,0.001099062515532043,-6.818741216909741e-06,5.553954158228989e-05,1.0057932005117878e-07,253027.917390189
final_synchronization,1,8.031676923691451,8.035535790778214,0.0009871453137925011,0.000982754245051641,-0.004448249593557905,0.15169117092092266,2.9860796096825597e-12,253020.7493288182
