reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.001099062515532043,1.0057932005117878e-07,253027.917390189,25.095579686573586,6.284004864559931,0.0009871453137925011,0.1018296959071197,0.19002236354364255,254257.53397724024,1.004859608377344,6.083591325851371e-12,25.191528536580357,1.0038233366674572,6.374017829294111,True,
