component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.38239305783836797,0.849853057838368,2.6724938925734842,0.010735960419759825,0.4781959604197598,1.503760881823144,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
resolved_station_bem,1.4,0.3773507784164213,0.8448107784164213,2.6566376679761676,0.027661875276670415,0.4951218752766704,1.5569870291719194,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom_extrapolation,1.4,-0.4310723590515307,0.0363876409484693,0.114426543863111,-0.4369013023012808,0.03055869769871916,0.09609653364377095,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
pre_chine_bem,1.4,0.351957435373279,0.819417435373279,2.576784387966286,0.3227968226504226,0.7902568226504225,2.4850843479573035,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
post_chine_bem,1.4,0.8573760786557733,1.3248360786557734,4.1661511907414255,-0.07796552663218384,0.3894944733678162,1.2248253879491076,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_aft_post_chine,1.4,-0.3303344314137033,0.1371255685862967,0.4312124798311217,-0.34641513942223534,0.12104486057776465,0.38064421565334794,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_middle_post_chine,1.4,-0.1372872139647584,0.3301727860352416,1.0382792013686841,-0.11324357267305914,0.35421642732694086,1.1138881362482418,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_forward_post_chine,1.4,0.17305844542293788,0.6405184454229379,2.014208947870874,0.11872714755840638,0.5861871475584064,1.8433558099320955,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
longitudinal_bin_pre_chine,1.4,0.351957435373279,0.819417435373279,2.576784387966286,0.3227968226504226,0.7902568226504225,2.4850843479573035,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
bem,1.4,0.38239305783836797,0.849853057838368,2.6724938925734842,0.010735960419759825,0.4781959604197598,1.503760881823144,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
front,1.4,0.8089320782771113,1.2763920782771114,4.013811566909156,0.5263796725292399,0.9938396725292399,3.12528198908566,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
transom,1.4,nan,nan,nan,nan,nan,nan,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
total,1.4,-0.024964564024998102,0.4424954359750019,1.3914950816823959,0.14188060985696618,0.6093406098569661,1.9161654398017802,external:sun2007_fig7_4_restoring/restoring_matrices.csv,False
