outer_iteration,krylov_iteration,preconditioned_relative_residual,gmres_info
1,1,0.9941047387677391,1
1,2,0.9926261504025369,1
1,3,0.9890865408478811,1
1,4,0.9871124808888544,1
1,5,0.9858790937267569,1
1,6,0.9842868095482572,1
1,7,0.9829531784849472,1
1,8,0.9817285718904971,1
1,9,0.9793910734265053,1
1,10,0.9785408282113109,1
1,11,0.9766033831524747,1
1,12,0.9752143496689378,1
1,13,0.9730730133744766,1
1,14,0.9718715733256225,1
1,15,0.968890257533477,1
1,16,0.9670464139582227,1
