outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,-3.533238645596998e-06,-3.533238645596998e-06,1.0
1,1,-2.1206337978608e-06,-2.1206337978608e-06,1.0
1,2,-1.75340519214636e-06,-1.75340519214636e-06,1.0
1,3,-7.838448913048491e-07,-7.838448913048491e-07,1.0
1,4,-1.5547583148672987e-06,-1.5547583148672987e-06,1.0
1,5,-1.592572271799927e-06,-1.592572271799927e-06,1.0
1,6,-1.6764589802886983e-06,-1.6764589802886983e-06,1.0
1,7,-1.4391664007902879e-06,-1.4391664007902879e-06,1.0
1,8,-1.12326791138454e-06,-1.12326791138454e-06,1.0
1,9,-9.943421982835457e-07,-9.943421982835457e-07,1.0
1,10,-5.640881983036103e-07,-5.640881983036103e-07,1.0
1,11,-2.2210749033263563e-07,-2.2210749033263563e-07,1.0
1,12,-3.3122057242976793e-07,-3.3122057242976793e-07,1.0
1,13,3.4955833819860045e-07,3.4955833819860045e-07,1.0
1,14,-1.7323375892186095e-07,-1.7323375892186095e-07,1.0
1,15,4.8983041251251895e-08,4.8983041251251895e-08,1.0
1,16,2.8051153684000228e-08,2.8051153684000228e-08,1.0
1,17,-9.059881880286164e-08,-9.059881880286164e-08,1.0
1,18,-9.739207161786908e-08,-9.739207161786908e-08,1.0
1,19,-5.4675850900441595e-08,-5.4675850900441595e-08,1.0
1,20,-2.545401419879136e-07,-2.545401419879136e-07,1.0
1,21,-7.414606175992674e-07,-7.414606175992674e-07,1.0
1,22,-1.3214550634516322e-06,-1.3214550634516322e-06,1.0
1,23,-1.2717356971629976e-06,-1.2717356971629976e-06,1.0
1,24,-5.891694710223429e-07,-5.891694710223429e-07,1.0
1,25,-9.157090545204207e-08,-9.157090545204207e-08,1.0
1,26,4.160874866702932e-07,4.160874866702932e-07,1.0
1,27,1.8625580840528305e-06,1.8625580840528305e-06,1.0
1,28,3.954356022587621e-06,3.954356022587621e-06,1.0
1,29,5.352821848033881e-06,5.352821848033881e-06,1.0
1,30,5.607384729631737e-06,5.607384729631737e-06,1.0
1,31,5.637360788919458e-06,5.637360788919458e-06,1.0
1,32,5.72928594806956e-06,5.72928594806956e-06,1.0
1,33,5.2956838347231895e-06,5.2956838347231895e-06,1.0
1,34,4.187209618109858e-06,4.187209618109858e-06,1.0
1,35,3.067495539087011e-06,3.067495539087011e-06,1.0
1,36,2.5169502216086613e-06,2.5169502216086613e-06,1.0
1,37,2.1012267320882006e-06,2.1012267320882006e-06,1.0
1,38,1.5957732188349645e-06,1.5957732188349645e-06,1.0
1,39,1.3532138644672978e-06,1.3532138644672978e-06,1.0
1,40,1.259698005529245e-06,1.259698005529245e-06,1.0
1,41,1.3582939869258563e-06,1.3582939869258563e-06,1.0
1,42,1.7018013626230336e-06,1.7018013626230336e-06,1.0
1,43,2.086202777779905e-06,2.086202777779905e-06,1.0
1,44,2.481624810770945e-06,2.481624810770945e-06,1.0
1,45,2.806070487215091e-06,2.806070487215091e-06,1.0
1,46,3.107156579096655e-06,3.107156579096655e-06,1.0
1,47,3.489112360891562e-06,3.489112360891562e-06,1.0
1,48,3.747995621518994e-06,3.747995621518994e-06,1.0
1,49,3.766574295931824e-06,3.766574295931824e-06,1.0
1,50,3.7499205212080136e-06,3.7499205212080136e-06,1.0
1,51,3.714442667859256e-06,3.714442667859256e-06,1.0
1,52,3.547810675947261e-06,3.547810675947261e-06,1.0
1,53,3.305862587259338e-06,3.305862587259338e-06,1.0
1,54,3.0752210212613293e-06,3.0752210212613293e-06,1.0
1,55,2.8698615271716865e-06,2.8698615271716865e-06,1.0
1,56,2.6971210033668077e-06,2.6971210033668077e-06,1.0
1,57,2.5473992763935987e-06,2.5473992763935987e-06,1.0
1,58,2.475055838353638e-06,2.475055838353638e-06,1.0
1,59,2.476395618478766e-06,2.476395618478766e-06,1.0
1,60,2.521939055886574e-06,2.521939055886574e-06,1.0
1,61,2.6361364207901026e-06,2.6361364207901026e-06,1.0
1,62,2.767479351259755e-06,2.767479351259755e-06,1.0
1,63,2.8951708737287867e-06,2.8951708737287867e-06,1.0
1,64,3.0140215862631117e-06,3.0140215862631117e-06,1.0
1,65,3.0917558565487077e-06,3.0917558565487077e-06,1.0
1,66,3.135117867518144e-06,3.135117867518144e-06,1.0
