component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.507904429620356,0.975364429620356,3.0671837409445155,0.06886341599387498,0.536323415993875,1.6865516226222483,zero_diagnostic_only,False
resolved_station_bem,1.4,0.5097519975726228,0.9772119975726228,3.0729937030585623,0.08412418810549381,0.5515841881054938,1.7345414720298546,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.46215876616063417,0.005301233839365815,0.016670546664672374,-0.433508910842227,0.03395108915777301,0.10676443131375159,zero_diagnostic_only,False
pre_chine_bem,1.4,0.4262403398560175,0.8937003398560175,2.8103784272201806,0.37269749889358256,0.8401574988935825,2.642004713501832,zero_diagnostic_only,False
post_chine_bem,1.4,-0.28197989079875774,0.18548010920124225,0.5832707836517051,-0.0681015384613037,0.39935846153869625,1.2558442186751455,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.2735215138838625,0.1939384861161375,0.609869453195401,-0.34611906892743793,0.12134093107256205,0.3815752549451637,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.10735814708886572,0.3601018529111343,1.1323957638714914,-0.11067010142622959,0.3567898985737704,1.1219808131250641,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,0.5094451781102717,0.9769051781102717,3.072028861981986,0.11849260571344904,0.585952605713449,1.8426182569605314,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.4262403398560175,0.8937003398560175,2.8103784272201806,0.37269749889358256,0.8401574988935825,2.642004713501832,zero_diagnostic_only,False
bem,1.4,0.507904429620356,0.975364429620356,3.0671837409445155,0.06886341599387498,0.536323415993875,1.6865516226222483,zero_diagnostic_only,False
front,1.4,0.7791717031807234,1.2466317031807232,3.9202254817003874,0.622500149372321,1.089960149372321,3.4275476395356006,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.588916486850943,1.0563764868509429,3.321938637896047,0.12431636833829798,0.5917763683382979,1.8609319759065972,zero_diagnostic_only,False
