benchmark,source_row,coefficient,row_family,column_family,row_measure_transport_integral_value,stokes_body_forward_integral_value,transport_minus_stokes_integral_value,transport_plus_stokes_integral_value,transport_stokes_residual_norm,transport_negative_stokes_residual_norm,least_squares_transport_over_stokes_scale,least_squares_transport_over_negative_stokes_scale,least_squares_scaled_residual_norm,transport_stokes_opposite_sign_fraction,transport_stokes_same_sign_fraction,abs_station_transport_stokes_residual_sum,abs_station_transport_negative_stokes_residual_sum,peak_abs_residual_station_index,peak_abs_residual_x_over_l,peak_abs_residual_share,residual_abs_centroid_x_over_l,median_row_gradient_to_stokes_m_norm_ratio,median_row_gradient_stokes_m_alignment,diagnostic_conclusion,remaining_blocker,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,0,A33,heave_row_N3_m3,heave_radiation,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,,,row_measure_transport_matches_negative_stokes_mi_row,No row-measure transport blocker isolated for this coefficient.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,1,B33,heave_row_N3_m3,heave_radiation,-7.818122593370486,0.0,-7.818122593370486,-7.818122593370486,2.6758582879813776e+300,2.6758582879813776e+300,,,,0.0,0.0,11.164347180589026,11.164347180589026,2,0.075,0.12229963952406207,0.26170323301067305,,,row_measure_transport_nonzero_with_zero_stokes_mi_row,"A1 gives m_i=0 for this row, but equal-panel-index d(N_i ds)/dx produces nonzero transport; audit changing-section geometry, endpoint allocation, and fixed-control-surface mapping.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,2,A35,heave_row_N3_m3,pitch_radiation,1.389888461043642,0.0,1.389888461043642,1.389888461043642,4.757081400855781e+299,4.757081400855781e+299,,,,0.0,0.0,1.9847728321047156,1.9847728321047156,2,0.075,0.12229963952406205,0.26170323301067294,,,row_measure_transport_nonzero_with_zero_stokes_mi_row,"A1 gives m_i=0 for this row, but equal-panel-index d(N_i ds)/dx produces nonzero transport; audit changing-section geometry, endpoint allocation, and fixed-control-surface mapping.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,heave_row_N3_m3,pitch_radiation,-0.8325294441292862,0.0,-0.8325294441292862,-0.8325294441292862,5.7191354128679336e+299,5.7191354128679336e+299,,,,0.0,0.0,1.9858899283793945,1.9858899283793945,2,0.075,0.20120107140977814,0.28446262846934295,,,row_measure_transport_nonzero_with_zero_stokes_mi_row,"A1 gives m_i=0 for this row, but equal-panel-index d(N_i ds)/dx produces nonzero transport; audit changing-section geometry, endpoint allocation, and fixed-control-surface mapping.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,pitch_row_N5_m5,heave_radiation,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0,0.024999999999999998,0.0,0.0,0.8736483345995383,-0.9465372632211999,row_measure_transport_matches_negative_stokes_mi_row,No row-measure transport blocker isolated for this coefficient.,false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,pitch_row_N5_m5,heave_radiation,1.0835194657560216,-4.115995775674916,5.199515241430939,-3.0324763099188954,1.6338621553095203,1.069031533380604,-0.3816692807976465,0.3816692807976465,0.8720639546803811,0.5897435897435898,0.41025641025641024,6.695761676966072,3.3950415556648648,12,0.325,0.07197926712828612,0.3685421505259851,0.8736483345995383,-0.9465372632211999,row_measure_transport_expected_opposite_sign_but_scale_mismatch,"The sign is broadly consistent with d(N_i ds)/dx opposing m_i, but the scale does not close; audit station mapping, changing-section geometry transport, and C_A endpoint allocation.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,pitch_row_N5_m5,pitch_radiation,-0.43340778630240867,1.6463983102699669,-2.0798060965723755,1.212990523967558,1.6338621553095205,1.0690315333806042,-0.3816692807976465,0.3816692807976465,0.8720639546803812,0.5897435897435898,0.41025641025641024,2.678304670786429,1.358016622265946,12,0.325,0.07197926712828613,0.36854215052598505,0.8736483345995383,-0.9465372632211999,row_measure_transport_expected_opposite_sign_but_scale_mismatch,"The sign is broadly consistent with d(N_i ds)/dx opposing m_i, but the scale does not close; audit station mapping, changing-section geometry transport, and C_A endpoint allocation.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,pitch_row_N5_m5,pitch_radiation,-0.5985710921604407,0.4395424385763078,-1.0381135307367484,-0.1590286535841329,2.2277178481433837,2.1208624402672496,-0.11616733010005885,0.11616733010005885,1.927925647465144,0.5897435897435898,0.41025641025641024,1.2010650570163421,0.6918155005018936,0,0.024999999999999998,0.10072709982694009,0.3754577464328799,0.8736483345995383,-0.9465372632211999,row_measure_transport_expected_opposite_sign_but_scale_mismatch,"The sign is broadly consistent with d(N_i ds)/dx opposing m_i, but the scale does not close; audit station mapping, changing-section geometry transport, and C_A endpoint allocation.",false,"diagnostic-only; row-measure transport is a traceability audit, not a production correction.",diagnostic_row_measure_transport_not_hard_gate,INFO
