station,exponent,count,potential,y,computed_q,exact_q
12,1.0,48,linear_z,-1.2499166666666666,-0.8584583518126381,-1.0
12,1.0,48,linear_z,-1.20575,-0.895135093309513,-1.0
12,1.0,48,linear_z,-1.1615833333333332,-0.9129116970459685,-1.0
12,1.0,48,linear_z,-1.1174166666666667,-0.9231020406807308,-1.0
12,1.0,48,linear_z,-1.0732499999999998,-0.9298078726784819,-1.0
12,1.0,48,linear_z,-1.0290833333333333,-0.9346503108086487,-1.0
12,1.0,48,linear_z,-0.9849166666666668,-0.9383367228476185,-1.0
12,1.0,48,linear_z,-0.9407500000000001,-0.9412407536119447,-1.0
12,1.0,48,linear_z,-0.8965833333333334,-0.9435799010405724,-1.0
12,1.0,48,linear_z,-0.8524166666666667,-0.9454896132603796,-1.0
12,1.0,48,linear_z,-0.80825,-0.947057829254636,-1.0
12,1.0,48,linear_z,-0.7640833333333333,-0.9483425648229196,-1.0
12,1.0,48,linear_z,-0.7199166666666666,-0.9493812512041284,-1.0
12,1.0,48,linear_z,-0.6757500000000001,-0.9501955280589901,-1.0
12,1.0,48,linear_z,-0.6315833333333334,-0.9507930401757063,-1.0
12,1.0,48,linear_z,-0.5874166666666667,-0.9511666129957329,-1.0
12,1.0,48,linear_z,-0.54325,-0.9512901647981404,-1.0
12,1.0,48,linear_z,-0.4990833333333333,-0.9511091470805147,-1.0
12,1.0,48,linear_z,-0.4549166666666667,-0.9505198409252616,-1.0
12,1.0,48,linear_z,-0.41075000000000006,-0.949321585096723,-1.0
12,1.0,48,linear_z,-0.36658333333333337,-0.9471047533489896,-1.0
12,1.0,48,linear_z,-0.3224166666666667,-0.9427372325665653,-1.0
12,1.0,48,linear_z,-0.27825,-0.9352494581554904,-1.0
12,1.0,48,linear_z,-0.2340833333333333,-0.873322717302974,-1.0
12,1.0,48,linear_z,0.2340833333333333,-0.8733227173029956,-1.0
12,1.0,48,linear_z,0.27825,-0.9352494581554822,-1.0
12,1.0,48,linear_z,0.3224166666666667,-0.9427372325665717,-1.0
12,1.0,48,linear_z,0.36658333333333337,-0.9471047533489726,-1.0
12,1.0,48,linear_z,0.41074999999999995,-0.9493215850967331,-1.0
12,1.0,48,linear_z,0.45491666666666664,-0.9505198409252593,-1.0
12,1.0,48,linear_z,0.4990833333333333,-0.9511091470805173,-1.0
12,1.0,48,linear_z,0.54325,-0.9512901647981292,-1.0
12,1.0,48,linear_z,0.5874166666666667,-0.9511666129957342,-1.0
12,1.0,48,linear_z,0.6315833333333334,-0.9507930401756782,-1.0
12,1.0,48,linear_z,0.67575,-0.950195528059018,-1.0
