iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.1640670759490306,0.08459493143957288,0.17922893545591098,0.17642512954483838,0.0028038059110726543,1719.0332421293408,21.44801866547568,13.134036844468882,21.24943871869971,0.9907413384017789,12.967347569564334
