wave_period_s,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,surge_rao_abs_per_m,surge_phase_rad,sway_rao_abs_per_m,sway_phase_rad,heave_rao_abs_per_m,heave_phase_rad,roll_rao_abs_per_m,roll_phase_rad,pitch_rao_abs_per_m,pitch_phase_rad,yaw_rao_abs_per_m,yaw_phase_rad
1.8860759493670887,3.331353283672398,8.98971505891413,1.1316723550483467,0.0032632739603837497,2.189935427459607,0.0,-3.141592653589793,0.030615230452143316,0.5748057095311199,0.0,-3.141592653589793,0.015160835970439185,-1.3927400807758699,0.0,-3.141592653589793
1.9746835443037973,3.18186948248197,8.343822546754724,1.0323906128545508,0.005799889967972484,2.2524701811675776,0.0,-3.141592653589793,0.05007694244415347,0.6350224449784985,0.0,-3.141592653589793,0.01819422172728477,-1.2000283930459985,0.0,-3.141592653589793
2.0632911392405062,3.0452247807802904,7.7733398687452775,0.9456230175929975,0.007633174775249045,2.585121141740314,0.0,-3.141592653589793,0.06020931324026384,0.8936378971518212,0.0,-3.141592653589793,0.016614531413523353,-0.7093439779519587,0.0,-3.141592653589793
2.151898734177215,2.9198331721599255,7.266590603721923,0.8693514863123996,0.010074975278870213,3.069571541830904,0.0,-3.141592653589793,0.05998172540982244,1.7009378450251573,0.0,-3.141592653589793,0.022711023974236327,0.5136322557711305,0.0,-3.141592653589793
2.240506329113924,2.804359543882414,6.814104182145419,0.8019489276526012,0.014981316487118703,-2.7739662676665904,0.0,-3.141592653589793,0.1466905310928339,2.995843312608568,0.0,-3.141592653589793,0.06926454382909407,1.2982161764366922,0.0,-3.141592653589793
2.329113924050633,2.6976719525390616,6.408130653275762,0.7420917401473401,0.022739280426821707,-2.481143625450402,0.0,-3.141592653589793,0.47661156034045893,-2.4898183450636138,0.0,-3.141592653589793,0.1853751277184059,1.877191743168288,0.0,-3.141592653589793
2.4177215189873418,2.5988043940690435,6.042276058007579,0.6886943327877072,0.03275836978918016,-2.296996268916309,0.0,-3.141592653589793,0.9551816343843864,-1.5906967035114243,0.0,-3.141592653589793,0.3263267036120741,2.682911092796361,0.0,-3.141592653589793
2.5063291139240507,2.5069274710464007,5.711225240971453,0.6408595539850105,0.04438315198473922,-2.1752369729966223,0.0,-3.141592653589793,1.0356447966915183,-0.9185872476367335,0.0,-3.141592653589793,0.32620948403625677,-2.9947841381916604,0.0,-3.141592653589793
2.5949367088607596,2.4213250695960356,5.41052887143165,0.597840760367123,0.05708094906949027,-2.0894182465530213,0.0,-3.141592653589793,0.9835861100101575,-0.5881962851520837,0.0,-3.141592653589793,0.29482652562595796,-2.722344170731095,0.0,-3.141592653589793
2.6835443037974684,2.341375656920695,5.13643817410078,0.559012503436017,0.07043638756153173,-2.025563815500786,0.0,-3.141592653589793,0.9477145229101651,-0.4070033298481447,0.0,-3.141592653589793,0.2767337205501519,-2.5941828836859813,0.0,-3.141592653589793
2.7721518987341773,2.266537165603595,4.885775500336852,0.5238476669466513,0.08413100270250541,-1.9759904593566542,0.0,-3.141592653589793,0.9281154939242776,-0.28930759674823325,0.0,-3.141592653589793,0.2690206113756269,-2.524926407210241,0.0,-3.141592653589793
2.8607594936708862,2.1963346870229525,4.655832098177736,0.49189948223095664,0.09792529578262478,-1.9362148854601517,0.0,-3.141592653589793,0.9158685864547633,-0.20262293449120708,0.0,-3.141592653589793,0.26773520282665,-2.4814545693120444,0.0,-3.141592653589793
2.9493670886075947,2.130350383120976,4.44428671961901,0.46278726729960673,0.11164322287601455,-1.9034669327154348,0.0,-3.141592653589793,0.9052608472863701,-0.1329257852484408,0.0,-3.141592653589793,0.270590005863914,-2.448837113128706,0.0,-3.141592653589793
3.037974683544304,2.06821516361328,4.249140333268517,0.43618503393104757,0.1251588392731233,-1.8759471189183765,0.0,-3.141592653589793,0.892897325046771,-0.07350235543434436,0.0,-3.141592653589793,0.2762397171149828,-2.4193734466608348,0.0,-3.141592653589793
3.1265822784810124,2.0096017784096656,4.068663388535086,0.4118123220250841,0.1383850597242187,-1.852435552917767,0.0,-3.141592653589793,0.8766774745187647,-0.02105632950802564,0.0,-3.141592653589793,0.28379090082284747,-2.3887188955256473,0.0,-3.141592653589793
3.2151898734177213,1.954219052233021,3.901352937968989,0.38942677714719365,0.15126444397771194,-1.8320747609977985,0.0,-3.141592653589793,0.8552715530022341,0.02580316341631945,0.0,-3.141592653589793,0.29255211108820367,-2.3543190338975886,0.0,-3.141592653589793
3.3037974683544302,1.9018070470007178,3.7458975590622225,0.3688181024123009,0.1637618152882624,-1.8142431518285573,0.0,-3.141592653589793,0.8279145098777296,0.06717527382400139,0.0,-3.141592653589793,0.3019075035957749,-2.3147096335147532,0.0,-3.141592653589793
3.392405063291139,1.8521329823402513,3.601148489303686,0.34980310139268694,0.1758584582341377,-1.7984780823964834,0.0,-3.141592653589793,0.794385974526991,0.10210086869582027,0.0,-3.141592653589793,0.3112561836446956,-2.269185243117868,0.0,-3.141592653589793
3.481012658227848,1.8049877791534084,3.466095743082555,0.33222159278582936,0.1875476275050637,-1.7844272951783857,0.0,-3.141592653589793,0.7551009561550853,0.1286380337821647,0.0,-3.141592653589793,0.31999405984831447,-2.217636996247236,0.0,-3.141592653589793
3.569620253164557,1.7601831179687493,3.3398482476420774,0.3159330259346656,0.1988311154562244,-1.7718172370313952,0.0,-3.141592653589793,0.711252638019223,0.14392100307435413,0.0,-3.141592653589793,0.3275289656720468,-2.16046344927268,0.0,-3.141592653589793
3.6582278481012658,1.717548924799956,3.221617240219332,0.30081366308387525,0.20971665757231403,-1.7604317820930007,0.0,-3.141592653589793,0.6649403364905512,0.1443543374227718,0.0,-3.141592653589793,0.3333220203130691,-2.09849854227388,0.0,-3.141592653589793
3.7468354430379747,1.6769312137404977,3.110702326004716,0.28675422245284365,0.2202159910265591,-1.7500975698894463,0.0,-3.141592653589793,0.6191946246042817,0.1261524516493482,0.0,-3.141592653589793,0.33694380209089003,-2.0329225726762816,0.0,-3.141592653589793
3.8354430379746836,1.6381902286045786,3.006479718438274,0.27365789796673906,0.23034341634848798,-1.7406736683263613,0.0,-3.141592653589793,0.5777882093797565,0.08646867116744943,0.0,-3.141592653589793,0.3381280489914691,-1.9651416619634379,0.0,-3.141592653589793
3.9240506329113924,1.6011988363457654,2.908392278303536,0.26143868839155404,0.24011474306209168,-1.7320441354851914,0.0,-3.141592653589793,0.5447191189913698,0.025160825865140957,0.0,-3.141592653589793,0.3368040624048602,-1.8966416467375997,0.0,-3.141592653589793
4.012658227848101,1.5658411333349758,2.8159410425005733,0.2500199818331195,0.24954652610842892,-1.7241125683183056,0.0,-3.141592653589793,0.5233427283071888,-0.053480338898748196,0.0,-3.141592653589793,0.33309535241304994,-1.8288387836055224,0.0,-3.141592653589793
4.101265822784811,1.5320112323061335,2.728677992062094,0.23933335195119207,0.2586555209904726,-1.716798040941413,0.0,-3.141592653589793,0.5153979007356538,-0.14064538344350028,0.0,-3.141592653589793,0.3272844802614821,-1.7629553601524028,0.0,-3.141592653589793
4.189873417721519,1.4996122032241308,2.646199855510453,0.2293175304572644,0.2674583023906634,-1.7100320326841383,0.0,-3.141592653589793,0.5204775882725617,-0.2256724522260243,0.0,-3.141592653589793,0.31975598291533236,-1.6999411997680527,0.0,-3.141592653589793
4.2784810126582276,1.4685551457609094,2.5681427807539223,0.21991752699860256,0.2759710041844477,-1.7037560728990468,0.0,-3.141592653589793,0.5363573674024409,-0.29996406576595036,0.0,-3.141592653589793,0.31093453309806884,-1.6404471804046454,0.0,-3.141592653589793
4.367088607594937,1.4387583746874995,2.4941777384526054,0.21108387275302115,0.2842091489781075,-1.6979199127424556,0.0,-3.141592653589793,0.5599435980280056,-0.35920715355266747,0.0,-3.141592653589793,0.3012328387764026,-1.5848426157862356,0.0,-3.141592653589793
4.455696202531646,1.4101467024636,2.4240065437289484,0.20277196825306962,0.2921875431398245,-1.6924800897963164,0.0,-3.141592653589793,0.5881999301147164,-0.40297382929824493,0.0,-0.0,0.29101669487328313,-1.533260543890444,0.0,-3.141592653589793
4.544303797468355,1.3826508057581819,2.3573584024725287,0.19494151934286935,0.29992021927975215,-1.6873987892901396,0.0,-3.141592653589793,0.6186619419852564,-0.4330819648536576,0.0,-0.0,0.28058763065967995,-1.4856544459155672,0.0,-3.141592653589793
4.632911392405063,1.3562066646644462,2.2939869042367067,0.1875560479144521,0.3074204126846362,-1.6826429319001202,0.0,-3.141592653589793,0.649561527927771,-0.45213388096904716,0.0,0.0,0.2701793692344934,-1.4418539806089825,0.0,-3.141592653589793
4.7215189873417724,1.3307550650594833,2.2336673965801705,0.18058246630413746,0.31470056165730576,-1.6781834365192083,0.0,-3.141592653589793,0.6797425113111093,-0.4626819103064832,0.0,0.0,0.2599630401151666,-1.4016126504704411,0.0,-3.141592653589793
4.810126582278481,1.3062411559662825,2.1761946862442727,0.173990706055598,0.3217723243115529,-1.6739946195093036,0.0,-3.141592653589793,0.70851267406462,-0.466891998240461,0.0,0.0,0.25005669850121653,-1.3646447722517614,0.0,-3.141592653589793
4.898734177215189,1.2826140549539726,2.121381021229649,0.16775339325513527,0.32864660633040027,-1.6700537014109589,0.0,-3.141592653589793,0.7355032645258741,-0.46647673333869233,0.0,0.0,0.24053603600956278,-1.3306519722451151,0.0,-3.141592653589793
4.987341772151899,1.2598264956019982,2.0690543150004737,0.1618455638796951,0.3353335956657077,-1.6663403989967112,0.0,-3.141592653589793,0.7605586689092304,-0.46274066406633935,0.0,0.0,0.23144447161380466,-1.2993408220903062,0.0,-3.141592653589793
5.075949367088608,1.2378345118882477,2.0190565799857207,0.15624441361949457,0.3418428012581647,-1.6628365856569498,0.0,-3.141592653589793,0.7836572693191795,-0.4566577624813454,0.0,0.0,0.2228017839511293,-1.270433643453413,0.0,-3.141592653589793
5.1645569620253164,1.2165971550666357,1.9712425424905937,0.15092907748479162,0.34818309367925704,-1.6595260069146012,0.0,-3.141592653589793,0.8048575329615263,-0.44894744367543565,0.0,0.0,0.21461105484179413,-1.243674390041358,0.0,-3.141592653589793
5.253164556962025,1.1960762391980417,1.9254784152592508,0.1458804352122418,0.35436274620931735,-1.656394040733559,0.0,-3.141592653589793,0.8242625311929799,-0.44013812942282826,0.0,0.0,0.20686401859455772,-1.2188311765782576,0.0,-3.141592653589793
5.341772151898734,1.1762361120075528,1.8816408073880573,0.14108093907610086,0.36038947532021404,-1.6534274944670637,0.0,-3.141592653589793,0.8419972231996081,-0.4306168002621137,0.0,0.0,0.19954505111278645,-1.1956966447845205,0.0,-3.141592653589793
5.430379746835443,1.1570434481752618,1.8396157541947995,0.13651446120390753,0.3662704798667842,-1.6506144319651666,0.0,-3.141592653589793,0.8581943056077331,-0.420666307150332,0.0,0.0,0.19263406673681704,-1.1740870187955879,0.0,-3.141592653589793
5.518987341772152,1.1384670625394204,1.7992978520991256,0.13216615791194106,0.3720124785374725,-1.6479440256539246,0.0,-3.141592653589793,0.8729856890971226,-0.4104929776698676,0.0,0.0,0.1861085725719746,-1.1538404340174293,0.0,-3.141592653589793
5.6075949367088604,1.1204777410094522,1.7605894856407205,0.12802234892625364,0.37762174529412185,-1.6454064294067827,0.0,-3.141592653589793,0.8864976095335446,-0.40024687308027956,0.0,0.0,0.17994509129866787,-1.134814923959157,0.0,-3.141592653589793
5.69620253164557,1.1030480872604163,1.7234001355179063,0.12407040965149801,0.38310414266035453,-1.642992668819521,0.0,-3.141592653589793,0.898848049064145,-0.39003660890834996,0.0,0.0,0.1741201207927885,-1.1168863081203708,0.0,-3.141592653589793
5.784810126582278,1.0861523835168212,1.687645758022525,0.12029867490114075,0.3884651528101822,-1.6406945461250946,0.0,-3.141592653589793,0.9101455983554199,-0.3799402002867064,0.0,0.0,0.1686107599679488,-1.0999461271716973,0.0,-3.141592653589793
5.8734177215189876,1.0697664639379036,1.6532482275198639,0.11669635271639205,0.3937099064729759,-1.6385045574817296,0.0,-3.141592653589793,0.9204891960294357,-0.37001301481131554,0.0,0.0,0.16339509782656775,-1.08389970733922,0.0,-3.141592653589793
5.962025316455696,1.0538675992933915,1.6201348347103872,0.11325344708339916,0.39884320971488024,-1.6364158207653785,0.0,-3.141592653589793,0.9299683828037005,-0.3602936228327896,0.0,0.0,0.1584524370710572,-1.0686643943917604,0.0,-3.141592653589793
6.050632911392405,1.0384343917723584,1.5882378343422614,0.10996068851398061,0.4038695686856173,-1.6344220123177655,0.0,-3.141592653589793,0.9386638398393928,-0.35080811719462845,0.0,0.0,0.1537634040248437,-1.0541679716862424,0.0,-3.141592653589793
6.139240506329114,1.0234466789014172,1.5574940368444152,0.10680947158859962,0.40879321243742994,-1.6325173113603877,0.0,-3.141592653589793,0.9466480667412855,-0.34157331557058085,0.0,0.0,0.14930998196128029,-1.0403472611615334,0.0,-3.141592653589793
6.227848101265823,1.0088854456650147,1.5278444390392534,0.10379179867484772,0.4136181139327195,-1.6306963509956771,0.0,-3.141592653589793,0.9539861102779156,-0.33259914392390083,0.0,0.0,0.1450754941613038,-1.0271468973791609,0.0,-3.141592653589793
6.3164556962025316,0.9947327440224195,1.4992338896890705,0.10090022913333019,0.41834800936100275,-1.628954174888964,0.0,-3.141592653589793,0.960736290666839,-0.32389041726716766,0.0,0.0,0.14104455518704154,-1.0145182602394678,0.0,-3.141592653589793
6.405063291139241,0.9809716191051132,1.471610786144677,0.09812783340791273,0.4229864158858554,-1.6272861988665923,0.0,-3.141592653589793,0.9669508950974316,-0.3154481748031343,0.0,0.0,0.13720300321676432,-1.0024185502183638,0.0,-3.141592653589793
6.493670886075949,0.9675860414565055,1.4449267988106838,0.09546815147083565,0.42753664793977525,-1.6256881767825218,0.0,-3.141592653589793,0.9726768225715872,-0.3072706840557782,0.0,0.0,0.13353782225421074,-0.9908099897984892,0.0,-3.141592653589793
6.582278481012659,0.9545608447445909,1.4191366205291387,0.09291515515690955,0.43200183218031013,-1.6241561701027527,0.0,-3.141592653589793,0.9779561730951172,-0.29935419799372426,0.0,0.0,0.13003706016285174,-0.9796591355150874,0.0,-3.141592653589793
6.670886075949367,0.9418816684386856,1.394197738320267,0.09046321397631628,0.43638492121506306,-1.6226865207377048,0.0,-3.141592653589793,0.9828267796862774,-0.2916935270096532,0.0,0.0,0.12668974645725609,-0.968936286260619,0.0,-3.141592653589793
6.7594936708860756,0.9295349049947329,1.3700702252129355,0.0881070640436405,0.44068870619676215,-1.6212758267202054,0.0,-3.141592653589793,0.9873226848458552,-0.2842824715374898,0.0,0.0,0.1234858123706953,-0.958614974919744,0.0,-3.141592653589793
6.848101265822785,0.9175076511408268,1.3467165501542295,0.08584177980268054,0.44491582838286925,-1.6199209203834424,0.0,-3.141592653589793,0.9914745648784071,-0.2771141493529323,0.0,0.0,0.12041601473720034,-0.9486715318734474,0.0,-3.141592653589793
6.936708860759493,0.9057876628963273,1.3241014042122663,0.0836627482631878,0.4490687897474217,-1.6186188487409878,0.0,-3.141592653589793,0.9953101063010217,-0.2701812429965276,0.0,0.0,0.11747186455238456,-0.9390847103234254,0.0,-3.141592653589793
7.025316455696203,0.8943633139949321,1.3021915414834209,0.08156564549769774,0.45314996272613484,-1.6173668558113796,0.0,-3.141592653589793,0.9988543388705156,-0.2634761864163239,0.0,0.0,0.11464556062067054,-0.929835364695502,0.0,-3.141592653589793
7.113924050632911,0.8832235574149241,1.280955633288272,0.07954641517466962,0.4571615991693739,-1.6161623666639988,0.0,-3.141592653589793,1.0021299297251889,-0.25699130523044017,0.0,0.0,0.11192992839281173,-0.9209061745614143,0.0,-3.141592653589793
7.2025316455696204,0.8723578897490111,1.2603641343928742,0.0776012489287726,0.461105838571486,-1.615002972992135,0.0,-3.141592653589793,1.0051574429156651,-0.2507189215147722,0.0,0.0,0.10931836390091099,-0.9122814075659887,0.0,-3.141592653589793
7.291139240506329,0.8617563181722002,1.2403891601262347,0.0757265683908069,0.4649847156392303,-1.613886420044031,0.0,-3.141592653589793,1.0079555682809955,-0.24465143140769577,0.0,0.0,0.10680478257587522,-0.9039467157654236,0.0,-3.141592653589793
7.379746835443038,0.8514093297893436,1.2210043733834044,0.07391900871881217,0.46880016725665835,-1.6128105947640103,0.0,-3.141592653589793,1.0105413232670755,-0.23878136186041407,0.0,0.0,0.10438357266124143,-0.8958889605810126,0.0,-3.141592653589793
7.468354430379747,0.8413078631647243,1.202184880608395,0.07217540348873412,0.4725540388988148,-1.611773515014108,0.0,-3.141592653589793,1.0129302309183636,-0.23310141138014284,0.0,0.0,0.10204955290118893,-0.8880960622626579,0.0,-3.141592653589793
7.556962025316456,0.831443281854585,1.1839071359439646,0.07049277081787593,0.47624809054200995,-1.6107733197623968,0.0,-3.141592653589793,1.015136476920639,-0.22760447849052085,0.0,0.0,0.09979793416776779,-0.8805568703500226,0.0,-3.141592653589793
7.6455696202531644,0.8218073497801115,1.1661488528176476,0.0688683006075072,0.47988400211416865,-1.6098082601378272,0.0,-3.141592653589793,1.0171730482427066,-0.2222836807790916,0.0,0.0,0.09762428469483622,-0.8732610521280274,0.0,-3.141592653589793
7.734177215189874,0.8123922082932689,1.1488889223065222,0.06729934280265065,0.4834633785248864,-1.6088766912631898,0.0,-3.141592653589793,1.0190518556236048,-0.2171323667487352,0.0,0.0,0.09552449859826595,-0.8661989965087677,0.0,-3.141592653589793
7.822784810126582,0.803190354801274,1.1321073376882926,0.06578339657740374,0.4869877543112398,-1.6079770647880605,0.0,-3.141592653589793,1.020783841880434,-0.21214412218909506,0.0,0.0,0.09349476737975186,-0.859361731143843,0.0,-3.141592653589793
7.9113924050632916,0.7941946228274996,1.1157851246441823,0.06431810036333656,0.4904585979321774,-1.6071079220524924,0.0,-3.141592653589793,1.0223790777699797,-0.20731277239852253,0.0,0.0,0.09153155413238294,-0.8527408508885318,0.0,-3.141592653589793
8.0,0.7853981633974483,1.0999042766308587,0.06290122264668209,0.4938773157413295,-1.60626788782,0.0,-3.141592653589793,1.0238468469230626,-0.20263238128931968,0.0,0.0,0.08963157018821005,-0.8463284560101288,0.0,-3.141592653589793
