case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A53,1,1,0,0,1,0.30818145390698853,0.30818145390698853,0.013868165425814483,0.09245443617209656,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,1.0,selected_rows_within_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A53,1,1,0,0,1,0.30818145390698853,0.30818145390698853,0.013868165425814483,0.09245443617209656,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,1.0,selected_rows_within_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A35,1,0,1,0,1,1.5465557683347617,1.5465557683347617,0.0927933461000857,0.46396673050042847,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A35,1,0,1,0,1,1.5465557683347617,1.5465557683347617,0.0927933461000857,0.46396673050042847,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A35,1,0,1,0,1,1.5526967883881413,1.5526967883881413,0.09316180730328848,0.46580903651644234,6.229562523042967e-16,4.152639229437377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A35,1,0,1,0,1,1.5526967883881413,1.5526967883881413,0.09316180730328848,0.46580903651644234,6.229562523042967e-16,4.152639229437377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A33,1,0,1,0,1,3.143699893694995,3.143699893694995,0.4715549840542492,0.4715549840542492,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A33,1,0,1,0,1,3.151838371826094,3.151838371826094,0.47277575577391406,0.47277575577391406,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A55,1,0,1,0,1,3.259493253443489,3.259493253443489,0.03080221124504097,0.4889239880165233,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A55,1,0,1,0,1,3.259493253443489,3.259493253443489,0.03080221124504097,0.4889239880165233,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A55,1,0,1,0,1,3.2698360660145127,3.2698360660145127,0.030899950823837147,0.4904754099021769,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A55,1,0,1,0,1,3.2698360660145127,3.2698360660145127,0.030899950823837147,0.4904754099021769,5.86230138325563e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A35,1,0,1,0,1,5.1139698782785254,5.1139698782785254,0.30683819269671153,1.5341909634835575,6.229562523042967e-16,4.152639229437377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A35,1,0,1,0,1,5.1139698782785254,5.1139698782785254,0.30683819269671153,1.5341909634835575,6.229562523042967e-16,4.152639229437377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A35,1,0,1,0,1,5.120110898331905,5.120110898331905,0.3072066538999143,1.5360332694995715,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A35,1,0,1,0,1,5.120110898331905,5.120110898331905,0.3072066538999143,1.5360332694995715,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A35,1,0,1,0,1,5.160327143486936,5.160327143486936,0.30961962860921616,1.5480981430460807,6.229562523042967e-16,4.152639229437377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A35,1,0,1,0,1,5.160327143486936,5.160327143486936,0.30961962860921616,1.5480981430460807,6.229562523042967e-16,4.152639229437377e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p0,A35,1,0,1,0,1,5.17273260092747,5.17273260092747,0.3103639560556482,1.551819780278241,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A35,1,0,1,0,1,5.17273260092747,5.17273260092747,0.3103639560556482,1.551819780278241,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,6.358485212759678,6.358485212759678,0.2861318345741855,1.9075455638279035,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,6.358485212759678,6.358485212759678,0.2861318345741855,1.9075455638279035,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,6.358485212759678,6.358485212759678,0.2861318345741855,1.9075455638279035,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,6.358485212759678,6.358485212759678,0.2861318345741855,1.9075455638279035,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,6.358485212759678,6.358485212759678,0.2861318345741855,1.9075455638279035,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,6.358485212759678,6.358485212759678,0.2861318345741855,1.9075455638279035,3.2597116105011107e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A53,1,0,1,0,1,6.3621557815412135,6.3621557815412135,0.2862970101693546,1.908646734462364,5.86230138325563e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaft_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A53,1,0,1,0,1,6.3621557815412135,6.3621557815412135,0.2862970101693546,1.908646734462364,5.86230138325563e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A53,1,0,1,0,1,6.3621557815412135,6.3621557815412135,0.2862970101693546,1.908646734462364,5.86230138325563e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_endaftxm1p0_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A53,1,0,1,0,1,6.3621557815412135,6.3621557815412135,0.2862970101693546,1.908646734462364,5.86230138325563e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A53,1,0,1,0,1,6.3621557815412135,6.3621557815412135,0.2862970101693546,1.908646734462364,5.86230138325563e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr0p0,A53,1,0,1,0,1,6.3621557815412135,6.3621557815412135,0.2862970101693546,1.908646734462364,5.86230138325563e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pmm1p0_dt1p0_fv0p1_hr1p0,A55,1,0,1,0,1,7.382258884205603,7.382258884205603,0.06976234645574295,1.1073388326308404,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_prm1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A55,1,0,1,0,1,7.382258884205603,7.382258884205603,0.06976234645574295,1.1073388326308404,3.2597116105011107e-16,4.218395778731374e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
