component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
raw_bem,1.855694516,8.924499998413234,A33,82.73335133414932,1.0853830801568436,0.024535561167623655,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,A35,-13.103175961119819,-0.4054274471521785,0.02786742406873541,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,A53,-7.46159753979587,-0.23087047378534034,0.03581035925660408,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,A55,11.031307590059379,0.8050033939522697,0.04554057393471727,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,B33,771.5440431525928,2.1046783966365727,0.024535561167623655,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,B35,-880.65369355685,-5.665840246779391,0.02786742406873541,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,B53,-36.67328735824541,-0.23594403681750897,0.03581035925660408,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,B55,246.3151815588113,3.737528283260039,0.04554057393471727,nonlinear_2dt_quasistatic_target_state,False,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,A33,10.691969284389492,0.14026849351191406,0.05942801764546537,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,A35,34.32412041700845,1.0620280577551235,0.08432852741569918,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,A53,-17.68452515846652,-0.5471796998201048,0.11355772493458548,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,A55,-3.9920110111537004,-0.2913147318609273,0.156112957588443,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,B33,743.5633009300527,2.028350331893819,0.05942801764546537,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,B35,-804.6027708765033,-5.176553275431214,0.08432852741569918,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,B53,-18.40917364250099,-0.11843865266988653,0.11355772493458548,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,B55,196.41936277884744,2.98042093516097,0.156112957588443,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,A33,2.5857152794398672,0.03392213139139015,0.26094855510230575,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,A35,0.6926368421808854,0.02143098646940126,0.2539494573491764,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,A53,-1.692496116010155,-0.05236779095885179,0.26111459304429974,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,A55,-0.4508392758103167,-0.03289973959944079,0.25400840466848806,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,B33,27.980742222540247,0.07632806474275396,0.26094855510230575,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,B35,-76.0509226803466,-0.4892869713481754,0.2539494573491764,nonlinear_2dt_quasistatic_target_state,True,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
