component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.855694516,-0.09018850825538834,0.6068114917446108,1.43115917864295,-0.047532331671430346,0.6494676683285688,1.531763368699455,nonlinear_2dt_quasistatic_target_state,False
resolved_station_bem,1.855694516,-1.6540007446791223,-0.9570007446791231,-2.2570772280168,-0.024758044970044517,0.6722419550299547,1.585476309032912,nonlinear_2dt_quasistatic_target_state,False
transom_extrapolation,1.855694516,-0.6545562573992266,0.04244374260077255,0.10010316651125602,-0.6527387147375778,0.044261285262421346,0.10438982373212582,nonlinear_2dt_quasistatic_target_state,False
pre_chine_bem,1.855694516,0.418749025957069,1.1157490259570682,2.6314835517855384,0.3310112085249451,1.0280112085249442,2.4245547370871328,nonlinear_2dt_quasistatic_target_state,False
post_chine_bem,1.855694516,-0.2859290561804815,0.4110709438195177,0.9695069429705606,-0.20061651456733995,0.4963834854326592,1.1707157675298567,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_aft_post_chine,1.855694516,-0.556347378286665,0.14065262171333415,0.331727881399373,-0.5467110612578795,0.15028893874211968,0.35445504420311247,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_middle_post_chine,1.855694516,-0.26520983251276903,0.43179016748723015,1.0183730365264863,-0.25282311758373943,0.44417688241625974,1.0475869868308012,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_forward_post_chine,1.855694516,0.0006197789680032773,0.6976197789680024,1.6453296673773643,0.03482184574998732,0.7318218457499865,1.7259949192216664,nonlinear_2dt_quasistatic_target_state,False
longitudinal_bin_pre_chine,1.855694516,0.48271844543130127,1.1797184454313006,2.782354824130426,0.3310112085249451,1.0280112085249442,2.4245547370871328,nonlinear_2dt_quasistatic_target_state,False
bem,1.855694516,-0.09018850825538834,0.6068114917446108,1.43115917864295,-0.047532331671430346,0.6494676683285688,1.531763368699455,nonlinear_2dt_quasistatic_target_state,False
front,1.855694516,0.7293141847669345,1.4263141847669338,3.363948548978618,0.6111488901296936,1.3081488901296927,3.085256816343615,nonlinear_2dt_quasistatic_target_state,False
transom,1.855694516,nan,nan,nan,nan,nan,nan,nonlinear_2dt_quasistatic_target_state,False
total,1.855694516,-0.29441885775952853,0.40258114224047065,0.9494838260388458,0.03584574280920069,0.7328457428091999,1.728409770776415,nonlinear_2dt_quasistatic_target_state,False
