outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.55010163588921,-0.0364311175356732,0.0030292376417271,0.00151461882086355,9.580375991783313e-05,-0.0372092878322722,4.194073727245264e-06,0.0015609774962963092,0.0015609774962963092,-0.0809382665947484,0.0065196909302038,6.124933613534262e-06,4.194073727245286e-06,1.9308598862889767e-06,-0.109007440995717,0.06265803973214101,9.065962561189501e-06,2.3866713654707175e-06,0.1088831096751961
1,4.547171742958444,-0.037412276070497,0.0031508833386279,0.00460467931104105,0.00029125849034549416,0.0380801668758814,4.569093122836695e-06,0.0017005546413975153,0.003261532137693825,0.1154028006053999,-0.0392424668536373,1.0848582726008923e-05,4.56909312283667e-06,6.279489603172253e-06,0.06265803973214101,-0.014709480652459982,3.3827164502210066e-06,2.1950006172787803e-06,0.017855072021340904
2,4.544109848230693,-0.0383884442581008,0.0032766038092949,0.00781842288500245,0.0004945365122188366,-0.0145938678474024,6.978542862712363e-07,0.00025973192352028945,0.003521264061214114,-0.0213873948322964,-0.0078003408625078,7.482615689879704e-07,6.978542862712076e-07,5.0407282716762774e-08,-0.014709480652459982,-0.017618532701577618,8.584057379767346e-07,8.238079486831712e-08,-0.0364483154550732
3,4.540928529799228,-0.0394106864781031,0.0034064988839453,0.01115997423162255,0.000705898723327624,0.0046945761159991,7.507598188541951e-08,2.7942264694632062e-05,0.0035492063259087462,-0.044248656317581,0.0536378085495794,2.795097211927453e-06,7.507598188542268e-08,2.7200212300420306e-06,-0.017618532701577618,0.012841904318206908,2.828208112150658e-07,1.4614667262695406e-06,-0.0634190961895797
4,4.53763419898585,-0.040511828880302,0.0035406698116941,0.01463355857944225,0.0009256123808689503,-0.005630949938632,1.122661322476882e-07,4.178393548412188e-05,0.0035909902613928684,-0.0097812876400003,-0.0014806122372634,1.3259583573259053e-07,1.1226613224768226e-07,2.0329703484908252e-08,0.012841904318206908,0.006151958407915805,3.325443824158702e-07,8.765967421950227e-07,0.012863496117399498
5,4.534217049071881,-0.0416757682496941,0.0036792187753195,0.01824350287294905,0.0011539511758501821,0.0148989378978903,8.167069148195703e-07,0.0003039672638135252,0.0038949575252063937,0.0113828838801361,0.0184149919156444,8.318685288038878e-07,8.167069148195648e-07,1.5161613984323e-08,0.006151958407915805,-0.007584723015935165,5.974280488848129e-08,1.0293844964176314e-06,-0.060958253395565
6,4.530673793208135,-0.0429056558788712,0.0038222484970839,0.02199423650915075,0.0013911952796792477,-0.0143430003092486,7.863192976154411e-07,0.0002926574038285726,0.004187614929034966,-0.0425432614799206,0.0138572608614233,1.799539696582469e-06,7.863192976154466e-07,1.0132203989670226e-06,-0.007584723015935165,-0.0009710383408767131,8.388051167060111e-08,1.1767457079089718e-06,-0.028035593913016202
7,4.527006622413177,-0.0442213088537643,0.0039698627958822,0.0258902921556338,0.0016376313959090528,0.0081368478064132,2.628378360818575e-07,9.782468644595785e-05,0.004285439615480924,-0.0141783330515929,0.0304520286644194,9.217917843607574e-07,2.6283783608186084e-07,6.589539482788965e-07,-0.0009710383408767131,-0.0010673549188251457,4.126810701815735e-09,9.946072903637009e-07,-0.0630945293946092
8,4.52321342276108,-0.0456287737423427,0.0041221659907394,0.029936306548944597,0.0018935528107372696,-0.0098479214493223,3.9977407546680907e-07,0.0001487905020249203,0.004434230117505844,-0.0326425007301898,0.0129466578315455,1.11372339313603e-06,3.9977407546679694e-07,7.139493176692329e-07,-0.0010673549188251457,-0.002213303219678273,1.1542528852125562e-08,1.027980631463162e-06,-0.0380831415339501
9,4.519292844772329,-0.0471369873841498,0.0042792629739538,0.034137021031291195,0.0021592594269541784,0.0141159217024597,8.526827115287964e-07,0.00031735696860331624,0.00475158708610916,-0.0251364837024046,0.0533683271073248,3.050442751138654e-06,8.526827115288448e-07,2.1977600396098094e-06,-0.002213303219678273,0.006312823232179169,4.390275088806957e-08,2.3693292579044165e-06,-0.0914469588071823
10,4.5152484882243655,-0.0487657222510471,0.0044412597510257,0.038497282393780946,0.002435057817279743,-0.0062119061865586,1.7137834740299406e-07,6.37847021883983e-05,0.004815371788297559,-0.0380786316998575,0.0256548193267398,1.6747272966791425e-06,1.7137834740300785e-07,1.5033489492761345e-06,0.006312823232179169,0.0054631314356563,1.5423803062148862e-07,2.1939336524288e-06,-0.0377688727871343
11,4.511077867160159,-0.0505204170280979,0.0046082616678448,0.043022043103216195,0.0027212612387090556,0.0090358338690512,3.762474856212104e-07,0.00014003422359447554,0.004955406011892034,-0.0121140534603945,0.030185721198497,1.063366541341796e-06,3.762474856212144e-07,6.871190557205815e-07,0.0054631314356563,-0.008831476247566056,9.154044874723987e-08,1.7595673787532506e-06,-0.0889043760584355
12,4.506779892124282,-0.052407600671069,0.0047803762940208,0.047716362084149,0.0030181896819794227,-0.009177106994932,4.0259991078325005e-07,0.00014984223969670914,0.0051052482515887435,-0.0587186548599385,0.0403644408700742,4.3135292757483814e-06,4.025999107832629e-07,3.910929364965119e-06,-0.008831476247566056,-0.0011294325111230637,1.4220846153831146e-07,3.4107345010695934e-06,-0.09185537152480841
13,4.502366389706872,-0.054463212766358,0.0049577088443791,0.05258540465334895,0.00332616986742528,0.0163169288709519,1.3199511499481011e-06,0.0004912679593338324,0.005596516210922576,-0.0514909306547342,0.0841247883966378,8.918310588944337e-06,1.3199511499480846e-06,7.598359438996251e-06,-0.0011294325111230637,0.015318384283315667,3.6129705376234605e-07,6.288701879341484e-06,-0.12672747253804528
14,4.49784972652405,-0.0567184643188726,0.0051403691289665,0.05763444364002175,0.0036455353158350605,-0.0040531541042745,8.444628318414813e-08,3.142976405970369e-05,0.0056279459749822795,-0.0426026841414075,0.0344963759328589,2.63075600244276e-06,8.444628318413981e-08,2.5463097192586206e-06,0.015318384283315667,0.002805120241880382,4.891772421104669e-07,4.324069027973615e-06,-0.0747349366785279
15,4.493227246704587,-0.0591739309224494,0.0053284599179852,0.0628688581634976,0.003976626271136663,0.0203796873238331,2.2130780785610098e-06,0.0008236777183336324,0.006451623693315912,-0.040238560745669,0.0809979353933352,8.739681282729638e-06,2.21307807856101e-06,6.526603204168627e-06,0.002805120241880382,0.0001792313811533844,1.49260624461188e-08,8.71325196625043e-06,-0.17080938717073652
16,4.488520443377866,-0.0618693520681462,0.0055220954262719,0.06829413583562616,0.004319789839704922,-0.0067618753544373,2.524865389534546e-07,9.397207370576015e-05,0.006545595767021671,-0.0898114517774013,0.0762877010685265,1.2948211231121509e-05,2.524865389534618e-07,1.2695724692168048e-05,0.0001792313811533844,0.01074150333501555,2.1598246453612312e-07,1.1957324515748623e-05,-0.12903703738720912
17,4.48375565977886,-0.0648512111135815,0.0057213736391856,0.0739158703683549,0.004675379839034434,0.0199323698040214,2.2730981195219484e-06,0.0008460163655200625,0.007391612132541733,-0.0527493363186826,0.0926140759267264,1.2347732234254161e-05,2.2730981195220615e-06,1.00746341147321e-05,0.01074150333501555,0.0053025163954679225,3.822899267465816e-07,1.1654268219415298e-05,-0.1840287415201786
18,4.47895575613192,-0.0681462384872896,0.0059264129383521,0.07973976365712374,0.0050437569295199314,0.0004718380101356,1.3194038777972748e-09,4.910642720437784e-07,0.007392103196813777,-0.0914146655934522,0.0923583416137225,1.6680476794764687e-05,1.3194038777947683e-09,1.6679157390886894e-05,0.0053025163954679225,0.006211353741169894,1.9682289121791862e-07,1.66801320152401e-05,-0.1773623891191244
19,4.47416258885154,-0.0718048940531646,0.0061373071723856,0.08577162371249258,0.005425288483626101,0.0170904660025343,1.7926094011115956e-06,0.0006671849654446403,0.008059288162258418,-0.0850040475054019,0.1191849795104698,2.311625292264679e-05,1.7926094011115222e-06,2.132364352153527e-05,0.006211353741169894,0.009733950682740274,3.964531088312965e-07,2.1104476060408535e-05,-0.2222214736724663
20,4.469430935252015,-0.0758764651472725,0.0063541797301298,0.0920173671637503,0.00582034874424766,0.0045515376274858,1.3163633117495353e-07,4.899326144990643e-05,0.008108281423708324,-0.1030364941619965,0.1121395694169686,2.4648570750605146e-05,1.3163633117496806e-07,2.4516934419430185e-05,0.009733950682740274,0.009927302064117467,6.140954445628816e-07,2.464997693325321e-05,-0.2068866676609086
21,4.464822471262255,-0.0804064851328487,0.0065771134791335,0.09848301376838195,0.006229318477418227,0.016743452771176,1.8438491098824876e-06,0.0006862556917860854,0.008794537115494409,-0.09474709824394,0.1282340037862912,2.909533605886907e-05,1.8438491098824014e-06,2.7251486948986664e-05,0.009927302064117467,0.0074326429894400695,4.98943336697178e-07,2.8292306139312315e-05,-0.23715665505661793
22,4.460415532699322,-0.0854345749688879,0.0068062494923949,0.10517469525414616,0.0066525855315957595,-0.0107483518476185,7.8630604412276e-07,0.0002926524710579138,0.009087189586552323,-0.1089226512703267,0.0874259475750887,2.2652954934396843e-05,7.863060441228331e-07,2.1866648890274006e-05,0.0074326429894400695,-0.012966084504626824,2.8811138170519774e-07,2.707973031131549e-05,-0.2025521740658171
23,4.456286751656931,-0.0909862415289258,0.0070416368043155,0.11209863840250135,0.007090543767643261,-0.0026084638929604,4.791188747524125e-08,1.783215627996494e-05,0.009105021742832288,-0.1151262264907284,0.109909298704808,2.9764198728413776e-05,4.79118874752338e-08,2.9716286840938535e-05,-0.012966084504626824,-0.0128044940151137,1.1691430643787634e-06,3.0417314989412663e-05,-0.2391001831685621
24,4.4525683269652685,-0.0970960084366136,0.0072834671414083,0.11926119037536326,0.00754359466081507,-0.025040791823069,4.567034378019675e-06,0.0016997884044310289,0.010804810147263318,-0.1291908844637541,0.0791093008176164,3.090221077929342e-05,4.567034378019619e-06,2.6335176401273804e-05,-0.0128044940151137,-0.015152893967650474,1.4265651302201584e-06,2.7823613227254496e-05,-0.17407802642824188
25,4.449377363857544,-0.1037718137420578,0.0075317171627304,0.1266687825274326,0.008012145011788168,-0.006796621226683,3.479205952638222e-07,0.00012949133826065505,0.010934301485523972,-0.0949687256106255,0.0813754831572586,1.9865913698091925e-05,3.479205952638686e-07,1.9517993102828058e-05,-0.015152893967650474,-0.008495893742581662,1.0808711643903982e-06,1.8262588126529372e-05,-0.1676355027746252
26,4.446848683996195,-0.1109864384269808,0.0077866608245987,0.13432797152109716,0.008496609547291556,-0.0138428178304215,1.4921080219080255e-06,0.0005553424178290375,0.01148964390335301,-0.0862600196173666,0.0585743839565235,1.5103842924845344e-05,1.4921080219080361e-06,1.3611734902937308e-05,-0.008495893742581662,-0.0002986606920909765,1.941650549841261e-07,1.2809274575746051e-05,-0.0936335273528951
27,4.445103377684701,-0.1186974286430807,0.0080481777080419,0.14224539078741744,0.008997407849881584,0.0186850698414042,2.809875051438932e-06,0.0010457974770943055,0.012535441380447316,-0.0350591433963716,0.0724292830791801,1.0558769082569654e-05,2.8098750514389475e-06,7.748894031130709e-06,-0.0002986606920909765,0.04159111016922382,4.6075495815465155e-06,2.917019865167729e-06,-0.0447693631032173
28,4.44427526638394,-0.1268193030341944,0.0083166427542412,0.150427801018559,0.009514967551725621,0.0511394554175899,2.17500492348989e-05,0.008095074051383865,0.02063051543183118,0.0276599199759628,0.0746189908592187,2.327833930564377e-05,2.175004923489963e-05,1.528290070744142e-06,0.04159111016922382,0.07280361717013667,2.788340327226201e-05,4.770518479289468e-07,0.020491786117845287
29,4.4444140188114165,-0.1352613389040995,0.0085918420541758,0.1588820434227675,0.010049721377852098,0.0725029004607202,4.5164483313098774e-05,0.01680960962264805,0.03744012505447923,0.095110776977064,0.0498950239443773,4.6628292858325184e-05,4.516448331309935e-05,1.4638095452258447e-06,0.07280361717013667,0.08453882704227511,5.327489760772018e-05,2.6491444830213968e-06,0.07918470709378508
30,4.445502556585469,-0.1439117218482599,0.0088741920440015,0.16761506047185615,0.010602108458485507,0.0880030388116592,6.872648946238713e-05,0.025579069522150565,0.0630191945766298,0.1290797310381624,0.0469263465851543,7.37176150317443e-05,6.872648946238578e-05,4.9911255693585e-06,0.08453882704227511,0.0905224841061534,6.80171265240709e-05,5.7466426740630885e-06,0.1011295790361855
31,4.447528190381774,-0.1526910497577428,0.0091634887566596,0.17663390087218667,0.011172574643474476,0.0860731447144216,6.788849672241924e-05,0.025267179962209823,0.08828637453883963,0.1480559256213398,0.0240903638075034,7.962345936034656e-05,6.788849672241924e-05,1.1734962637927312e-05,0.0905224841061534,0.09785240458245464,8.133285350581167e-05,1.3767077343251724e-05,0.1519013176177317
32,4.45045640346183,-0.1615186165484,0.0094600929815871,0.18594569174131004,0.011761570742388617,0.10504806618159,0.00010439303619309087,0.03885367565402638,0.127140050192866,0.1759916814252351,0.0341044509379466,0.00012026390795333129,0.00010439303619309255,1.5870871760238736e-05,0.09785240458245464,0.10321385948214802,9.563497539626547e-05,1.7285790068467915e-05,0.1374225772970053
