case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
recommended_inner_kernel_gate1_probe__normalize_b_only_by_2pi,A33,1,0,1,0,1,1.6724794163524779,1.6724794163524779,0.25087191245287166,0.25087191245287166,4.140023948715473e-15,3.7372754320234455e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__normalize_b_only_by_2pi,A53,1,0,1,0,1,2.985257538791146,2.985257538791146,0.13433658924560157,0.8955772616373439,4.140023948715473e-15,3.853486781014053e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__normalize_a_and_b_by_2pi,A53,1,0,1,0,1,4.098707644013165,4.098707644013165,0.1844418439805924,1.2296122932039495,2.7245967162667062e-15,2.5464273248953883e-15,184.45846487463683,184.45846487463683,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__raw_eq25_default,A53,1,0,1,0,1,4.098707644013165,4.098707644013165,0.1844418439805924,1.2296122932039495,3.25793245819286e-15,3.672164598145477e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__normalize_a_and_b_by_2pi,A33,1,0,1,0,1,23.693137467181902,23.693137467181902,3.553970620077285,3.553970620077285,2.7245967162667062e-15,2.731954258895865e-15,184.45846487463683,184.45846487463683,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__raw_eq25_default,A33,1,0,1,0,1,23.693137467181902,23.693137467181902,3.553970620077285,3.553970620077285,3.25793245819286e-15,3.662534531712182e-15,74.99925728306899,74.99925728306899,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__normalize_a_only_by_2pi,A53,1,0,1,0,1,43.43943925679636,43.43943925679636,1.9547747665558362,13.031831777038908,3.3115377878448263e-15,3.4390642162401287e-15,189.4260526013859,189.4260526013859,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__normalize_a_only_by_2pi,A33,1,0,1,0,1,132.6915601639788,132.6915601639788,19.90373402459682,19.90373402459682,3.3115377878448263e-15,3.3433228660084324e-15,189.4260526013859,189.4260526013859,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__positive_eq23_self_term,A33,1,0,1,0,1,634.6887193240684,634.6887193240684,95.20330789861026,95.20330789861026,2.9597060786155094e-13,3.1483145972715227e-13,9464593710.47553,9464593710.47553,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
recommended_inner_kernel_gate1_probe__positive_eq23_self_term,A53,1,0,1,0,1,749.0331425487136,749.0331425487136,33.70649141469211,224.70994276461408,2.9597060786155094e-13,3.3000290718038136e-13,9464593710.47553,9464593710.47553,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
