reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.06340670134184018,1.5311311595269128e-05,1.5311311595269128e-05,25155.61873926936
1,1.0,160,0.0637669639972461,1.678781406315226e-07,1.678781406315226e-07,48569.98344694039
1,1.0,320,0.06386867995728923,3.297660165463858e-07,3.297660165463858e-07,114205.59690561649
1,0.5,80,0.06570212223607277,3.7024384691306582e-06,3.7024384691306582e-06,25183.097505587764
1,0.5,160,0.0661901523564395,1.6008674118293038e-07,1.6008674118293038e-07,48560.19761983516
1,0.5,320,0.06634947496656672,3.023676281636449e-07,3.023676281636449e-07,114175.52070286107
1,0.25,80,0.06690327460395813,8.998825417760528e-07,8.998825417760528e-07,25212.278470572863
1,0.25,160,0.06746608574120296,1.521425163384485e-07,1.521425163384485e-07,48556.0745271392
1,0.25,320,0.0676568157678277,2.9739089342169017e-07,2.9739089342169017e-07,114160.00216414519
1,0.125,80,0.06751558850077119,2.33215265785453e-07,2.33215265785453e-07,25519.30591541193
1,0.125,160,0.06811331090504957,1.6683280417316802e-07,1.6683280417316802e-07,48553.33425792962
1,0.125,320,0.06832053912802066,3.0908339451828097e-07,3.0908339451828097e-07,114152.51485732145
2,1.0,80,0.061271029259839245,1.5985939052252614e-05,1.5985939052252614e-05,25307.37696790991
2,1.0,160,0.061529431316142746,1.935164815735852e-07,1.935164815735852e-07,48578.45499950068
2,1.0,320,0.06159328886188136,3.646016794536631e-07,3.646016794536631e-07,114235.63251853545
2,0.5,80,0.06342532909380248,3.8823144309652475e-06,3.8823144309652475e-06,25155.30090603186
2,0.5,160,0.06378886044485037,1.6486979707068455e-07,1.6486979707068455e-07,48570.01926755424
2,0.5,320,0.06389657993021944,3.2550236825080445e-07,3.2550236825080445e-07,114205.642815856
2,0.25,80,0.06455111151762391,9.55468265108815e-07,9.55468265108815e-07,25154.137611997634
2,0.25,160,0.06497685752219658,1.631765252426815e-07,1.631765252426815e-07,48564.83960463931
2,0.25,320,0.0651107191216862,3.131341075431606e-07,3.131341075431606e-07,114190.56585982018
2,0.125,80,0.06512373765494996,2.3695501410830006e-07,2.3695501410830006e-07,25168.587449136267
2,0.125,160,0.06558128734335257,1.6114902056340786e-07,1.6114902056340786e-07,48562.5246811566
2,0.125,320,0.06572788212795959,3.0940954273059466e-07,3.0940954273059466e-07,114182.92376326439
3,1.0,80,0.05925418032756658,1.620954524061823e-05,1.620954524061823e-05,25012.860384720836
3,1.0,160,0.05942903838676444,1.8747711051543782e-07,1.8747711051543782e-07,48587.33937629448
3,1.0,320,0.05946342223855137,3.5843676416130476e-07,3.5843676416130476e-07,114265.4153232092
3,0.5,80,0.06128616481325275,4.035801810838216e-06,4.035801810838216e-06,25307.105057808603
3,0.5,160,0.06154359828832954,1.901623417238166e-07,1.901623417238166e-07,48578.4880690727
3,0.5,320,0.061612668497137445,3.599031794243757e-07,3.599031794243757e-07,114235.67525114058
3,0.25,80,0.062344216229695645,9.96578249223933e-07,9.96578249223933e-07,25232.187658590745
3,0.25,160,0.06265360870354718,1.7866223670239892e-07,1.7866223670239892e-07,48573.98454184114
3,0.25,320,0.06274259289722936,3.3658073313809265e-07,3.3658073313809265e-07,114220.91001873788
3,0.125,80,0.06288203489060318,2.471534457641146e-07,2.471534457641146e-07,25193.713618015532
3,0.125,160,0.06321927353263421,1.6588936957792767e-07,1.6588936957792767e-07,48572.66167524783
3,0.125,320,0.06331707855600816,3.318266556532583e-07,3.318266556532583e-07,114213.22595474911
4,1.0,80,0.05735078666675005,1.645839425742735e-05,1.645839425742735e-05,24973.499261935078
4,1.0,160,0.05745672957876307,1.9233812701144915e-07,1.9233812701144915e-07,48596.57263896603
4,1.0,320,0.05746876454899004,3.8523470208823804e-07,3.8523470208823804e-07,114294.42586611553
4,0.5,80,0.059270057985831986,3.993015221587087e-06,3.993015221587087e-06,25012.811372483047
4,0.5,160,0.059443536233020636,1.8412609887927682e-07,1.8412609887927682e-07,48587.3701145226
4,0.5,320,0.059484330392052795,3.537242091400471e-07,3.537242091400471e-07,114265.44912928228
4,0.25,80,0.06026726921388954,9.704058590451602e-07,9.704058590451602e-07,25040.612299364337
4,0.25,160,0.060482589813971574,1.7413184669049026e-07,1.7413184669049026e-07,48583.52809023151
4,0.25,320,0.06053686920747856,3.4894352704731397e-07,3.4894352704731397e-07,114250.46523297465
4,0.125,80,0.06077499417936726,2.5320250985314097e-07,2.5320250985314097e-07,25342.99917589485
4,0.125,160,0.061010529942328494,1.928592943086403e-07,1.928592943086403e-07,48580.954071071
4,0.125,320,0.061072672133258475,3.634518020150224e-07,3.634518020150224e-07,114243.28625962517
5,1.0,80,0.055554357701395364,1.7015542131527728e-05,1.7015542131527728e-05,25117.424306803765
5,1.0,160,0.05560489019243327,2.2227454688966466e-07,2.2227454688966466e-07,48604.595236388195
5,1.0,320,0.05560390658731577,4.2714655461895477e-07,4.2714655461895477e-07,114323.30884079327
5,0.5,80,0.05737162279622258,4.145089491099781e-06,4.145089491099781e-06,24973.272290894467
5,0.5,160,0.057479015285807636,1.889015949701585e-07,1.889015949701585e-07,48596.60047451236
5,0.5,320,0.05750033895667123,3.803340612907741e-07,3.803340612907741e-07,114294.44620732995
5,0.25,80,0.058311988745864275,1.0228400471406006e-06,1.0228400471406006e-06,24985.244892612252
5,0.25,160,0.05845133138087077,1.8771207038255086e-07,1.8771207038255086e-07,48591.74852855829
5,0.25,320,0.05848292089055097,3.6690706253764414e-07,3.6690706253764414e-07,114279.93082949145
5,0.125,80,0.058788833522771165,2.5389017389023025e-07,2.5389017389023025e-07,24998.998217478173
5,0.125,160,0.058945150714938034,1.8533974987751762e-07,1.8533974987751762e-07,48589.56521007006
5,0.125,320,0.05898119331116701,3.62816892240652e-07,3.62816892240652e-07,114272.56104650963
6,1.0,80,0.053857818309612754,1.7067011384685442e-05,1.7067011384685442e-05,24850.91321934699
6,1.0,160,0.0538708688821549,2.1590149337854224e-07,2.1590149337854224e-07,48612.96819067819
