step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason
1.0,0.9955367572616325,0.004463242738367291,0.995558299009329,1.0048498869558702,0.9955367572616324,0.0008984206102262938,429251.51027311024,0.999978423157583,0.0319578643233601,20.9202248279665,0.9989506745096112,7.899349439157181,7.647520905816116,True,
0.5,0.9975202128968849,0.002479787103114917,0.9975246241180588,1.0017820409441962,0.9975202128968849,0.0005717732683668596,429255.6728812108,0.9999881203122464,0.015988431315501418,20.931192070402016,0.9994743655463262,7.903022444213467,7.64799125208217,True,
0.25,0.9986978839968952,0.0013021160031045922,0.9986986807123779,1.0006122367433392,0.9986978839968952,0.00040827724517799723,429258.2252995354,0.9999940663909214,0.008003356829213737,20.93669094262935,0.9997369393076365,7.9048364481270825,7.6482264046820365,True,
