panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,0.27570175694406296,-0.0009818686297267502,0.00014738690083974945
320,1,0.37988847284362365,-0.0009818686297267502,0.00010422451629317955
320,2,0.35052423477096056,-0.0009818686297267502,0.00010424323730466325
320,3,0.303962814067874,-0.0009818686297267502,0.00010427444985276322
320,4,0.24341055599281847,-0.0009818686297267502,0.00010431817024462044
320,5,0.17252590403016177,-0.0009818686297267502,0.00010437442133766753
320,6,0.09513735443681588,-0.0009818686297267502,0.00010444323256713423
320,7,0.015007652024987234,-0.0009818686297267502,0.00010452463998151512
320,8,-0.06426094208017244,-0.0009818686297267502,0.00010461868628607985
320,9,-0.13941731765980309,-0.0009818686297267502,0.00010472542089451923
320,10,-0.20762010245234247,-0.0009818686297267502,0.00010484489998883992
320,11,-0.26659701915127715,-0.0009818686297267502,0.00010497718658764735
320,12,-0.3146378488219845,-0.0009818686297267502,0.0001051223506229589
320,13,-0.3507014703190287,-0.0009818686297267502,0.00010528046902573127
320,14,-0.37433434533095344,-0.0009818686297267502,0.00010545162582027875
320,15,-0.38572733639214,-0.0009818686297267502,0.00010563591222781465
320,16,-0.3855685247206857,-0.0009818686297267502,0.00010583342677933032
320,17,-0.3750641079338837,-0.0009818686297267502,0.00010604427543808537
320,18,-0.35574315473723206,-0.0009818686297267502,0.00010626857173198139
320,19,-0.32946482193249155,-0.0009818686297267502,0.00010650643689612643
320,20,-0.2981964281897609,-0.0009818686297267502,0.00010675800002592319
320,21,-0.26403164067429374,-0.0009818686297267502,0.00010702339824103785
320,22,-0.22896166021760672,-0.0009818686297267502,0.00010730277686063626
320,23,-0.19492669416461175,-0.0009818686297267502,0.00010759628959030501
320,24,-0.16359391798454298,-0.0009818686297267502,0.0001079040987211008
320,25,-0.13645857177790202,-0.0009818686297267502,0.00010822637534121998
320,26,-0.11463261749910539,-0.0009818686297267502,0.00010856329956078949
320,27,-0.09900783082299686,-0.0009818686297267502,0.0001089150607503455
320,28,-0.09004475957532401,-0.0009818686297267502,0.00010928185779358418
320,29,-0.08800932308217765,-0.0009818686297267502,0.00010966389935502503
320,30,-0.09273221545107635,-0.0009818686297267502,0.00011006140416326028
320,31,-0.10394031910812522,-0.0009818686297267502,0.00011047460131051779
640,0,0.27921251002533193,-0.0009060721109612975,0.00014738690083974945
640,1,0.3848295096766757,-0.0009060721109612975,0.00010422451629317955
640,2,0.35539370447801133,-0.0009060721109612975,0.00010424323730466325
640,3,0.30871619157806246,-0.0009060721109612975,0.00010427444985276322
640,4,0.24801045639519426,-0.0009060721109612975,0.00010431817024462044
640,5,0.1769440750775676,-0.0009060721109612975,0.00010437442133766753
640,6,0.09935566252931227,-0.0009060721109612975,0.00010444323256713423
640,7,0.019017810687471198,-0.0009060721109612975,0.00010452463998151512
640,8,-0.06045749710741091,-0.0009060721109612975,0.00010461868628607985
640,9,-0.13581087463415853,-0.0009060721109612975,0.00010472542089451923
640,10,-0.2041928223161019,-0.0009060721109612975,0.00010484489998883992
640,11,-0.26332595419373916,-0.0009060721109612975,0.00010497718658764735
640,12,-0.3114946555184189,-0.0009060721109612975,0.0001051223506229589
640,13,-0.3476563729299988,-0.0009060721109612975,0.00010528046902573127
640,14,-0.37135532532289994,-0.0009060721109612975,0.00010545162582027875
640,15,-0.38278457515065945,-0.0009060721109612975,0.00010563591222781465
640,16,-0.38263267086639224,-0.0009060721109612975,0.00010583342677933032
640,17,-0.37211109418853594,-0.0009060721109612975,0.00010604427543808537
640,18,-0.3527510832044489,-0.0009060721109612975,0.00010626857173198139
640,19,-0.32641916203993865,-0.0009060721109612975,0.00010650643689612643
640,20,-0.2950850942524944,-0.0009060721109612975,0.00010675800002592319
640,21,-0.2608509857113537,-0.0009060721109612975,0.00010702339824103785
640,22,-0.22570963297587116,-0.0009060721109612975,0.00010730277686063626
640,23,-0.19160958326083669,-0.0009060721109612975,0.00010759628959030501
640,24,-0.16021782229819498,-0.0009060721109612975,0.0001079040987211008
640,25,-0.1330373010595416,-0.0009060721109612975,0.00010822637534121998
640,26,-0.11117743941504912,-0.0009060721109612975,0.00010856329956078949
640,27,-0.0955367477876486,-0.0009060721109612975,0.0001089150607503455
640,28,-0.08657072302021895,-0.0009060721109612975,0.00010928185779358418
640,29,-0.08455119980205242,-0.0009060721109612975,0.00010966389935502503
640,30,-0.08930178738964069,-0.0009060721109612975,0.00011006140416326028
640,31,-0.10055470224372066,-0.0009060721109612975,0.00011047460131051779
1280,0,0.27963720970642914,-0.000872003110845537,0.00014738690083974945
1280,1,0.3854164897078538,-0.000872003110845537,0.00010422451629317955
1280,2,0.3559407220925919,-0.000872003110845537,0.00010424323730466325
1280,3,0.30919961286679887,-0.000872003110845537,0.00010427444985276322
1280,4,0.24841149084404082,-0.000872003110845537,0.00010431817024462044
1280,5,0.17724869166220744,-0.000872003110845537,0.00010437442133766753
1280,6,0.09955544013534803,-0.000872003110845537,0.00010444323256713423
1280,7,0.01910903941027588,-0.000872003110845537,0.00010452463998151512
1280,8,-0.06047338400577158,-0.000872003110845537,0.00010461868628607985
1280,9,-0.13592794699146332,-0.000872003110845537,0.00010472542089451923
1280,10,-0.2044017755754076,-0.000872003110845537,0.00010484489998883992
1280,11,-0.2636141201974427,-0.000872003110845537,0.00010497718658764735
1280,12,-0.3118473806042816,-0.000872003110845537,0.0001051223506229589
1280,13,-0.3480577089837067,-0.000872003110845537,0.00010528046902573127
1280,14,-0.3717886774041001,-0.000872003110845537,0.00010545162582027875
1280,15,-0.3832339793668901,-0.000872003110845537,0.00010563591222781465
1280,16,-0.38308289743554963,-0.000872003110845537,0.00010583342677933032
1280,17,-0.37254903469814193,-0.000872003110845537,0.00010604427543808537
1280,18,-0.35316534136658945,-0.000872003110845537,0.00010626857173198139
1280,19,-0.32680104248376135,-0.000872003110845537,0.00010650643689612643
1280,20,-0.29542837996799426,-0.000872003110845537,0.00010675800002592319
1280,21,-0.26115232015203826,-0.000872003110845537,0.00010702339824103785
1280,22,-0.2259680403228902,-0.000872003110845537,0.00010730277686063626
1280,23,-0.19182668056304544,-0.000872003110845537,0.00010759628959030501
1280,24,-0.1603969907170308,-0.000872003110845537,0.0001079040987211008
1280,25,-0.13318413949247979,-0.000872003110845537,0.00010822637534121998
1280,26,-0.11129821609573583,-0.000872003110845537,0.00010856329956078949
1280,27,-0.09563914872522694,-0.000872003110845537,0.0001089150607503455
1280,28,-0.08666253539314231,-0.000872003110845537,0.00010928185779358418
1280,29,-0.08464074336018722,-0.000872003110845537,0.00010966389935502503
1280,30,-0.08939644651736378,-0.000872003110845537,0.00011006140416326028
1280,31,-0.1006622240717772,-0.000872003110845537,0.00011047460131051779
