x_m,side,body_trace_real,body_trace_imag,free_trace_real,free_trace_imag,gap_over_incident_potential,nearest_body_distance_m,nearest_free_distance_m
2.999997,-1,-1.827367251859713e-13,-1.4029727894558292e-13,0.0,0.0,8.961152148381404e-14,0.0029296875000288038,0.003749640000599991
2.999997,1,-1.827367251867811e-13,-1.4029727894552249e-13,0.0,0.0,8.961152148404955e-14,0.0029296875000287934,0.003749640000599991
2.995309509375,-1,-6.818679180825907e-07,-5.415903846671053e-07,-9.511698231388299e-07,-7.554916143373557e-07,1.3377199972650004e-07,0.002929757517673696,0.0031886060053595185
2.995309509375,1,-6.818679181186783e-07,-5.415903846848517e-07,-9.511698231405904e-07,-7.554916143390769e-07,1.337719997121678e-07,0.0029297575176736664,0.0031886060053595185
2.9906220187500003,-1,-6.443670330240215e-07,-4.357724898351065e-07,-5.619448667929139e-06,-4.514611923927847e-06,2.5023828746683563e-06,0.0029299659198235043,0.0026304907126558238
2.9906220187500003,1,-6.443670330267252e-07,-4.3577248982603184e-07,-5.619448667935679e-06,-4.514611923934171e-06,2.5023828746733076e-06,0.0029299659198235867,0.0026304907126558238
2.985934528125,-1,-8.704423289979706e-06,-6.797049970235677e-06,-1.7518640086711815e-05,-1.4270893283193076e-05,4.49504995447207e-06,0.0029303104923081532,0.0020752831877466653
2.985934528125,1,-8.704423289996013e-06,-6.797049970240853e-06,-1.7518640086724198e-05,-1.4270893283204678e-05,4.495049954472522e-06,0.002930310492307707,0.0020752831877466653
2.9812470375,-1,-3.1141297520505e-05,-2.5290404383429588e-05,-3.985746044934852e-05,-3.297115809966709e-05,4.5188294251602825e-06,0.0029307890126579446,0.0015229725302218881
2.9812470375,1,-3.114129752050682e-05,-2.5290404383434863e-05,-3.985746044936584e-05,-3.297115809968283e-05,4.518829425167497e-06,0.002930789012657992,0.0015229725302218881
2.9765595468750004,-1,-6.955110108752724e-05,-5.794562073660788e-05,-7.524960427399183e-05,-6.326568613043815e-05,3.032360184584365e-06,0.0029313992528778115,0.0009735478740032699
2.9765595468750004,1,-6.95511010875374e-05,-5.794562073662771e-05,-7.524960427401209e-05,-6.326568613045649e-05,3.03236018458684e-06,0.0029313992528778635,0.0009735478740032699
2.97187205625,-1,-0.00011720610462177568,-9.929417152350337e-05,-0.00012506808363366192,-0.0001069799894540502,4.276577463129071e-06,0.0029321389821217623,0.00042699838734445213
