xi,eta,arc_length
3.287856756777595,0.19668199399805752,0.0
3.7520829579782173,0.18321446040859166,0.4644215114980616
4.21630915917884,0.1499031628392906,0.9298413310447922
4.680535360379462,0.10738505608879936,1.396010565639705
5.144761561580085,0.06629709495576286,1.8620515364043264
5.608987762780707,0.03695738104693089,2.3272039680795924
6.073213963981329,0.022350392555463863,2.791659918621676
6.537440165181952,0.018126984260932982,3.255905331155589
7.001666366382574,0.019619157751014298,3.7201339305146606
7.465892567583197,0.0221589146133838,4.184367079100671
7.930118768783819,0.022051374128610416,4.648593292757457
8.394344969984441,0.019494126348834694,5.112826537363407
8.858571171185064,0.015657879019090087,5.577068589179845
9.322797372385686,0.011713339884410045,6.04131154849118
9.787023573586307,0.008797205957459326,6.50554690875388
10.251249774786931,0.007263927406422228,6.969775642057063
10.715475975987554,0.006685707555002637,7.434002203360223
11.179702177188176,0.006600738994535722,7.898228412336857
11.643928378388798,0.00654721431635665,8.362454616623141
12.10815457958942,0.006164602722310522,8.826680975496474
12.572380780790043,0.005497479856282183,9.290907656046052
13.036606981990664,0.004691697972666414,9.755134556565187
13.500833183191286,0.0038931093258579887,10.219361444654393
13.96505938439191,0.0032433180178563998,10.683588100620964
14.429285585592533,0.002786220645569453,11.14781452686054
14.893511786793155,0.0024680063008132767,11.612040837124757
15.357737987993778,0.0022306159230087064,12.076267099022285
15.8219641891944,0.002015990451576579,12.54049334983675
16.28619039039502,0.001777411045225746,13.004719612343829
16.750416591595645,0.001513519739817114,13.468945888549499
17.214642792796266,0.0012342987904996074,13.93317217372247
17.678868993996886,0.0009497304524221498,14.397398462142567
18.14309519519751,0.0006700767381261922,14.861624747576043
18.607321396398135,0.00041203408018130195,15.325851020493868
19.07154759759876,0.00019873333118516478,15.790077270697767
19.535773798799376,5.358510112799314e-05,16.254303494589916
20.0,0.0,16.718529698883174
