time_s,draft_m,jet_cut_count,contact_y_over_Vt,pressure_reference_nrmse,pressure_peak_z_over_Vt,pressure_peak_cp,vertical_force_coefficient
0.0025,0.0125,68,4.598488956973559,0.3169663904186876,0.3592677345537758,5.51176394915286,44.793715353276106
