iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.0040572283545783315,0.2091528102331078,0.00513023047571836,0.0013672372254276252,0.003762993250290735,2355.368843240703,21.30644490167289,15.83310317094636,21.20886089145728,0.9954199768818331,15.74447730678639
