iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0040572283545783315,0.2091528102331078,0.004056844407928592,0.0040565734978871126,0.9997476754242057,0.24999706556063092,95116.23849904825,0.9995249132753032,7.801866559719913,2.665478480296949e-05,21.20886089145728,0.9954199768818331,15.74447730678639,True,
1,0.5,0.004486641199866526,0.12545036307783344,0.004486429464498263,0.004486108291476123,0.9995013787290714,0.12499898783012155,95138.84157784059,0.9997624367594756,7.807978250413926,2.8674380915933277e-05,21.257228945383943,0.99769009065022,15.788445517880387,True,
1,0.25,0.004781628282536161,0.0679505910762004,0.0047815154113364615,0.0047813459597655875,0.9995143046964661,0.06249960159082982,95150.14483255053,0.999881216526863,7.810977473686212,2.8921352600124404e-05,21.281730753755216,0.9988400623364561,15.810689842032748,True,
