iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio
31,0.015382035729503685,0.8205018255135816,5.967930254921212,0.013807069642447068,1.3976774868981698,0.2383551934245589,0.807150792749867,21820.791300999706,0.00051205977544286,0.19381855958077526
32,0.015891656220216342,0.8203217116780266,5.974411647098882,0.012441507497219471,1.4573481255445255,0.23928527165802826,0.7267743484809942,21997.84451389012,0.0005096204907126563,0.19519524032212143
33,0.016397284510946724,0.8236917185727787,5.980701687614233,0.010999688219819058,1.5197191354084987,0.24019556787815732,0.6423916302963945,22214.300249696724,0.0005056282907303822,0.19683551696366264
34,0.016896533334579956,0.8298405046629158,5.986769755236529,0.009447091916283287,1.5863106631679815,0.24108347874778757,0.5518794231935532,22473.798904838564,0.0004992488236332332,0.1987573318504255
35,0.017385872959237984,0.7867455240740011,5.995589676192548,0.017659153200156534,1.251147261002192,0.24319368255610208,1.0090947177226275,20959.22862211539,0.0004893396246580288,0.18655219241125648
36,0.017930040201504422,0.7801235246189931,6.002517445289247,0.016487354447235772,1.3153877059058638,0.24423728151868684,0.9664659848199056,21564.354434087985,0.0005441672422664387,0.19310125198983566
37,0.018452625719748917,0.7742016083448852,6.0091281096760785,0.015377542549171754,1.3699952551145858,0.2452440954264703,0.9008064377838009,21620.639053431503,0.0005225855182444946,0.19288943472229303
38,0.018973309500654876,0.7700095788157624,6.015613931711689,0.014265773264880093,1.423686429161393,0.24624247671119615,0.8348936756219735,21695.472173226055,0.0005206837809059601,0.1937758787274784
39,0.019491787159941997,0.7676279736388001,6.02196478511649,0.013133105566212019,1.4776344219780624,0.24723110987998598,0.768016661870625,21790.169947333587,0.0005184776592871216,0.19483807107832832
40,0.020007169992670642,0.7672256291270357,6.028162713895975,0.01195921527592979,1.5329857615282445,0.24820839569126218,0.6990318670153989,21905.072410697354,0.0005153828327286461,0.19606579397920063
41,0.02051813728118784,0.769105385912078,6.0341836852761634,0.010720626448703625,1.5910042390825758,0.2491728241636333,0.6265650036160905,22042.113979226182,0.000510967288517197,0.19746372595238043
42,0.021022790927489377,0.7737122535864164,6.039996596050249,0.00938927350099126,1.6531214072250169,0.2501230190530983,0.5489181311065446,22203.144048686114,0.000504653646301539,0.1990355596542572
43,0.021518448708979055,0.7356061709000353,6.047736390524094,0.017573643633573506,1.3220383567249185,0.2517600794200705,0.9949359599776384,20866.021861958652,0.0004956577814896784,0.1856185754396225
44,0.0220821252070735,0.7292219302571785,6.0545830009825865,0.016680687802510627,1.3805005128265004,0.2528688467344171,0.9794759558151862,21699.334927531585,0.0005636764980944449,0.19324926653729912
45,0.02261653768398302,0.7240064730757654,6.061060070492828,0.015875186652151676,1.4262447740061739,0.2539318119829741,0.9322715275262715,21703.54193972174,0.0005344124769095195,0.19263409020457667
46,0.023149336296910815,0.7196433788936896,6.067446072823661,0.015092537287169777,1.4701609738982375,0.2549913922031506,0.8856484524540355,21703.504456174436,0.0005327986129277958,0.19321304719984533
47,0.023680961274217222,0.716094068231542,6.073742724394443,0.014321490406268253,1.5131239564600776,0.2560478258901,0.8397299391529972,21714.19334494146,0.0005316249773064064,0.19389869065538337
48,0.02421118867042171,0.7133743802868574,6.079943395531754,0.013551932591494587,1.5558018123734196,0.2571005952492378,0.7939925912814549,21734.354312113508,0.0005302273962044875,0.19465935312097601
49,0.024739661719367118,0.7115456880317319,6.086038520246308,0.01277344316492974,1.5988734940061329,0.25814925697018576,0.7478741151851437,21763.47769054764,0.0005284730489454077,0.19548882635711123
50,0.025265879803970916,0.7107194801815875,6.092014851881964,0.011974784172760749,1.6430711403588183,0.2591934389429287,0.700752006099988,21802.201766050403,0.0005262180846037987,0.19638164205072625
51,0.025789170836672023,0.7110638314319612,6.09785440231581,0.011143287215286134,1.6892335013091448,0.2602328377741574,0.6519052832533114,21852.044364123572,0.0005232910327011075,0.19733201599978595
52,0.026308651010950656,0.7128091198094544,6.103533199746932,0.010264078114940359,1.738376519359044,0.2612672352470038,0.6004648720257756,21915.173158253085,0.000519480174278633,0.19833292260412597
53,0.02682316474011831,0.7162478785916112,6.109018767521722,0.009319090898857983,1.79178150172691,0.2622965397603154,0.5453482054909906,21994.18096714141,0.0005145137291676534,0.19937512294542706
54,0.02707717943580042,0.719257272891916,6.111676762893668,0.00881531124490505,1.8201662396647178,0.2628073365108894,0.5164666093622442,22036.6770142979,0.0002540146956821089,0.09981233489761095
55,0.027202935356069415,0.7209010543793567,6.1129778658119145,0.008554792890455219,1.834858107209521,0.26306112393365333,0.5014282480067385,22057.701873705966,0.00012575592026899612,0.04987555492271446
56,0.02721075398361557,0.7212890488377247,6.113055744396378,0.008538330339059885,1.8357708543265818,0.2630769258899157,0.5006477030558234,22057.69817264449,7.81862754615866e-06,0.003112385882628954
57,0.027214658810705988,0.7213731732726913,6.113095724300937,0.00853009669861215,1.8362286238823267,0.26308481953807994,0.5001650507841086,22057.28518374925,3.904827090415354e-06,0.0015557757105940733
58,0.027215634832216527,0.7213963737618252,6.113105699738733,0.008528037432301743,1.8363436059540281,0.26308679268474955,0.5000490601834491,22057.32157947282,9.760215105408934e-07,0.00038892269960037187
59,0.027215878822374764,0.7214021639047213,6.1131081931369735,0.008527522569974395,1.8363723285814713,0.2630872859484241,0.5000198981662535,22057.324224848893,2.43990158235754e-07,9.722907226889291e-05
