run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_14deg_n320_multigrid_dct16_none_regrid0_v553,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0003228042538978942,0.008489046228834717,0.001571271743859599,0.1254368553705824,4.004840188497634,4.003547409048606,7.648547142917549,45.823551980866675,18.06392998248193,0.0668203524866979,1.9583946854646474e-10,1.685842337382852e-10
self_similar_wedge_14deg_n640_multigrid_dct16_none_regrid0_v554,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.00024469884982071473,0.009681169031712138,0.001018540597761517,0.1254368553705824,4.004840188497634,4.003860208709793,7.646265905857145,45.82244464998361,18.063181337997676,0.0668203524866979,4.902201779569221e-06,0.0011921227500696196
self_similar_wedge_14deg_n1280_multigrid_dct16_none_regrid0_v555,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.00020986878395938907,0.010725859739173671,0.0009263664989233242,0.1254368553705824,4.004840188497634,4.003999697557322,7.644624347260882,45.82202526781495,18.06299605675381,0.0668203524866979,6.107069146240634e-06,0.0022368134575311525
