coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.1231383109800523,0.3517731087942681,0.0,0.0,7.812452105762507e-05,0.00029825756680020986,2.4165103646447693e-05,4.1444164419380446e-05,0.0,False,0.006416974580771401,6.021297486033094e-05,7.084521925859915e-05,0.0038031561615642596
640,1280,0.0,0.09739925123634115,0.09049624437235701,0.0,0.0,3.4837377139302215e-05,0.00021468761569045565,9.15233073795844e-06,1.0257398206808355e-05,0.0,False,0.0017582391645513957,1.701377335995947e-05,2.2707505134813397e-05,0.001696548977136666
