case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A53,1,0,1,0,1,2.7687208886420382,2.7687208886420382,0.12459243998889172,0.8306162665926115,3.679817864173535e-15,3.0514815925250303e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A53,1,0,1,0,1,2.7687208886420382,2.7687208886420382,0.12459243998889172,0.8306162665926115,3.679817864173535e-15,3.0514815925250303e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endbow_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A53,1,0,1,0,1,2.7687208886420382,2.7687208886420382,0.12459243998889172,0.8306162665926115,3.679817864173535e-15,3.0514815925250303e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endbowxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A53,1,0,1,0,1,2.7687208886420382,2.7687208886420382,0.12459243998889172,0.8306162665926115,3.679817864173535e-15,3.0514815925250303e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endaftxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,1,0,1,0,1,2.9406781425215507,2.9406781425215507,0.17644068855129302,0.8822034427564651,5.01708453162707e-15,2.275403776696845e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endbowxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,1,0,1,0,1,4.256015691754876,4.256015691754876,0.25536094150529254,1.2768047075264626,5.01708453162707e-15,2.275403776696845e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endbow_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,1,0,1,0,1,4.483040590291597,4.483040590291597,0.2689824354174958,1.3449121770874788,5.01708453162707e-15,2.275403776696845e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,1,0,1,0,1,5.798378139524923,5.798378139524923,0.34790268837149535,1.7395134418574767,5.01708453162707e-15,2.275403776696845e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endaft_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A55,1,0,1,0,1,6.808297515160199,6.808297515160199,0.06433841151826389,1.0212446272740299,3.679817864173535e-15,3.0354729419286236e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_endbowxm1p0_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A55,1,0,1,0,1,15.733802313529196,15.733802313529196,0.1486844318628509,2.3600703470293793,3.679817864173535e-15,3.0354729419286236e-15,113.95001957184003,113.95001957184003,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
