benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,2.1,8.537192608649486,1234.051426017151,4.065329813642612,6.437192608649486,3.065329813642612,0.15,0.315,20.435532090950748,22.477550488857666,-2.0420183979069186,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,2.1,9.180428403990165,1327.03117789732,4.371632573328649,7.080428403990165,3.37163257332865,0.15,0.315,22.477550488857666,22.477550488857666,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,2.1,9.253884846378254,1337.64930866168,4.406611831608692,7.153884846378254,3.4066118316086924,0.15,0.315,22.71074554405795,22.477550488857666,0.23319505520028372,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,2.1,8.610649051037575,1244.6695567815111,4.100309071922655,6.510649051037575,3.1003090719226547,0.15,0.315,20.66872714615103,22.477550488857666,-1.808823342706635,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current matched-BIE pressure integral plus current end term.,True,-0.2,-2.700823452099381,-647.7925049860365,13.504117260496903,2.5008234520993806,12.504117260496903,0.3,0.06,41.68039086832301,41.68039086832301,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,-0.2,-2.594603828077141,-622.3157281643023,12.973019140385704,2.3946038280771407,11.973019140385702,0.3,0.06,39.91006380128568,41.68039086832301,-1.7703270670373286,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,-0.2,-2.5053579905861647,-600.9101140420917,12.526789952930823,2.3053579905861645,11.526789952930821,0.3,0.06,38.42263317643608,41.68039086832301,-3.2577576918869298,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,-0.2,-2.5864704218165926,-620.3649306727098,12.932352109082961,2.3864704218165924,11.932352109082961,0.3,0.06,39.77450703027654,41.68039086832301,-1.9058838380464707,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,-0.2,-2.7089568583599286,-649.743302477629,13.544784291799644,2.5089568583599284,12.544784291799642,0.3,0.06,41.815947639332144,41.68039086832301,0.135556771009135,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,-0.2,-2.714337271737022,-651.0337946261249,13.571686358685112,2.514337271737022,12.57168635868511,0.3,0.06,41.90562119561704,41.68039086832301,0.22523032729402814,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,-0.2,-2.608117647714783,-625.5570178043909,13.040588238573916,2.408117647714783,12.040588238573914,0.3,0.06,40.135294128579716,41.68039086832301,-1.5450967397432933,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.13,6.54071631372756,2836.3821682849434,50.31320241328893,6.41071631372756,49.31320241328892,0.3,0.039,164.37734137762976,164.37734137762976,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.13,5.75214859142193,2494.4197105433573,44.24729685709177,5.62214859142193,43.24729685709177,0.3,0.039,144.15765619030591,164.37734137762976,-20.219685187323847,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.13,5.1622608330889,2238.6148355461332,39.709698716068466,5.0322608330889,38.70969871606846,0.3,0.039,129.03232905356154,164.37734137762976,-35.34501232406822,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.13,5.749272993328372,2493.1727071931887,44.22517687175671,5.619272993328372,43.22517687175671,0.3,0.039,144.0839229058557,164.37734137762976,-20.29341847177406,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.13,6.543591911821121,2837.6291716351134,50.33532239862401,6.413591911821121,49.33532239862401,0.3,0.039,164.45107466208003,164.37734137762976,0.07373328445027028,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.13,6.5054126188038435,2821.0727180728863,50.04163552926034,6.375412618803844,49.04163552926033,0.3,0.039,163.4721184308678,164.37734137762976,-0.9052229467619668,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.13,5.716844896498214,2479.1102603313007,43.97572997306319,5.5868448964982145,42.97572997306319,0.3,0.039,143.25243324354395,164.37734137762976,-21.124908134085814,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.15,1.420756616068418,340.7684743640101,9.471710773789455,1.270756616068418,8.471710773789454,0.3,0.045,28.239035912631515,28.17586137410999,0.0631745385215261,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.15,1.420756616068418,340.7684743640101,9.471710773789455,1.270756616068418,8.471710773789454,0.3,0.045,28.239035912631515,28.17586137410999,0.0631745385215261,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.045,28.17586137410999,28.17586137410999,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.15,1.420756616068418,340.7684743640101,9.471710773789455,1.270756616068418,8.471710773789454,0.3,0.045,28.239035912631515,28.17586137410999,0.0631745385215261,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.15,1.417459341599165,339.9776230825598,9.449728943994435,1.267459341599165,8.449728943994435,0.3,0.045,28.165763146648114,28.17586137410999,-0.010098227461874387,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.15,1.4203021958326338,340.65948167045724,9.468681305550893,1.270302195832634,8.468681305550893,0.3,0.045,28.228937685169644,28.17586137410999,0.05307631105965527,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,0,Current matched-BIE pressure integral plus current end term.,True,-0.1,-0.2520619032065345,-109.30666509086565,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.03,5.068730106884483,5.068730106884483,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,-0.1,-0.570115739633968,-247.23073745951854,5.7011573963396796,0.470115739633968,4.7011573963396796,0.3,0.03,15.670524654465602,5.068730106884483,10.601794547581118,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,-0.1,-0.8085694616801699,-350.6362136691374,8.0856946168017,0.7085694616801699,7.085694616801699,0.3,0.03,23.618982056005663,5.068730106884483,18.55025194912118,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,-0.1,-0.570115739633968,-247.23073745951854,5.7011573963396796,0.470115739633968,4.7011573963396796,0.3,0.03,15.670524654465602,5.068730106884483,10.601794547581118,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,-0.1,-0.25206190320653443,-109.30666509086564,2.5206190320653445,0.15206190320653443,1.520619032065344,0.3,0.03,5.068730106884481,5.068730106884483,-1.7763568394002505e-15,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,-0.1,-0.28840920475676723,-125.0686754024858,2.8840920475676723,0.18840920475676723,1.8840920475676721,0.3,0.03,6.2803068252255745,5.068730106884483,1.2115767183410915,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,-0.1,-0.6064630411842008,-262.9927477711387,6.064630411842008,0.5064630411842008,5.064630411842008,0.3,0.03,16.882101372806694,5.068730106884483,11.81337126592221,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.063,0.15985084398825308,115.02067479174751,2.537314983940525,0.09685084398825308,1.5373149839405251,0.15,0.00945,10.248766559603501,10.248766559603501,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.063,0.2829514959307825,203.59774889699457,4.491293586202897,0.2199514959307825,3.4912935862028966,0.15,0.00945,23.27529057468598,10.248766559603501,13.026524015082478,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.063,0.37833298474926313,272.2294991763323,6.0052854722105256,0.31533298474926313,5.0052854722105256,0.15,0.00945,33.36856981473684,10.248766559603501,23.119803255133334,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.063,0.28707237855922657,206.5629299922915,4.5567044215750245,0.22407237855922657,3.556704421575025,0.15,0.00945,23.711362810500166,10.248766559603501,13.462596250896665,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.063,0.15572996135980888,112.05549369645048,2.471904148568395,0.09272996135980888,1.4719041485683948,0.15,0.00945,9.8126943237893,10.248766559603501,-0.4360722358142013,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.063,0.17457421088064912,125.61487343917108,2.7710192203277635,0.11157421088064912,1.7710192203277637,0.15,0.00945,11.806794802185092,10.248766559603501,1.5580282425815906,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.063,0.2976748628231785,214.19194754441813,4.724997822590136,0.2346748628231785,3.7249978225901352,0.15,0.00945,24.833318817267568,10.248766559603501,14.584552257664066,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.09,1.8587112677390107,2418.0908831378615,20.652347419322343,1.7687112677390107,19.652347419322343,0.15,0.0135,131.01564946214893,131.01564946214893,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.09,1.485300523118276,1932.302082636597,16.503339145758623,1.395300523118276,15.503339145758623,0.15,0.0135,103.35559430505748,131.01564946214893,-27.66005515709145,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.09,1.205103837910087,1567.7801357655526,13.390042643445412,1.1151038379100868,12.39004264344541,0.15,0.0135,82.60028428963606,131.01564946214893,-48.415365172512864,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.09,1.4841633814248891,1930.8227178695454,16.490704238054324,1.394163381424889,15.490704238054324,0.15,0.0135,103.27136158702882,131.01564946214893,-27.744287875120108,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.09,1.8598484094323982,2419.5702479049137,20.664982327026646,1.769848409432398,19.664982327026646,0.15,0.0135,131.09988218017764,131.01564946214893,0.08423271802871568,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.09,1.8760958573493247,2440.707369287929,20.84550952610361,1.7860958573493246,19.84550952610361,0.15,0.0135,132.3033968406907,131.01564946214893,1.2877473785417806,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.09,1.5026851127285898,1954.918568786664,16.69650125253989,1.4126851127285898,15.696501252539887,0.15,0.0135,104.64334168359925,131.01564946214893,-26.372307778549683,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
