benchmark,row,coefficient,variant_name,variant_description,reference_value,computed_value,current_computed_value,raw_computed_value,omega_e_rad_s,documented_length_power,gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,status,candidate_default_gate_eligible,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,2,A35,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",-0.2,2.7008234520993804,-2.700823452099381,-647.7925049860365,2.7120080198996463,1,48.34705753498968,41.68039086832301,6.666666666666671,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.13,19.62214894118268,6.54071631372756,2836.3821682849434,4.52001336649941,1,499.7986907995559,164.37734137762976,335.42134942192615,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.13,6.540716313727559,6.54071631372756,2836.3821682849434,4.52001336649941,1,164.37734137762973,164.37734137762976,-2.842170943040401e-14,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.13,2.1802387712425197,6.54071631372756,2836.3821682849434,4.52001336649941,1,52.570224903654356,164.37734137762976,-111.80711647397541,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",0.13,11.825650065811727,6.54071631372756,2836.3821682849434,4.52001336649941,1,299.8884632259417,164.37734137762976,135.51112184831192,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",0.13,21.380838546005457,6.54071631372756,2836.3821682849434,4.52001336649941,1,544.893296051422,164.37734137762976,380.51595467379224,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",0.13,1.4470568521334068,6.54071631372756,2836.3821682849434,4.52001336649941,1,33.7706885162412,164.37734137762976,-130.60665286138857,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",0.13,29.56412516452932,6.54071631372756,2836.3821682849434,4.52001336649941,1,754.7211580648543,164.37734137762976,590.3438166872245,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,3,B35,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",0.13,-6.540716313727559,6.54071631372756,2836.3821682849434,4.52001336649941,1,171.0440080442964,164.37734137762976,6.666666666666629,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.15,4.253741285504848,1.4179137618349493,340.08661577611264,3.616010693199528,1,91.19425078899661,28.17586137410999,63.01838941488663,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.15,1.417913761834949,1.4179137618349493,340.08661577611264,3.616010693199528,1,28.17586137410998,28.17586137410999,-7.105427357601002e-15,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.15,0.4726379206116497,1.4179137618349493,340.08661577611264,3.616010693199528,1,7.169731569147773,28.17586137410999,-21.006129804962214,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,4,A53,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",0.15,-1.417913761834949,1.4179137618349493,340.08661577611264,3.616010693199528,1,34.84252804077665,28.17586137410999,6.666666666666661,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),-0.1,-0.7561857096196034,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,21.872856987320116,5.068730106884483,16.804126880435632,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),-0.1,-0.2520619032065345,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,5.068730106884483,5.068730106884483,0.0,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),-0.1,-0.08402063440217815,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,0.5326455199273953,5.068730106884483,-4.536084586957088,PASS,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",-0.1,-0.4557292686715265,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,11.857642289050885,5.068730106884483,6.788912182166402,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",-0.1,-0.8239609543601204,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,24.132031812004016,5.068730106884483,19.06330170511953,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",-0.1,-0.06970717859893948,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,1.0097607133686843,5.068730106884483,-4.058969393515799,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",-0.1,-0.911458537343053,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,27.0486179114351,5.068730106884483,21.979887804550618,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,5,B53,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",-0.1,0.2520619032065345,-0.2520619032065345,-109.30666509086566,3.616010693199528,1,11.735396773551152,5.068730106884483,6.666666666666669,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.063,1.4386575958942776,0.15985084398825308,115.02067479174751,1.808005346599764,2,145.57223236976483,10.248766559603501,135.32346581016134,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.063,0.47955253196475917,0.15985084398825308,115.02067479174751,1.808005346599764,2,44.07963301214383,10.248766559603501,33.83086645254033,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.063,0.15985084398825306,0.15985084398825308,115.02067479174751,1.808005346599764,2,10.248766559603498,10.248766559603501,-3.552713678800501e-15,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,A55,added_mass_sign_flipped_current,"-raw/(rho*disp*L^r), tests a final added-mass sign convention only",0.063,-0.15985084398825306,0.15985084398825308,115.02067479174751,1.808005346599764,2,23.58209989293683,10.248766559603501,13.33333333333333,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,length_power_0,raw/(rho*disp*L^0) with current damping sqrt(g/L),0.09,16.728401409651095,1.8587112677390107,2418.0908831378615,1.808005346599764,2,1232.4741784926737,131.01564946214893,1101.4585290305247,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,length_power_1,raw/(rho*disp*L^1) with current damping sqrt(g/L),0.09,5.576133803217032,1.8587112677390107,2418.0908831378615,1.808005346599764,2,406.38028171978016,131.01564946214893,275.36463225763123,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,length_power_2,raw/(rho*disp*L^2) with current damping sqrt(g/L),0.09,1.8587112677390103,1.8587112677390107,2418.0908831378615,1.808005346599764,2,131.0156494621489,131.01564946214893,-2.842170943040401e-14,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,damping_no_sqrt,"raw/(rho*disp*L^r), omitting the damping sqrt(g/L) factor",0.09,3.3605599098573564,1.8587112677390107,2418.0908831378615,1.808005346599764,2,242.26369702647085,131.01564946214893,111.24804756432192,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,damping_inverse_sqrt,"raw/(rho*disp*L^r*sqrt(L/g)), inverse of the documented damping factor",0.09,6.075910284590922,1.8587112677390107,2418.0908831378615,1.808005346599764,2,443.4007618215498,131.01564946214893,312.38511235940086,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,damping_divide_omega,"raw/(omega*rho*disp*L^r*sqrt(g/L)), tests one extra omega in the raw damping channel",0.09,1.0280452274295575,1.8587112677390107,2418.0908831378615,1.808005346599764,2,69.48483166144871,131.01564946214893,-61.53081780070022,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,damping_multiply_omega,"omega*raw/(rho*disp*L^r*sqrt(g/L)), tests one missing omega in the raw damping channel",0.09,3.3605599098573564,1.8587112677390107,2418.0908831378615,1.808005346599764,2,242.26369702647085,131.01564946214893,111.24804756432192,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,7,B55,damping_sign_flipped_current,"-raw/(rho*disp*L^r*sqrt(g/L)), tests a final damping sign convention only",0.09,-1.8587112677390103,1.8587112677390107,2418.0908831378615,1.808005346599764,2,144.34898279548224,131.01564946214893,13.333333333333314,FAIL,False,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
