benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,pair_index,left_station_index,right_station_index,x_left_m,x_right_m,x_mid_m,x_left_over_l,x_right_over_l,x_mid_over_l,dx_m,free_surface_potential_norm_left,free_surface_potential_norm_right,inner_free_surface_normal_derivative_norm_left,inner_free_surface_normal_derivative_norm_right,free_surface_increment_to_normal_derivative_gain_left,free_surface_increment_to_normal_derivative_gain_right,body_potential_norm_left,body_potential_norm_right,body_to_free_surface_potential_gain_left,body_to_free_surface_potential_gain_right,body_pressure_to_free_surface_potential_after_gain_left,body_pressure_to_free_surface_potential_after_gain_right,body_potential_adjacent_relative_jump,body_potential_adjacent_symmetric_norm_ratio,body_potential_adjacent_phase_deg,body_potential_adjacent_real_alignment,phase_aligned_body_potential_adjacent_relative_jump,phase_aligned_body_potential_adjacent_phase_deg,phase_aligned_body_potential_adjacent_real_alignment,body_potential_x_gradient_norm_left,body_potential_x_gradient_norm_right,body_potential_x_gradient_gain_times_l_left,body_potential_x_gradient_gain_times_l_right,body_potential_x_gradient_gain_times_l_pair_max,phase_aligned_body_potential_x_gradient_gain_times_l_left,phase_aligned_body_potential_x_gradient_gain_times_l_right,phase_aligned_body_potential_x_gradient_gain_times_l_pair_max,phase_aligned_gradient_gain_to_raw_gain_ratio_pair_max,central_gradient_gain_times_l_pair_max,forward_gradient_gain_times_l_pair_max,backward_gradient_gain_times_l_pair_max,body_pressure_forward_to_time_norm_ratio_left,body_pressure_forward_to_time_norm_ratio_right,total_density_left_value_per_m,total_density_right_value_per_m,time_derivative_density_left_value_per_m,time_derivative_density_right_value_per_m,pressure_gradient_density_left_value_per_m,pressure_gradient_density_right_value_per_m,pressure_gradient_density_abs_pair_max,pressure_gradient_density_pair_cancellation_index,pressure_gradient_density_pair_sign_change,stokes_body_forward_density_left_value_per_m,stokes_body_forward_density_right_value_per_m,body_panel_mid_y_adjacent_relative_jump,body_panel_mid_z_adjacent_relative_jump,body_panel_normal_adjacent_relative_jump,body_panel_length_adjacent_relative_jump,station_waterplane_beam_adjacent_relative_jump,station_effective_draft_adjacent_relative_jump,station_submerged_area_adjacent_relative_jump,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0,1,0.075,0.15,0.11249999999999999,0.024999999999999998,0.049999999999999996,0.0375,0.075,1.165202840561025,1.2861681673148646,5.705296958221553,5.27278695443901,0.03989895216086119,0.04077755597000218,8.774111943761712,5.322726520565846,7.530115477179174,4.138437457737825,676087.8057964171,165258.5354972453,1.0791737079766557,1.6484243385153212,0.0,0.16764153588796155,1.0791737079766557,0.0,0.16764153588796155,307.15323415159475,86.47489473880447,105.02028106786705,48.739059430172375,105.02028106786705,37.980157040727335,81.41931222260187,81.41931222260187,1.6705146380440505,105.02028106786705,148.00735782830407,71.15744822858181,42.00811242714682,19.495623772068956,0.41833986323895056,-0.6100464028096403,0.41833986323895056,-0.6100464028096403,0.0,0.0,0.0,0.0,False,0.0,0.0,0.4848677120508088,0.004759749452115336,0.08279478320069453,0.010790628486148625,0.4868421052631576,0.0,0.4868421052631576,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,1,2,0.15,0.22499999999999998,0.1875,0.049999999999999996,0.075,0.0625,0.07499999999999998,1.2861681673148646,1.380152163098666,5.27278695443901,6.029961733948118,0.04077755597000218,0.03558043932448266,5.322726520565846,15.553338053840982,4.138437457737825,11.269292234358572,165258.5354972453,163874.73230636725,1.2662919786486617,2.922062216374691,180.0,-0.7106134859886886,0.7941909351763002,7.016709298534875e-15,0.7106134859886886,86.47489473880447,93.8870108752163,48.739059430172375,18.109362225049253,48.739059430172375,81.41931222260187,10.876268289937386,81.41931222260187,1.6705146380440505,48.739059430172375,148.00735782830407,71.15744822858181,19.495623772068956,7.243744890019701,-0.6100464028096403,3.616651198269854,-0.6100464028096403,3.616651198269854,0.0,0.0,0.0,0.0,False,0.0,0.0,0.31153173356969105,0.006803862211309994,0.07565695569749153,0.015895693024956692,0.3153153153153157,0.0,0.3153153153153157,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,2,2,3,0.22499999999999998,0.3,0.26249999999999996,0.075,0.09999999999999999,0.0875,0.07500000000000001,1.380152163098666,1.456561911851342,6.029961733948118,4.811147282172493,0.03558043932448266,0.05036007380650003,15.553338053840982,10.32495032257964,11.269292234358572,7.0885763513177835,163874.73230636725,67216.16214800248,0.3655996636156306,1.5063838147315223,0.0,0.9844386513070331,0.3655996636156306,0.0,0.9844386513070331,93.8870108752163,40.818368449263765,18.109362225049253,11.860115692759717,18.109362225049253,10.876268289937386,11.860115692759717,11.860115692759717,1.0,18.109362225049253,14.623986544625225,50.65167914594649,7.243744890019701,4.744046277103887,3.616651198269854,3.047135026804083,3.616651198269854,3.047135026804083,0.0,0.0,0.0,0.0,False,0.0,0.0,0.2241549865494725,0.007961612348554768,0.06824016655328385,0.019362025071485135,0.22916666666666619,0.0,0.22916666666666619,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,3,3,4,0.3,0.375,0.3375,0.09999999999999999,0.125,0.11249999999999999,0.07500000000000001,1.456561911851342,1.533827995195262,4.811147282172493,3.719285258777699,0.05036007380650003,0.07217508018527884,10.32495032257964,10.323577347038933,7.0885763513177835,6.730596507155747,67216.16214800248,20140.354212475297,0.07593472135846638,1.0001329941641888,0.0,0.9971165844610318,0.07593472135846638,0.0,0.9971165844610318,40.818368449263765,10.000101196284634,11.860115692759717,2.905998820017439,11.860115692759717,11.860115692759717,2.905998820017439,11.860115692759717,1.0,11.860115692759717,3.4152038311351536,22.029336637675,4.744046277103887,1.1623995280069759,3.047135026804083,3.6259618540859093,3.047135026804083,3.6259618540859093,0.0,0.0,0.0,0.0,False,0.0,0.0,0.1714535412818597,0.008416720465871852,0.06099732106828191,0.021434186835577535,0.1771428571428575,0.0,0.1771428571428575,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,4,4,5,0.375,0.44999999999999996,0.4125,0.125,0.15,0.1375,0.07499999999999996,1.533827995195262,1.6250496600531839,3.719285258777699,2.736513175001084,0.07217508018527884,0.1050007594084476,10.323577347038933,11.039667726118005,6.730596507155747,6.79343407004356,20140.354212475297,22930.247620609272,0.07984189782998403,1.0693645579440991,0.0,0.9988412189098966,0.07984189782998403,7.940912079629844e-31,0.9988412189098966,10.000101196284634,12.864386326269079,2.905998820017439,3.495862369797805,3.495862369797805,2.905998820017439,3.495862369797805,3.495862369797805,1.0,3.495862369797805,3.8222887029232386,3.1936759131993626,1.1623995280069759,1.3983449479191223,3.6259618540859093,4.444981044886146,3.6259618540859093,4.444981044886146,0.0,0.0,0.0,0.0,False,0.0,0.0,0.13621710354159808,0.008377055053698424,0.05418161598593722,0.02239893085374276,0.14215686274509798,0.0,0.14215686274509798,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,5,5,6,0.44999999999999996,0.525,0.4875,0.15,0.17500000000000002,0.1625,0.07500000000000007,1.6250496600531839,1.7343675561578589,2.736513175001084,2.448243872829562,0.1050007594084476,0.11977482824951917,11.039667726118005,11.995262716748773,6.79343407004356,6.916217196383594,22930.247620609272,24252.926331312767,0.08794471248772343,1.0865601224908237,0.0,0.9992460025953618,0.08794471248772343,0.0,0.9992460025953618,12.864386326269079,14.634457960523871,3.495862369797805,3.660059384966209,3.660059384966209,3.495862369797805,3.660059384966209,3.660059384966209,1.0,3.660059384966209,3.8222887029232386,3.517788499508934,1.3983449479191223,1.464023753986484,4.444981044886146,5.388855518729281,4.444981044886146,5.388855518729281,0.0,0.0,0.0,0.0,False,0.0,0.0,0.11099273109313855,0.008019887044127483,0.04790332922312332,0.022520598800111983,0.11688311688311712,0.0,0.11688311688311712,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,6,6,7,0.525,0.6,0.5625,0.17500000000000002,0.19999999999999998,0.1875,0.07499999999999996,1.7343675561578589,1.855194549401833,2.448243872829562,3.211702413671704,0.11977482824951917,0.08802371391920706,11.995262716748773,13.043644259145314,6.916217196383594,7.030876768881707,24252.926331312767,24030.658085494957,0.08750453134660868,1.0873996316006238,0.0,0.9993492352500091,0.08750453134660868,0.0,0.9993492352500091,14.634457960523871,15.26727032092585,3.660059384966209,3.511427485509998,3.660059384966209,3.660059384966209,3.511427485509998,3.660059384966209,1.0,3.660059384966209,3.8060958059875034,3.517788499508934,1.464023753986484,1.4045709942039994,5.388855518729281,6.402637068261417,5.388855518729281,6.402637068261417,0.0,0.0,0.0,0.0,False,0.0,0.0,0.09201152260563782,0.007476475471048368,0.04218616055711341,0.022017323129683727,0.09765624999999967,0.0,0.09765624999999967,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,7,7,8,0.6,0.6749999999999999,0.6375,0.19999999999999998,0.22499999999999998,0.21249999999999997,0.07499999999999996,1.855194549401833,1.9724184016744102,3.211702413671704,4.441173754181022,0.08802371391920706,0.057315779585421445,13.043644259145314,14.086070280381348,7.030876768881707,7.141522441903558,24030.658085494957,22515.85287055526,0.08170108981188857,1.07991831121162,0.0,0.9993528745801771,0.08170108981188857,0.0,0.9993528745801771,15.26727032092585,14.663709447613776,3.511427485509998,3.1230234882549777,3.511427485509998,3.511427485509998,3.1230234882549777,3.511427485509998,1.0,3.511427485509998,3.5292201173521462,3.500181253864349,1.4045709942039994,1.2492093953019914,6.402637068261417,7.427748047898323,6.402637068261417,7.427748047898323,0.0,0.0,0.0,0.0,False,0.0,0.0,0.07715896673326537,0.006836010848061794,0.03700695495985516,0.021058957976432178,0.08243727598566315,0.0,0.08243727598566315,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,8,8,9,0.6749999999999999,0.75,0.7124999999999999,0.22499999999999998,0.25,0.2375,0.07500000000000007,1.9724184016744102,2.066924552322586,4.441173754181022,5.592705605798181,0.057315779585421445,0.03757108097478502,14.086070280381348,14.994828146147674,7.141522441903558,7.2546567455972735,22515.85287055526,19822.774139481702,0.07029544016993323,1.0645146479946233,0.0,0.9993248248013409,0.07029544016993323,0.0,0.9993248248013409,14.663709447613776,12.368134815573843,3.1230234882549777,2.474480139757656,3.1230234882549777,3.1230234882549777,2.474480139757656,3.1230234882549777,1.0,3.1230234882549777,2.9932210299249404,3.2680435924755455,1.2492093953019914,0.9897920559030623,7.427748047898323,8.374857299053868,7.427748047898323,8.374857299053868,0.0,0.0,0.0,0.0,False,0.0,0.0,0.06515712023806343,0.00615547384492411,0.03231990584837881,0.019773547496772566,0.06999999999999995,0.0,0.06999999999999995,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,9,9,10,0.75,0.825,0.7875,0.25,0.27499999999999997,0.26249999999999996,0.07499999999999996,2.066924552322586,2.1204375693946798,5.592705605798181,6.316788938193865,0.03757108097478502,0.024484798684568737,14.994828146147674,15.581780533233681,7.2546567455972735,7.348379767522137,19822.774139481702,16836.343888810537,0.052599269039299644,1.0391436554900966,0.0,0.9992997634666331,0.052599269039299644,0.0,0.9992997634666331,12.368134815573843,8.732943285830125,2.474480139757656,1.681375873675801,2.474480139757656,2.474480139757656,1.681375873675801,2.474480139757656,1.0,2.474480139757656,2.186327868224197,2.811817606797327,0.9897920559030623,0.6725503494703207,8.374857299053868,9.10777649237166,8.374857299053868,9.10777649237166,0.0,0.0,0.0,0.0,False,0.0,0.0,0.055188773139985166,0.0054692895506533775,0.028070224080918492,0.01825575752646579,0.05956112852664571,0.0,0.05956112852664571,diagnostic_station_transfer_path_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,10,10,11,0.825,0.8999999999999999,0.8624999999999999,0.27499999999999997,0.3,0.2875,0.07499999999999996,2.1204375693946798,2.119846206729232,6.316788938193865,6.351332406001052,0.024484798684568737,0.0160704538552608,15.581780533233681,15.62633973653724,7.348379767522137,7.371449724481448,16836.343888810537,16366.567077717133,0.03766393976111021,1.0028596990702392,0.0,0.9992927627554022,0.03766393976111021,0.0,0.9992927627554022,8.732943285830125,8.600063912375353,1.681375873675801,1.6510707031922833,1.681375873675801,1.681375873675801,1.6510707031922833,1.681375873675801,1.0,1.681375873675801,2.19826933448849,2.103970761571987,0.6725503494703207,0.6604282812769133,9.10777649237166,9.460755313052859,9.10777649237166,9.460755313052859,0.0,0.0,0.0,0.0,False,0.0,0.0,0.046707164178240126,0.004796882041925548,0.02420145798187757,0.016574658820060033,0.05059523809523825,0.0,0.05059523809523825,diagnostic_station_transfer_path_not_hard_gate
