benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,free_surface_normal_derivative_source,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,-0.2,-12.855353279907911,-3083.356484185913,64.27676639953955,12.655353279907912,63.276766399539554,0.3,0.0,0.06,210.92255466513188,41.68039086832301,169.24216379680888,relative,FAIL,12.659081662192396,19.40138874879681,31.2609908038112,80.39139858919995,0.11958796820772957,66.67141524999835,78261.35748587197,28.13766528818051,-6.014487780173399,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,-0.2,-4.309747988360969,-1033.6930550083785,21.548739941804843,4.109747988360969,20.548739941804843,0.3,0.0,0.06,68.49579980601615,41.68039086832301,26.815408937693142,relative,FAIL,6.651928662783827,3.780246997204473,16.658397843653933,11.412492988921258,0.9976507009103119,180.0,83453.30544379567,30.011524264623933,-3.7863892149483305,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.13,6.54071631372756,2836.3821682849434,50.31320241328893,6.41071631372756,49.31320241328892,0.3,0.0,0.039,164.37734137762976,164.37734137762976,0.0,relative,FAIL,5.3010939234867,3.190089883914263,15.878331015002637,12.946666204823059,0.47229920458621655,180.0,78724.73849744583,16.96758095775886,1.87626323680905,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.13,4.617504468523368,2002.3811931741966,35.51926514248745,4.487504468523368,34.51926514248745,0.3,0.0,0.039,115.06421714162482,164.37734137762976,-49.31312423600494,relative,FAIL,0.0,2.544525083273616,3.4182659573284213,7.8008964517224415,0.0,,77929.35173111601,16.79023512937974,0.5170103152094885,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.13,2.890875567593813,1253.6284280430334,22.237504366106254,2.7608755675938133,21.237504366106254,0.3,0.0,0.039,70.79168122035419,164.37734137762976,-93.58566015727557,relative,FAIL,5.3010939234867,2.2936817391494486,15.878331015002637,11.296614896743973,0.47229920458621655,180.0,78626.39399975946,16.94479875870585,1.87626323680905,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.13,8.48953153796498,3681.4860508227057,65.30408875357678,8.35953153796498,64.30408875357676,0.3,0.0,0.039,214.34696251192256,164.37734137762976,49.969621134292794,relative,FAIL,21.098469436987315,26.097096460796017,52.10165133968527,153.1198139456719,0.11958796820772967,-66.67141524999839,77764.94213447074,16.7650127124308,-0.11268843697205665,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.13,-8.91866889750457,-3867.581502140223,-68.60514536541977,9.048668897504571,69.60514536541977,0.3,0.0,0.039,232.01715121806592,164.37734137762976,67.63980984043616,relative,FAIL,21.098469436987315,28.595655871496987,52.10165133968527,136.03023154943838,0.11958796820772967,66.67141524999839,77790.6186157106,16.760640997385735,-7.450710304322496,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.13,9.74046441911386,4223.953197787211,74.92664937779891,9.610464419113859,73.92664937779891,0.3,0.0,0.039,246.42216459266305,164.37734137762976,82.04482321503329,relative,FAIL,11.08654777130638,3.6042119068389327,27.763996406089895,14.081455655560006,0.9976507009103119,180.0,82935.46394562586,17.877974786571674,2.9071459826808908,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,4.2408751387893595,2.951974955441217,12.702664812002103,11.03118530582235,0.4722992045862161,180.0,82366.23372191955,22.20012827983805,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.15,-1.1146211536696175e-06,-0.00026734188370765776,-7.430807691130784e-06,0.15000111462115367,1.0000074308076912,0.3,0.0,0.045,3.333358102692304,28.17586137410999,-24.842503271417684,relative,FAIL,0.0,2.544525083273616,2.734612765862737,7.736828015626094,0.0,,81372.31002874242,21.931689654459134,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.15,1.4179137618349493,340.08661577611264,9.452758412232997,1.2679137618349494,8.452758412232997,0.3,0.0,0.045,28.17586137410999,28.17586137410999,0.0,relative,FAIL,4.2408751387893595,1.8349453913195584,12.702664812002103,9.037941776622667,0.4722992045862161,180.0,82366.23372191955,22.20012827983805,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.15,5.7827886256287675,1387.00185185706,38.551924170858456,5.632788625628767,37.55192417085845,0.3,0.0,0.045,125.17308056952817,28.17586137410999,96.99721919541818,relative,FAIL,16.878775549589857,21.49109810540597,41.68132107174823,124.98921813917664,0.11958796820772963,-66.67141524999836,81367.5343447343,21.935313445845253,1.9724156508989932,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.15,0.027838281042770814,6.67701170810858,0.18558854028513877,0.12216171895722919,0.8144114597148613,0.3,0.0,0.045,2.7147048657162043,28.17586137410999,-25.461156508393785,relative,FAIL,16.878775549589857,23.899576787168762,41.68132107174823,108.02380214171346,0.11958796820772963,66.67141524999836,81403.91629139843,21.935313445845253,-1.9724156508989932,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.15,3.549437470833865,851.3325773795026,23.66291647222577,3.399437470833865,22.662916472225767,0.3,0.0,0.045,75.54305490741923,28.17586137410999,47.36719353330925,relative,FAIL,8.869238217045103,3.622543245248978,22.21119712487191,12.660292832470738,0.9976507009103112,180.0,86729.02581546691,23.378355186442587,0.0,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,-0.1,-0.2520619032065345,-109.30666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.0,0.03,5.068730106884483,5.068730106884483,0.0,relative,FAIL,4.2408751387893595,2.951974955441217,12.702664812002103,11.03118530582235,0.4722992045862161,180.0,82366.23372191955,22.20012827983805,-0.49051562525273634,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,-0.1,0.1238877458192157,53.7239311806174,-1.238877458192157,0.22388774581921572,2.238877458192157,0.3,0.0,0.03,7.462924860640524,5.068730106884483,2.3941947537560413,relative,FAIL,0.0,2.544525083273616,2.734612765862737,7.736828015626094,0.0,,81372.31002874242,21.931689654459134,0.09795951649910285,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,-0.1,-0.2520619032065345,-109.30666509086566,2.520619032065345,0.15206190320653448,1.5206190320653448,0.3,0.0,0.03,5.068730106884483,5.068730106884483,0.0,relative,FAIL,4.2408751387893595,1.8349453913195584,12.702664812002103,9.037941776622667,0.4722992045862161,180.0,82366.23372191955,22.20012827983805,-0.49051562525273634,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,-0.1,17.525790430682488,7600.060464074311,-175.25790430682486,17.62579043068249,176.25790430682488,0.3,0.0,0.03,587.5263476894163,5.068730106884483,582.4576175825318,relative,FAIL,16.878775549589857,21.49109810540597,41.68132107174823,124.98921813917664,0.11958796820772963,-66.67141524999836,81367.5343447343,21.935313445845253,15.918541669259794,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,-0.1,27.332057746181643,11852.549093299978,-273.3205774618164,27.432057746181645,274.3205774618164,0.3,0.0,0.03,914.4019248727216,5.068730106884483,909.3331947658371,relative,FAIL,16.878775549589857,23.899576787168762,41.68132107174823,108.02380214171346,0.11958796820772963,66.67141524999836,81403.91629139843,21.935313445845253,15.918541669259794,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,-0.1,11.450796483437387,4965.638838381606,-114.50796483437387,11.550796483437386,115.50796483437385,0.3,0.0,0.03,385.0265494479129,5.068730106884483,379.9578193410284,relative,FAIL,8.869238217045103,3.622543245248978,22.21119712487191,12.660292832470738,0.9976507009103112,180.0,86729.02581546691,23.378355186442587,7.849872067853483,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.063,0.15985084398825308,115.02067479174751,2.537314983940525,0.09685084398825308,1.5373149839405251,0.15,0.0,0.00945,10.248766559603501,10.248766559603501,0.0,relative,FAIL,2.1204375693946798,2.6504447470662806,6.351332406001052,8.316539770475604,0.4722992045862161,180.0,79916.80797389723,43.1198233038245,0.19620625010109496,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,real_part_only,1,Propagate only the real part of the BIE-solved free-surface normal derivative.,False,True,real_part_only,0.063,0.1628240090760061,117.16001573064021,2.5845080805715255,0.09982400907600611,1.5845080805715255,0.15,0.0,0.00945,10.563387203810171,10.248766559603501,0.3146206442066699,relative,FAIL,0.0,2.544525083273616,1.3673063829313685,7.650568876487869,0.0,,79365.42803818361,42.824628228989596,0.19620625010109496,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,imaginary_part_only,2,Propagate only the imaginary/quadrature part of the BIE-solved free-surface normal derivative.,False,True,imaginary_part_only,0.063,0.009470984377952473,6.814846809155703,0.15033308536432496,0.053529015622047524,0.849666914635675,0.15,0.0,0.00945,5.664446097571166,10.248766559603501,-4.584320462032335,relative,FAIL,2.1204375693946798,0.9174726956597792,6.351332406001052,4.521677727053586,0.4722992045862161,180.0,79497.764952938,42.891233247776746,-0.039183806599641116,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,phase_lead_90,3,Rotate the BIE-solved free-surface normal derivative by +90 degrees before marching.,False,True,phase_lead_90,0.063,-9.75563838546641,-7019.669600262357,-154.8514029439113,9.81863838546641,155.85140294391127,0.15,0.0,0.00945,1039.0093529594085,10.248766559603501,1028.7605863998049,relative,FAIL,8.439387774794929,13.368718810520841,20.840660535874115,69.72596876534477,0.11958796820772963,-66.67141524999836,78963.9368721356,42.61044724225312,-7.272701016180692,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,phase_lag_90,4,Rotate the BIE-solved free-surface normal derivative by -90 degrees before marching.,False,True,phase_lag_90,0.063,-8.725342497240808,-6278.3201938896245,-138.4974999562033,8.788342497240809,139.4974999562033,0.15,0.0,0.00945,929.9833330413554,10.248766559603501,919.7345664817519,relative,FAIL,8.439387774794929,15.276906723861664,20.840660535874115,53.71339971851082,0.11958796820772963,66.67141524999836,78949.80757979334,42.592937088681815,-5.462132319227147,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,body_velocity_norm_normalized,5,Keep the BIE-solved phase pattern but scale its norm to the local body normal-velocity norm.,False,True,body_velocity_norm_normalized,0.063,-2.3444007635804756,-1686.9135694343313,-37.21271053302342,2.4074007635804757,38.212710533023426,0.15,0.0,0.00945,254.7514035534895,10.248766559603501,244.502636993886,relative,FAIL,4.4346191085225515,4.3126618309567375,11.105598562435954,10.660349162724762,0.9976507009103112,180.0,84185.96004229221,45.424141025388586,-1.818150326908414,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_raw,0,Current default: propagate the raw BIE-solved inner free-surface normal derivative.,True,False,raw,0.09,1.8587112677390107,2418.0908831378615,20.652347419322343,1.7687112677390107,19.652347419322343,0.15,0.0,0.0135,131.01564946214893,131.01564946214893,0.0,relative,FAIL,2.1204375693946798,2.6504447470662806,6.351332406001052,8.316539770475604,0.4722992045862161,180.0,79916.80797389723,43.1198233038245,1.0113490777968415,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_normal_derivative_source_candidate_not_hard_gate
