benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,panel_index,x_m,x_over_l,pitch_base_lever_arm_m,pitch_radiation_lever_arm_m,pitch_moment_lever_arm_m,pitch_moment_lever_gradient,body_panel_normal_z,body_panel_length_m,heave_measure_minus_nz_ds,stored_pressure_row_measure_N5_ds,expected_pressure_row_measure_N5_ds,pressure_row_measure_residual,stored_stokes_m5_ds,expected_stokes_m5_ds,stokes_m5_sign_lsq,stokes_m5_measure_residual,stored_d_N5_ds_dx,expected_d_N5_ds_dx_from_gradient,product_rule_d_N5_ds_dx,gradient_measure_residual,product_rule_residual,negative_stokes_m5_ds,row_gradient_minus_negative_stokes_m5,row_gradient_density_value_per_m,negative_stokes_density_value_per_m,product_rule_density_value_per_m,row_minus_negative_stokes_density_value_per_m,diagnostic_flags,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,0,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.019643156216955844,0.047061367265906665,-0.0009244337889877368,-0.001317318149307525,-0.001317318149307525,0.0,-0.0009244337889877368,-0.0009244337889877368,1.0,0.0,-0.016428730965309845,-0.016428730965309845,-0.016385998381488312,0.0,-4.273258382153297e-05,0.0009244337889877368,-0.01735316475429758,0.0363716584667475,-0.002046609084973178,0.03627705256277109,0.03841826755172068,first_active_station;section_endpoint_panel,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,1,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.0586335565055954,0.047061289379193315,-0.002759370770041108,-0.003932103347308579,-0.003932103347308579,0.0,-0.002759370770041108,-0.002759370770041108,1.0,0.0,-0.04871357085047548,-0.04871357085047548,-0.04871680563370703,0.0,3.234783231553795e-06,0.002759370770041108,-0.05147294162051659,0.17389691291014073,-0.009850356894539641,0.17390846038670793,0.1837472698046804,first_active_station,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,2,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.09724170337094015,0.04706131871343948,-0.004576322794577556,-0.006521259982273018,-0.006521259982273018,0.0,-0.004576322794577556,-0.004576322794577556,1.0,0.0,-0.08017752110341769,-0.08017752110341769,-0.0803809843549021,0.0,0.0002034632514844037,0.004576322794577556,-0.08475384389799524,0.4499001940559196,-0.025679124086254737,0.45104188757632674,0.4755793181421743,first_active_station,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,3,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.13524584773497475,0.047061501354674413,-0.006364872646393603,-0.009069943521110886,-0.009069943521110886,0.0,-0.006364872646393603,-0.006364872646393603,1.0,0.0,-0.11005517708079612,-0.11005517708079612,-0.11064121162990145,0.0,0.0005860345491053298,0.006364872646393603,-0.11642004972718972,-0.07104711327582046,0.004108901006651547,-0.07142543317042446,-0.07515601428247201,first_active_station,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,4,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.13524584773497475,0.047061501354674413,-0.006364872646393603,-0.009069943521110886,-0.009069943521110886,0.0,-0.006364872646393603,-0.006364872646393603,1.0,0.0,-0.11005517708079601,-0.11005517708079601,-0.11064121162990138,0.0,0.0005860345491053714,0.006364872646393603,-0.11642004972718961,-0.0710471132758204,0.004108901006651548,-0.07142543317042442,-0.07515601428247196,first_active_station,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,5,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.09724170337094012,0.04706131871343948,-0.0045763227945775555,-0.006521259982273017,-0.006521259982273017,0.0,-0.0045763227945775555,-0.0045763227945775555,1.0,0.0,-0.08017752110341768,-0.08017752110341768,-0.0803809843549021,0.0,0.00020346325148441757,0.0045763227945775555,-0.08475384389799523,0.4499001940559196,-0.025679124086254734,0.45104188757632685,0.4755793181421743,first_active_station,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,6,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.058633556505595416,0.0470612893791933,-0.002759370770041108,-0.003932103347308579,-0.003932103347308579,0.0,-0.002759370770041108,-0.002759370770041108,1.0,0.0,-0.04871357085047559,-0.04871357085047559,-0.04871680563370715,0.0,3.234783231560734e-06,0.002759370770041108,-0.0514729416205167,0.17389691291014114,-0.009850356894539643,0.17390846038670837,0.1837472698046808,first_active_station,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,7,0.075,0.024999999999999998,1.425,1.425,1.425,-1.0000000000000107,0.019643156216955844,0.047061367265906665,-0.0009244337889877368,-0.001317318149307525,-0.001317318149307525,0.0,-0.0009244337889877368,-0.0009244337889877368,1.0,0.0,-0.016428730965309956,-0.016428730965309956,-0.01638599838148843,0.0,-4.273258382152603e-05,0.0009244337889877368,-0.01735316475429769,0.036371658466747746,-0.002046609084973178,0.03627705256277134,0.03841826755172092,first_active_station;section_endpoint_panel,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,1,0,0.15,0.049999999999999996,1.35,1.35,1.35,-1.0,0.03903078917504763,0.04757463268201277,-0.0018568754582919714,-0.0025067818686941618,-0.0025067818686941618,0.0,-0.0018568754582919714,-0.0018568754582919714,1.0,0.0,-0.015290301551667121,-0.015290301551667121,-0.015311667843577882,0.0,2.136629191076128e-05,0.0018568754582919714,-0.017147177009959092,0.006519492810222644,-0.0007917362622906195,0.006528602989379193,0.0073112290725132634,section_endpoint_panel,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,1,1,0.15,0.049999999999999996,1.35,1.35,1.35,-1.0,0.11491712487560353,0.04757363906072171,-0.005467025820727847,-0.007380484857982594,-0.007380484857982594,0.0,-0.005467025820727847,-0.005467025820727847,1.0,0.0,-0.043243269434164885,-0.043243269434164885,-0.043241652042549095,0.0,-1.6173916157907753e-06,0.005467025820727847,-0.04871029525489273,0.019237527811971158,-0.002432102443945275,0.01923680828690752,0.021669630255916433,none,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,1,2,0.15,0.049999999999999996,1.35,1.35,1.35,-1.0,0.18804394680419018,0.047574136467920886,-0.008946028387228999,-0.012077138322759149,-0.012077138322759149,0.0,-0.008946028387228999,-0.008946028387228999,1.0,0.0,-0.06797923464287906,-0.06797923464287906,-0.06787750301713685,0.0,-0.00010173162574220185,0.008946028387228999,-0.07692526303010805,-0.002674546376647141,0.0003519687730251922,-0.0026705438904107395,-0.0030265151496723327,none,false,diagnostic-only pitch fixed-measure panel audit; no default pressure or force term is changed.,diagnostic_pitch_fixed_measure_panel_not_hard_gate,INFO
