benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,max_abs_error,median_rel_error,max_rel_error,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default,0,8,0,8,0.0,34.9281261212165,164.37734137762976,2.134767359919196,9.186413296463698,8.819585854348347,49.31320241328892,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_a_normalized_by_2pi,3,8,0,8,0.0,179.34155526477724,671.5112206469321,10.387361659432798,50.23620552663947,41.96906990276817,157.41624492315026,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_removed,1,8,0,8,0.0,134.88854856494345,758.8377818248849,9.913708147969604,51.4265772795141,24.084758991931267,162.925870150695,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_opposite_sign,2,8,0,8,0.0,3609.73830993677,13055.403509568097,128.25347637638026,682.197961419352,803.4118187221901,2958.177910411188,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
