benchmark,coefficient,station_count,reference_value,computed_value,gate_error_ratio,coefficient_status,time_component_value,station_integral_time_component_value,required_global_scale_to_reference_from_time_integral,max_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,median_inner_free_surface_normal_derivative_to_body_normal_velocity_ratio,max_free_normal_ratio_station_index,max_free_normal_ratio_x_over_l,max_body_potential_to_inner_free_surface_normal_derivative_gain,median_body_potential_to_inner_free_surface_normal_derivative_gain,max_body_potential_to_inner_free_surface_normal_derivative_gain_x_over_l,max_body_potential_to_body_normal_velocity_gain,median_body_potential_to_body_normal_velocity_gain,max_free_surface_potential_to_body_potential_ratio,max_control_potential_to_body_potential_ratio,peak_abs_time_contribution_station_index,peak_abs_time_contribution_x_over_l,peak_abs_time_contribution_share,free_normal_peak_matches_time_peak,free_normal_ratio_to_abs_contribution_share_pearson,failure_source,diagnostic_conclusion,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,A33,39,1.0,10.186413296463698,61.24275530975799,FAIL,10.186413296463698,10.1864132964637,0.09816998102238386,12.557941140908968,0.3933113042779819,0,0.024999999999999998,22.08947714563886,3.1716998838697545,0.425,19.312716263563708,1.9148817120811539,0.2416370937611379,0.18272821225410804,11,0.3,0.06896155796630235,false,0.008400828935091746,free_normal_to_body_potential_scale_suspect,free_normal_gain_is_large_but_not_colocated_with_peak_time_pressure,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
ma2005_wigley_iii_coefficients,A53,39,0.15,1.4179137618349493,28.17586137410999,FAIL,1.4179137618349493,1.417913761834949,0.10578922642367343,12.557941140908968,0.3933113042779819,0,0.024999999999999998,22.08947714563886,3.1716998838697545,0.425,19.312716263563708,1.9148817120811539,0.2416370937611379,0.18272821225410804,9,0.25,0.07795764574920994,false,0.18250053641155942,free_normal_to_body_potential_scale_suspect,free_normal_gain_is_large_but_not_colocated_with_peak_time_pressure,"Audit Eq.23/Eq.24 free-surface normal-derivative units, inner/free/control matching signs, and station marching initialization before applying any production scale or sign correction.",diagnostic_free_normal_to_body_potential_not_hard_gate
