benchmark,source_row,fit_name,fit_order,fit_description,fit_component_set,fit_rank,fit_condition_number,fit_residual_sum_squares,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,provider_route,provider_formulation,gate_role,time_derivative_fit_scale,time_derivative_component_value,time_derivative_fit_contribution_value,pressure_gradient_fit_scale,pressure_gradient_component_value,pressure_gradient_fit_contribution_value,stokes_body_forward_fit_scale,stokes_body_forward_component_value,stokes_body_forward_fit_contribution_value,end_term_fit_scale,end_term_component_value,end_term_fit_contribution_value
ma2005_wigley_iii_coefficients,2,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.1690056896811216,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.35392638906915447,-84.88924441823671,1.7696319453457725,0.15392638906915446,0.7696319453457723,0.3,0.0,0.06,2.5654398178192412,41.68039086832301,-39.11495105050377,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,-1.0687472913900178,-0.0,0.2294007213514278,-1.5428303232183869,-0.35392638906915447,0.0,0.0,0.0,0.0,-0.08924583749097603,-0.0
ma2005_wigley_iii_coefficients,3,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.1690056896811216,wigley_iii,Fn0.4,2.5,B35,0.13,0.4304161399691609,186.649994556149,3.3108933843781605,0.3004161399691609,2.3108933843781605,0.3,0.0,0.039,7.702977947927202,164.37734137762976,-156.67436342970257,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,4.074565318585481,0.0,0.2294007213514278,1.87626323680905,0.4304161399691609,0.0,-0.0,-0.0,0.0,0.5898877583330298,0.0
ma2005_wigley_iii_coefficients,4,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.1690056896811216,wigley_iii,Fn0.4,2.0,A53,0.15,0.0,0.0,0.0,0.15,1.0,0.3,0.0,0.045,3.3333333333333335,28.17586137410999,-24.842528040776656,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,1.4179137618349493,0.0,0.2294007213514278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,5,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.1690056896811216,wigley_iii,Fn0.4,2.0,B53,-0.1,-0.11252463826712436,-48.796318654537984,1.1252463826712436,0.012524638267124355,0.12524638267124355,0.3,0.0,0.03,0.41748794223747854,5.068730106884483,-4.651242164647004,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,-0.0,-0.0,0.2294007213514278,-0.49051562525273634,-0.11252463826712436,0.0,-4.074565318585481,-0.0,0.0,0.23845372204620188,0.0
ma2005_wigley_iii_coefficients,6,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.1690056896811216,wigley_iii,Fn0.4,1.0,A55,0.063,0.04500985530684984,32.386841386043805,0.7144421477277753,0.017990144693150162,0.2855578522722248,0.15,0.0,0.00945,1.9037190151481653,10.248766559603501,-8.345047544455335,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,0.05902608270563874,0.0,0.2294007213514278,0.19620625010109496,0.04500985530684984,0.0,1.6298261274341925,0.0,0.0,-0.09538148881848064,-0.0
ma2005_wigley_iii_coefficients,7,least_squares_gradient_only,1,Best-fit global scale for the Eq.30 forward-speed pressure-gradient contribution only.,pressure_gradient,1,,1.1690056896811216,wigley_iii,Fn0.4,1.0,B55,0.09,0.2320042079846967,301.8259317165708,2.5778245331632967,0.1420042079846967,1.5778245331632967,0.15,0.0,0.0135,10.518830221088646,131.01564946214893,-120.49681924106028,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.0,0.5671655047339801,0.0,0.2294007213514278,1.0113490777968415,0.2320042079846967,0.0,0.42749891655600714,0.0,0.0,0.28019668520818913,0.0
ma2005_wigley_iii_coefficients,0,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,1.0,A33,1.0,0.741685778706241,59.29777800756397,0.741685778706241,0.258314221293759,0.258314221293759,0.15,0.0,0.15,1.7220948086250603,61.24275530975799,-59.52066050113293,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,10.186413296463698,0.741685778706241,0.22068372936315173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,2.0,B33,2.1,1.9151862159509456,276.84022010796974,0.9119934361671169,0.18481378404905446,0.08800656383288308,0.15,0.0,0.315,0.5867104255525538,22.477550488857666,-21.890840063305113,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,-0.0,-0.0,0.22068372936315173,8.678420568103425,1.9151862159509456,0.0,-0.0,-0.0,0.0,0.5020078358867408,0.0
ma2005_wigley_iii_coefficients,2,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.4182944065240837,-100.32791340480149,2.091472032620419,0.21829440652408366,1.0914720326204181,0.3,0.0,0.06,3.638240108734728,41.68039086832301,-38.04215075958828,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,-1.0687472913900178,-0.0778168570216933,0.22068372936315173,-1.5428303232183869,-0.3404775495023904,0.0,0.0,0.0,0.0,-0.08924583749097603,-0.0
ma2005_wigley_iii_coefficients,3,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,2.5,B35,0.13,0.7107350798484959,308.21032592804454,5.467192921911508,0.5807350798484959,4.467192921911507,0.3,0.0,0.039,14.890643073038357,164.37734137762976,-149.4866983045914,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,4.074565318585481,0.2966743114824965,0.22068372936315173,1.87626323680905,0.4140607683659994,0.0,-0.0,-0.0,0.0,0.5898877583330298,0.0
ma2005_wigley_iii_coefficients,4,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,2.0,A53,0.15,0.10324011425591166,24.762141404280413,0.6882674283727445,0.046759885744088334,0.3117325716272556,0.3,0.0,0.045,1.039108572090852,28.17586137410999,-27.136752802019135,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,1.4179137618349493,0.10324011425591166,0.22068372936315173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,2.0,B53,-0.1,-0.10824881749167202,-46.942108623012615,1.0824881749167203,0.008248817491672014,0.08248817491672014,0.3,0.0,0.03,0.27496058305573384,5.068730106884483,-4.793769523828749,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,-0.0,-0.0,0.22068372936315173,-0.49051562525273634,-0.10824881749167202,0.0,-4.074565318585481,-0.0,0.0,0.23845372204620188,0.0
ma2005_wigley_iii_coefficients,6,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,1.0,A55,0.063,0.04759729156221121,34.24863114358907,0.7555125644795428,0.015402708437788792,0.244487435520457,0.15,0.0,0.00945,1.6299162368030469,10.248766559603501,-8.618850322800455,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,0.05902608270563874,0.004297764565542304,0.22068372936315173,0.19620625010109496,0.043299526996668905,0.0,1.6298261274341925,0.0,0.0,-0.09538148881848064,-0.0
ma2005_wigley_iii_coefficients,7,least_squares_time_gradient,2,Best-fit global scales for Eq.30 time and forward-speed pressure-gradient contributions.,time_derivative+pressure_gradient,2,1.2532331298448807,0.5187246079866094,wigley_iii,Fn0.4,1.0,B55,0.09,0.2644843318785559,344.0809569236151,2.9387147986506212,0.17448433187855591,1.9387147986506212,0.15,0.0,0.0135,12.924765324337475,131.01564946214893,-118.09088413781146,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.07281127882016368,0.5671655047339801,0.04129604570236469,0.22068372936315173,1.0113490777968415,0.22318828617619124,0.0,0.42749891655600714,0.0,0.0,0.28019668520818913,0.0
ma2005_wigley_iii_coefficients,0,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,1.0,A33,1.0,0.903360907235172,72.22370453345201,0.903360907235172,0.09663909276482796,0.09663909276482796,0.15,0.0,0.15,0.6442606184321864,61.24275530975799,-60.598494691325804,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,10.186413296463698,0.903360907235172,0.28784334655458804,0.0,0.0,0.0,0.0,0.0,-0.991274566237049,0.0,-0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,2.0,B33,2.1,2.0003980193648303,289.1575886314183,0.9525704854118238,0.09960198063516978,0.04742951458817608,0.15,0.0,0.315,0.3161967639211739,22.477550488857666,-22.161353724936493,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,-0.0,-0.0,0.28784334655458804,8.678420568103425,2.498025619131059,0.0,-0.0,-0.0,-0.991274566237049,0.5020078358867408,-0.49762759976622867
ma2005_wigley_iii_coefficients,2,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.4504059484304126,-108.02986673103446,2.2520297421520628,0.2504059484304126,1.2520297421520628,0.3,0.0,0.06,4.17343247384021,41.68039086832301,-37.5069583944828,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,-1.0687472913900178,-0.09477963387666478,0.28784334655458804,-1.5428303232183869,-0.4440934434010772,0.0,0.0,0.0,-0.991274566237049,-0.08924583749097603,0.08846712884732943
ma2005_wigley_iii_coefficients,3,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,2.5,B35,0.13,0.3166735202244102,137.32549813349868,2.435950155572386,0.1866735202244102,1.4359501555723861,0.3,0.0,0.039,4.786500518574621,164.37734137762976,-159.59084085905513,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,4.074565318585481,0.361344362894069,0.28784334655458804,1.87626323680905,0.5400698891004605,0.0,-0.0,-0.0,-0.991274566237049,0.5898877583330298,-0.5847407317701193
ma2005_wigley_iii_coefficients,4,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,2.0,A53,0.15,0.1257447371310888,30.159875200891655,0.8382982475405922,0.024255262868911193,0.16170175245940796,0.3,0.0,0.045,0.5390058415313599,28.17586137410999,-27.63685553257863,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,1.4179137618349493,0.1257447371310888,0.28784334655458804,0.0,0.0,0.0,0.0,0.0,-0.991274566237049,0.0,-0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,2.0,B53,-0.1,-0.37756476899902247,-163.7309931809493,3.7756476899902243,0.2775647689990225,2.7756476899902247,0.3,0.0,0.03,9.252158966634083,5.068730106884483,4.1834288597496,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,-0.0,-0.0,0.28784334655458804,-0.49051562525273634,-0.14119165911006382,0.0,-4.074565318585481,-0.0,-0.991274566237049,0.23845372204620188,-0.23637310988895863
ma2005_wigley_iii_coefficients,6,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,1.0,A55,0.063,0.1562605131542467,112.4372522401382,2.480325605622963,0.09326051315424669,1.4803256056229632,0.15,0.0,0.00945,9.868837370819755,10.248766559603501,-0.3799291887837466,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,0.05902608270563874,0.0052346055546376915,0.28784334655458804,0.19620625010109496,0.056476663644025656,0.0,1.6298261274341925,0.0,-0.991274566237049,-0.09538148881848064,0.09454924395558334
ma2005_wigley_iii_coefficients,7,least_squares_time_gradient_end,3,Best-fit global scales for Eq.30 body pressure plus Eq.32 end-contour contribution.,time_derivative+pressure_gradient+end_term,3,19.892988900829355,0.20383185145368432,wigley_iii,Fn0.4,1.0,B55,0.09,0.06365615034956817,82.81348452962476,0.7072905594396464,0.026343849650431822,0.2927094405603536,0.15,0.0,0.0135,1.9513962704023573,131.01564946214893,-129.06425319174656,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.08868292311964032,0.5671655047339801,0.050297894852435555,0.28784334655458804,1.0113490777968415,0.2911101030879393,0.0,0.42749891655600714,0.0,-0.991274566237049,0.28019668520818913,-0.2777518475908067
ma2005_wigley_iii_coefficients,0,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,1.0,A33,1.0,0.9556415665565666,76.4035432461975,0.9556415665565666,0.044358433443433376,0.044358433443433376,0.15,0.0,0.15,0.2957228896228892,61.24275530975799,-60.9470324201351,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,10.186413296463698,0.9556415665565666,0.3123845252664,0.0,0.0,-0.08556089580200077,0.0,-0.0,-1.3114146562410203,0.0,-0.0
ma2005_wigley_iii_coefficients,1,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,2.0,B33,2.1,2.052663855699441,296.7126167088402,0.9774589789044955,0.0473361443005591,0.022541021095504335,0.15,0.0,0.315,0.15027347397002888,22.477550488857666,-22.32727701488764,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,-0.0,-0.0,0.3123845252664,8.678420568103425,2.7110042892291495,-0.08556089580200077,-0.0,0.0,-1.3114146562410203,0.5020078358867408,-0.6583404335297087
ma2005_wigley_iii_coefficients,2,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,1.5,A35,-0.2,-0.4651828820036219,-111.57411424856872,2.3259144100181093,0.2651828820036219,1.3259144100181093,0.3,0.0,0.06,4.419714700060365,41.68039086832301,-37.26067616826264,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,-1.0687472913900178,-0.10026486321260995,0.3123845252664,-1.5428303232183869,-0.48195631808518224,-0.08556089580200077,0.0,-0.0,-1.3114146562410203,-0.08924583749097603,0.1170382992941703
ma2005_wigley_iii_coefficients,3,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,2.5,B35,0.13,0.1947847753129246,84.46843386120008,1.4983444254840361,0.06478477531292459,0.4983444254840353,0.3,0.0,0.039,1.6611480849467843,164.37734137762976,-162.716193292683,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,4.074565318585481,0.3822566266226268,0.3123845252664,1.87626323680905,0.586115600505394,-0.08556089580200077,-0.0,0.0,-1.3114146562410203,0.5898877583330298,-0.7735874518150962
ma2005_wigley_iii_coefficients,4,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,2.0,A53,0.15,0.13302202543386604,31.905332800312777,0.8868135028924405,0.016977974566133952,0.11318649710755968,0.3,0.0,0.045,0.3772883236918656,28.17586137410999,-27.798573050418124,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,1.4179137618349493,0.13302202543386604,0.3123845252664,0.0,0.0,-0.08556089580200077,0.0,-0.0,-1.3114146562410203,0.0,-0.0
ma2005_wigley_iii_coefficients,5,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,2.0,B53,-0.1,-0.11731773799500059,-50.87484674639643,1.1731773799500058,0.01731773799500058,0.17317737995000582,0.3,0.0,0.03,0.577257933166686,5.068730106884483,-4.491472173717797,PASS,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,-0.0,-0.0,0.3123845252664,-0.49051562525273634,-0.1532294907303274,-0.08556089580200077,-4.074565318585481,0.34862345866193845,-1.3114146562410203,0.23845372204620188,-0.3127117059266116
ma2005_wigley_iii_coefficients,6,least_squares_time_gradient_stokes_end,4,"Best-fit global scales for Eq.30 time pressure, Eq.30 pressure-gradient, Eq.32 Stokes body forward-speed diagnostic, and Eq.32 end-contour contribution.",time_derivative+pressure_gradient+stokes_body_forward+end_term,4,22.745466346488794,0.09502472462228541,wigley_iii,Fn0.4,1.0,A55,0.063,0.05246464570796203,37.750935819164084,0.8327721540946355,0.010535354292037974,0.16722784590536466,0.15,0.0,0.00945,1.1148523060357645,10.248766559603501,-9.133914253567736,FAIL,matched_bie_station_sweep,matched_bie,diagnostic_eq30_component_scale_fit_not_hard_gate,0.09381531445305934,0.05902608270563874,0.005537550509961786,0.3123845252664,0.19620625010109496,0.06129179629213109,-0.08556089580200077,1.6298261274341925,-0.13944938346477537,-1.3114146562410203,-0.09538148881848064,0.12508468237064452
