benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,body_phi_solution_norm,body_phi_n_known_norm,body_phi_to_phi_n_norm_ratio,free_phi_known_norm,free_phi_n_solution_norm,free_phi_n_to_phi_norm_ratio,control_phi_solution_norm,control_phi_n_solution_norm,control_phi_n_to_phi_norm_ratio,outer_history_rhs_norm,matched_rhs_total_norm,matched_rhs_body_normal_velocity_norm,matched_rhs_inner_free_surface_potential_norm,matched_rhs_outer_control_history_norm,matched_rhs_body_normal_velocity_to_total_ratio,matched_rhs_inner_free_surface_potential_to_total_ratio,matched_rhs_outer_control_history_to_total_ratio,matched_rhs_source_sum_relative_residual,body_pressure_total_norm,body_pressure_time_derivative_norm,body_pressure_forward_speed_norm,body_pressure_forward_to_time_norm_ratio,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,0,0.075,0.024999999999999998,8.774111943761712,0.45431786104139943,19.312716263563708,1.165202840561025,5.705296958221553,4.896398085911421,0.7391835914815744,2.8790155726627207,3.8948586059549806,0.17549475384266405,4.537158275451618,0.49903934716550924,4.407780474670668,0.17549475384266405,0.10998940677594855,0.9714848385428935,0.03867944276755382,0.0,683255.1775748944,16260.232338635673,683061.6681729358,42.00811242714682,0.41833986323895056,0.41833986323895056,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,1.0,A33,1.0,heave,heave_force,1,0.15,0.049999999999999996,5.322726520565846,0.8714896660775344,6.107618630204498,1.2861681673148646,5.27278695443901,4.0996092800578445,0.9726123014205259,3.2242988686552505,3.3150915981075677,0.1697290108361213,5.463594919472048,0.9378851812255121,5.126708062995584,0.1697290108361213,0.1716608194877194,0.9383397082979537,0.031065445615525676,0.0,192559.71498834522,9864.105957863192,192306.89860232468,19.495623772068956,-0.6100464028096403,-0.6100464028096403,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,0,0.075,0.024999999999999998,17.548223887523424,0.9086357220827989,19.312716263563708,2.33040568112205,11.410593916443107,4.896398085911421,1.4783671829631488,5.758031145325441,3.8948586059549806,0.3509895076853281,9.074316550903236,0.9980786943310185,8.815560949341336,0.3509895076853281,0.10998940677594855,0.9714848385428935,0.03867944276755382,0.0,1367670.754458133,65040.92935454269,1366123.3363458717,21.00405621357341,30.50424375906946,-0.0,30.50424375906946,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,2.1,heave,heave_force,1,0.15,0.049999999999999996,10.645453041131692,1.7429793321550688,6.107618630204498,2.572336334629729,10.54557390887802,4.0996092800578445,1.9452246028410518,6.448597737310501,3.3150915981075677,0.3394580216722426,10.927189838944097,1.8757703624510242,10.253416125991167,0.3394580216722426,0.1716608194877194,0.9383397082979537,0.031065445615525676,0.0,386632.36075339885,39456.42383145277,384613.79720464937,9.747811886034478,-13.35128921665132,-0.0,-13.35128921665132,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,0,0.075,0.024999999999999998,46.942153746396805,1.1136725753985108,42.15076745478739,1.9618960118418318,9.065680416284849,4.62087713189955,0.9819441234386178,3.534510650385786,3.599502829151288,0.2112350257066013,8.88845548365869,1.223298669590189,8.307331333688884,0.2112350257066013,0.13762781079786107,0.9346203453414156,0.023765099132796935,0.0,2390770.9864979326,130490.18486738013,2392482.735595257,18.33458001478645,-4.931403536334821,0.4915731319441916,-5.422976668279012,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,-0.2,pitch,heave_force,1,0.15,0.049999999999999996,13.777819541675388,2.051358760154261,6.716435861584399,1.9916660411940503,9.271699036964897,4.655247840348926,1.3468367270386539,4.068337427338046,3.020661187554092,0.208962969113207,9.529159632543898,2.207644057542563,8.411360242468898,0.208962969113207,0.23167248138052354,0.8826969603639022,0.021928793007051597,0.0,599605.3895004059,38299.69602109757,600637.453068591,15.682564497058332,2.098880229075095,-0.2746822983295851,2.3735625274046797,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,0,0.075,0.024999999999999998,76.96709948478313,1.7078609235371336,45.06637421352632,2.6862726128235335,12.040221993826847,4.482129600826852,1.131197794844792,3.671917208276986,3.246043463849572,0.21237037023449387,12.913468722128057,1.8759768730593458,11.914792606239471,0.21237037023449387,0.1452728862729763,0.9226639923495311,0.01644564871021708,0.0,3842214.5449597505,356589.6264132074,3834774.9969516173,10.754028476722914,19.79228755541464,0.16733594529558005,19.624951610119066,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,0.13,pitch,heave_force,1,0.15,0.049999999999999996,21.32539415104519,3.1216639406675943,6.831418934379136,2.604588143872935,12.946666204823059,4.9707153260598815,1.6177478309481017,4.4002274937117,2.719971190524107,0.21804769872770005,13.259621456683957,3.359491758399918,11.368626834108484,0.21804769872770005,0.2533625691634246,0.8573869828220282,0.01644448896524009,0.0,953781.0369069184,98800.8432738074,952602.8540697824,9.641646999204532,1.2361850394021403,-0.2440185611238562,1.4802036005259966,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,0.15,heave,pitch_moment,0,0.075,0.024999999999999998,17.548223887523424,0.9086357220827989,19.312716263563708,2.33040568112205,11.410593916443107,4.896398085911421,1.4783671829631488,5.758031145325441,3.8948586059549806,0.3509895076853281,9.074316550903236,0.9980786943310185,8.815560949341336,0.3509895076853281,0.10998940677594855,0.9714848385428935,0.03867944276755382,0.0,1367670.754458133,65040.92935454269,1366123.3363458717,21.00405621357341,0.1987114350385015,0.1987114350385015,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,0.15,heave,pitch_moment,1,0.15,0.049999999999999996,10.645453041131692,1.7429793321550688,6.107618630204498,2.572336334629729,10.54557390887802,4.0996092800578445,1.9452246028410518,6.448597737310501,3.3150915981075677,0.3394580216722426,10.927189838944097,1.8757703624510242,10.253416125991167,0.3394580216722426,0.1716608194877194,0.9383397082979537,0.031065445615525676,0.0,386632.36075339885,39456.42383145277,384613.79720464937,9.747811886034478,-0.2745208812643381,-0.2745208812643381,0.0,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
