benchmark,coefficient,provider_route,coefficient_status,reference_value,computed_value,gate_error_ratio,pressure_gradient_integral_value,stokes_body_forward_integral_value,current_end_contour_integral_value,required_end_contour_integral_to_close_identity_value,required_end_contour_scale_to_close_identity,required_end_contour_scale_abs,current_forward_identity_residual_value,abs_forward_identity_residual_sum,terminal_x_0p05_residual_value,terminal_x_0p05_abs_share,terminal_x_0p075_residual_value,terminal_x_0p075_abs_share,terminal_x_0p10_residual_value,terminal_x_0p10_abs_share,terminal_x_0p125_residual_value,terminal_x_0p125_abs_share,terminal_x_0p20_residual_value,terminal_x_0p20_abs_share,peak_abs_residual_x_over_l,peak_abs_residual_station_index,configured_end_station_x_over_l,endpoint_forward_gradient_integral_value,end_to_endpoint_forward_ratio_abs,terminal_band_explains_residual,shared_end_scale_candidate_row_decision,diagnostic_flags,diagnostic_conclusion,remaining_blocker,gate_role
ma2005_wigley_iii_coefficients,A33,matched_bie_station_sweep,FAIL,1.0,10.186413296463698,61.24275530975799,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0,0.024999999999999998,0.0,,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B33,matched_bie_station_sweep,FAIL,2.1,9.180428403990165,22.477550488857666,8.678420568103427,0.0,0.5020078358867408,8.678420568103427,17.287420529550033,17.287420529550033,8.17641273221669,19.073431247365065,-0.35944538617048494,0.08615376934625868,-2.297440069574952,0.18776079842615723,-1.3000746189825354,0.24005162316856946,-1.381378690142669,0.24431431036447535,-2.678767553774577,0.3123350480495805,0.075,2,0.024999999999999998,1.1439091409651048,0.438852893039391,False,finite_required_end_scale_but_needs_shared_trace,terminal_10pct_does_not_contain_most_abs_residual,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A35,matched_bie_station_sweep,FAIL,-0.2,-2.700823452099381,41.68039086832301,-1.5428303232183866,0.0,-0.08924583749097603,-1.5428303232183866,17.28742052955005,17.28742052955005,-1.4535844857274105,3.3908322217537883,0.06390140198586403,0.08615376934625871,0.4084337901466583,0.18776079842615728,0.2311243767080067,0.2400516231685695,0.24557843380314154,0.24431431036447535,0.47622534289325835,0.3123350480495805,0.075,2,0.024999999999999998,-0.20336162506046293,0.4388528930393908,False,finite_required_end_scale_but_needs_shared_trace,terminal_10pct_does_not_contain_most_abs_residual,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B35,matched_bie_station_sweep,FAIL,0.13,6.54071631372756,164.37734137762976,1.8762632368090508,0.0,0.5898877583330298,1.8762632368090508,3.1807122800974943,3.1807122800974943,1.2863754784760206,4.54063481165373,0.25706319708588493,0.056613933458405735,-0.2592090005809938,0.17031437823803094,0.4039445143529044,0.31636301294256314,0.702619404205181,0.3821412360856609,1.4410147971182767,0.5447606546343565,0.09999999999999999,3,0.024999999999999998,0.735935685379465,0.8015479749821758,False,finite_required_end_scale_but_needs_shared_trace,terminal_10pct_does_not_contain_most_abs_residual,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A53,matched_bie_station_sweep,FAIL,0.15,1.4179137618349493,28.17586137410999,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0,0.024999999999999998,0.0,,False,end_scale_not_evaluable,terminal_10pct_does_not_contain_most_abs_residual;end_scale_not_finite,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B53,matched_bie_station_sweep,FAIL,-0.1,-0.2520619032065345,5.068730106884483,-0.4905156252527364,-4.07456531858548,0.23845372204620188,3.584049693332744,15.03037848425076,15.03037848425076,3.345595971286542,6.070737391048676,-0.15772918528546392,0.12849931907074705,-0.8728773897842668,0.2463018459191809,-0.38251715874317777,0.3270762559215188,-0.30422732980565065,0.3399725194055835,-0.23428219162958958,0.35149420675104426,0.075,2,0.024999999999999998,0.5433568419584248,0.438852893039391,False,finite_required_end_scale_but_needs_shared_trace,terminal_10pct_does_not_contain_most_abs_residual,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,A55,matched_bie_station_sweep,FAIL,0.063,0.15985084398825308,10.248766559603501,0.19620625010109505,1.629826127434193,-0.09538148881848064,-1.433619877333098,15.03037848425078,15.03037848425078,-1.3382383885146172,2.4282949564194714,0.06309167411418563,0.12849931907074708,0.349150955913707,0.24630184591918097,0.15300686349727144,0.3270762559215188,0.12169093192226055,0.3399725194055835,0.09371287665183607,0.3514942067510443,0.075,2,0.024999999999999998,-0.21734273678336988,0.43885289303939057,False,finite_required_end_scale_but_needs_shared_trace,terminal_10pct_does_not_contain_most_abs_residual,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
ma2005_wigley_iii_coefficients,B55,matched_bie_station_sweep,FAIL,0.09,1.8587112677390107,131.01564946214893,1.0113490777968417,0.4274989165560071,0.28019668520818913,0.5838501612408347,2.0837154472652943,2.0837154472652943,0.3036534760326452,1.5964867550916992,0.11846276489408436,0.07420215953328099,-0.0668512165866133,0.1902782753480054,0.21663598125683176,0.36784767699779364,0.3416800334408686,0.44617219286692433,0.5899488118943617,0.601681643641687,0.09999999999999999,3,0.024999999999999998,0.34956945055524574,0.801547974982176,False,finite_required_end_scale_but_needs_shared_trace,terminal_10pct_does_not_contain_most_abs_residual,residual_not_explained_by_simple_aft_terminal_band,"The Eq.31/Eq.32 residual is not confined to the first 10% of the hull; inspect distributed station derivative, body-potential mapping, and end-contour identity rather than deleting or scaling only the aft terminal station.",diagnostic_aft_terminal_end_closure_not_hard_gate
