phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.091004870419564,8.091016367617481,0.0010362850436375093,0.0010362850570074535,1.2901801815729488e-08,6.730579189544873e-08,8.935426682729538e-08,253084.2101202544
final_synchronization,1,8.091016367617481,8.092622268354082,0.0010260735609958476,0.001022458559586117,-0.003523140588694352,0.07246951906333578,6.807289185234327e-13,253081.991335531
