outer_iteration,krylov_iteration,preconditioned_relative_residual,gmres_info
1,1,0.9999387171740893,1
1,2,0.9998567132788786,1
1,3,0.9997615855754611,1
1,4,0.9995632519268943,1
1,5,0.999517912330182,1
1,6,0.9989022658071778,1
1,7,0.9988890561604842,1
1,8,0.9978745419012929,1
1,9,0.9978403112384878,1
1,10,0.9971981850606105,1
1,11,0.9971799386051186,1
1,12,0.9957029667093923,1
1,13,0.9956106229499976,1
1,14,0.9945847202517365,1
1,15,0.9945667870509668,1
1,16,0.9922549124701546,1
