node_index,xi,eta
0,4.578361665300725,-0.08164516711160223
1,4.576314176501418,-0.08382346106458459
2,4.57440604603533,-0.08627882258328919
3,4.572255139929522,-0.08869340680748783
4,4.5703110553702455,-0.09143631007662904
5,4.5684683835939826,-0.0944051402021228
6,4.566532745965228,-0.09747725873202463
7,4.564712776290749,-0.1007813213467098
8,4.5630891564854,-0.1043469579036208
9,4.5615471654669655,-0.1081116224537166
10,4.560099541047651,-0.1120787703269223
11,4.558961290168592,-0.1163116912212889
12,4.558039262958651,-0.1207650782604568
13,4.557357104040505,-0.1254331995148186
14,4.557014559615772,-0.1303140271971283
15,4.556964652451357,-0.1353868732609103
16,4.557228910804032,-0.14063869775536877
17,4.557925461294248,-0.14604396548572143
18,4.5589546221171,-0.15159574474048534
19,4.560322239983007,-0.15728238296182023
20,4.562098867044272,-0.16307288944156295
21,4.5642973993095906,-0.1689458346194697
22,4.566896690142486,-0.1748936484129802
23,4.5699053987931935,-0.18089918719017847
24,4.573330485248868,-0.18694601662762994
25,4.577131066608962,-0.19304709291652794
26,4.5813380353076845,-0.19917509340618433
27,4.585963816393439,-0.20531154372092042
28,4.590973825955458,-0.21147501453885803
29,4.596351339094299,-0.21767563438898427
30,4.602141634857711,-0.22387016173679514
31,4.608337641342036,-0.23005975152482774
32,4.6149188992206565,-0.23626231080929816
33,4.621903884598653,-0.2424569814254633
34,4.6292915818640195,-0.2486436511443397
35,4.637061112350737,-0.2548484800856284
36,4.645229579183184,-0.2610528462118663
37,4.653810290202367,-0.2672413334703725
38,4.66278480887003,-0.27344316556741205
39,4.6721520196099595,-0.27966625401593787
40,4.681934196670766,-0.2858833819159421
41,4.692135005576615,-0.2920948248605562
42,4.70274927933724,-0.29831665941176405
43,4.713790373924777,-0.30453466035314664
44,4.725265723333836,-0.3107443085415295
45,4.7371666528134355,-0.3169719320190869
46,4.749500635233655,-0.32321522183337065
47,4.762286674376085,-0.3294484031858254
48,4.7755229056715525,-0.3356875329338894
