stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.0015078642759883056,-0.0010252043253550181,0.0010252043253550181,191807.43124318053,7.647778189840313
source,640,0.0009421317295922054,-0.0009492196077981552,0.0009492196077981552,429261.5520281076,7.645521531598917
source,1280,0.0008452633917485733,-0.0009153821072491885,0.0009153821072491885,1031417.1716365928,7.643877856118108
candidate_factor_1,320,0.0015077191935407332,-0.0009500026914634707,0.0009500026914634707,191808.10746597205,7.647929665828181
candidate_factor_1,640,0.0009423694589158481,-0.0008738230690990589,0.0008738230690990589,429263.2379246862,7.645646816349395
candidate_factor_1,1280,0.0008457809619223324,-0.0008398821521404705,0.0008398821521404705,1031422.1286419698,7.644003092262144
candidate_factor_0.75,320,0.0015077533591218854,-0.0009688091595163298,0.0009688091595163298,191807.93848975032,7.647898330343622
candidate_factor_0.75,640,0.0009423079253421498,-0.0008926837674970036,0.0008926837674970036,429262.8165926864,7.645615495432714
candidate_factor_0.75,1280,0.0008456494206437885,-0.0008587687189296984,0.0008587687189296984,1031420.8896884593,7.643971784072749
candidate_factor_0.5,320,0.0015077888800374773,-0.0009876141151747499,0.0009876141151747499,191807.7694673416,7.647866995186691
candidate_factor_0.5,640,0.0009422477742775982,-0.0009115429534760866,0.0009115429534760866,429262.3952537959,7.6455841732772765
candidate_factor_0.5,1280,0.0008455192687774128,-0.0008776537559790961,0.0008776537559790961,1031419.6505521206,7.6439404749813775
candidate_factor_0.25,320,0.0015078257604297302,-0.0010064175583111617,0.0010064175583111617,191807.60040317455,7.647835659682339
candidate_factor_0.25,640,0.0009421889976400314,-0.0009304006044849268,0.0009304006044849268,429261.9737866121,7.64555285299462
candidate_factor_0.25,1280,0.0008453905242260039,-0.0008965372823383658,0.0008965372823383658,1031418.4112066161,7.643909164287067
