panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,0.2743788773099181,-0.0010252043253550181,0.000147554408597
320,1,0.3780027429601189,-0.0010252043253550181,0.0001043429692552
320,2,0.3485925471913582,-0.0010252043253550181,0.0001043617115434
320,3,0.3019484982753644,-0.0010252043253550181,0.0001043929595652
320,4,0.2412753040973522,-0.0010252043253550181,0.000104436729646
320,5,0.1702285506760406,-0.0010252043253550181,0.0001044930446695
320,6,0.0926324445586302,-0.0010252043253550181,0.0001045619341042
320,7,0.0122512547568333,-0.0010252043253550181,0.0001046434340397
320,8,-0.067312823404153,-0.0010252043253550181,0.0001047375872298
320,9,-0.142803464891425,-0.0010252043253550181,0.0001048444431443
320,10,-0.2113765028716504,-0.0010252043253550181,0.0001049640580293
320,11,-0.2707523389767389,-0.0010252043253550181,0.0001050964949749
320,12,-0.3192162673053202,-0.0010252043253550181,0.0001052418239926
320,13,-0.3557190229784825,-0.0010252043253550181,0.000105400122101
320,14,-0.3798022558887247,-0.0010252043253550181,0.0001055714734198
320,15,-0.3916490791557716,-0.0010252043253550181,0.0001057559692741
