reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.002891001091775053,1.788619943694758e-07,253047.10029821147,21.958136839576294,7.404174274793327,0.0027023121352489883,0.06526768774418246,0.2524239684663472,253070.60330242472,1.0000928799586541,3.2966240221170327e-07,21.877708838923958,0.996337211975682,7.248947366442071,False,displacement_limit
1,0.75,0.002891001091775053,1.788619943694758e-07,253047.10029821147,21.958136839576294,7.404174274793327,0.0027489812394356546,0.049124800659345075,0.189376587519547,253063.5619920365,1.0000650538726017,1.843507112985651e-07,21.9014050726704,0.9974163670023386,7.301540612538483,True,
1,0.5,0.002891001091775053,1.788619943694758e-07,253047.10029821147,21.958136839576294,7.404174274793327,0.002796050580890594,0.032843471126522576,0.12630210469601874,253058.1176196618,1.0000435386196378,8.146014652774723e-08,21.922951128894333,0.9983976003547558,7.345248781553543,True,
1,0.25,0.002891001091775053,1.788619943694758e-07,253047.10029821147,21.958136839576294,7.404174274793327,0.0028434780084945887,0.01643827925754451,0.06320221822858069,253054.95178667683,1.000031027774893,2.0253326923677806e-08,21.941957641385056,0.9992631798267111,7.379628277379404,True,
1,0.125,0.002891001091775053,1.788619943694758e-07,253047.10029821147,21.958136839576294,7.404174274793327,0.002867328722474349,0.00818829483255894,0.031643294848755665,253050.79507511892,1.0000146011430406,5.032641393170347e-09,21.950417018622762,0.9996484300553398,7.393187708543728,True,
2,1.0,0.0027489812394356546,1.843507112985651e-07,253063.5619920365,21.9014050726704,7.301540612538483,0.0025684917419889442,0.06565686766336883,0.25230595562202524,253085.92555809245,1.0000883713399114,3.3933278625244123e-07,21.826539242919694,0.996581688275145,7.128912637051715,False,displacement_limit
2,0.75,0.0027489812394356546,1.843507112985651e-07,253063.5619920365,21.9014050726704,7.301540612538483,0.0026130770940866843,0.049438003941005594,0.18925008562920614,253079.7047706922,1.000063789423213,1.8980364669181933e-07,21.848665481692567,0.9975919539955158,7.185843104076919,True,
2,0.5,0.0027489812394356546,1.843507112985651e-07,253063.5619920365,21.9014050726704,7.301540612538483,0.002658067582649675,0.03307176327061564,0.1261914645092662,253078.78364498494,1.0000601495246042,8.399582935257824e-08,21.86875441749022,0.998509198150902,7.233909489231891,True,
2,0.25,0.0027489812394356546,1.843507112985651e-07,253063.5619920365,21.9014050726704,7.301540612538483,0.0027034720450644202,0.01655493086616229,0.06313261544380931,253070.62878908336,1.0000279249884545,2.0850827633326062e-08,21.88642787581166,0.9993161536070838,7.2726467046203185,True,
2,0.125,0.0027489812394356546,1.843507112985651e-07,253063.5619920365,21.9014050726704,7.301540612538483,0.002726305965409022,0.008248609958243232,0.03160664107160078,253066.53464547632,1.0000117466671867,5.1789069783598084e-09,21.894269621121655,0.9996742011973629,7.288378218666356,True,
3,1.0,0.0026130770940866843,1.8980364669181933e-07,253079.7047706922,21.848665481692567,7.185843104076919,0.0024409940318962458,0.06585456762062526,0.2522222453730878,253100.8932825769,1.0000837226829544,3.4892630249872026e-07,21.779692342312032,0.9968431417727399,6.9960976375568755,False,displacement_limit
3,0.75,0.0026130770940866843,1.8980364669181933e-07,253079.7047706922,21.848665481692567,7.185843104076919,0.002483411444070385,0.04962182337051161,0.189191802701766,253095.53002251397,1.0000625307028712,1.9521938345957113e-07,21.800162222567643,0.9977800356197697,7.057196772920692,True,
3,0.5,0.0026130770940866843,1.8980364669181933e-07,253079.7047706922,21.848665481692567,7.185843104076919,0.002526280962886723,0.03321606216532157,0.12615519321098556,253093.98029845377,1.000056407240456,8.638502415678401e-08,21.818709749591886,0.9986289445400781,7.1095175615538855,True,
3,0.25,0.0026130770940866843,1.8980364669181933e-07,253079.7047706922,21.848665481692567,7.185843104076919,0.002569602390092456,0.016637359874536527,0.06311491373384324,253085.95007410532,1.0000246772194505,2.1442590335537994e-08,21.834968555490835,0.9993731001001773,7.152573493233735,True,
3,0.125,0.0026130770940866843,1.8980364669181933e-07,253079.7047706922,21.848665481692567,7.185843104076919,0.002591405008115412,0.008293703243702764,0.031594186882033,253082.37765042065,1.0000105614147563,5.325638353440011e-09,21.84215306869804,0.9997019308570592,7.170481875039162,True,
4,1.0,0.002483411444070385,1.9521938345957113e-07,253095.53002251397,21.800162222567643,7.057196772920692,0.002320203056617511,0.0657194311649667,0.2520946703772801,253116.13049690236,1.0000813940664481,3.584284004705968e-07,21.737421492028968,0.9971220062539844,6.851311780545871,False,displacement_limit
4,0.75,0.002483411444070385,1.9521938345957113e-07,253095.53002251397,21.800162222567643,7.057196772920692,0.0023603064844124337,0.0495709077736143,0.1891008959046854,253111.039272618,1.0000612782458176,2.0058499144025936e-07,21.756147332126567,0.9979809833527059,6.916222939441547,True,
4,0.5,0.002483411444070385,1.9521938345957113e-07,253095.53002251397,21.800162222567643,7.057196772920692,0.0024009279106610923,0.033213800961672243,0.12609733820494118,253108.8228775425,1.0000525210975766,8.875096320666472e-08,21.773067494923747,0.9987571318338243,6.972515013518608,True,
4,0.25,0.002483411444070385,1.9521938345957113e-07,253095.53002251397,21.800162222567643,7.057196772920692,0.0024420590194940374,0.016651459296076164,0.06308643662241949,253100.91688725963,1.0000212839189424,2.2027885153092285e-08,21.787827553003265,0.9994341936799164,7.019681655051749,True,
4,0.125,0.002483411444070385,1.9521938345957113e-07,253095.53002251397,21.800162222567643,7.057196772920692,0.0024627824524451323,0.008306715214069105,0.03157900308651093,253098.14962021852,1.0000103502329905,5.475866972550805e-09,21.794313543538525,0.9997317139675657,7.039691508226084,True,
5,1.0,0.0023603064844124337,2.0058499144025936e-07,253111.039272618,21.756147332126567,6.916222939441547,0.002206701175962175,0.06507854359790761,0.2519230448671015,253131.22117881934,1.000079735385147,3.6788594705562223e-07,21.69999242838102,0.9974188948581615,6.781656563853926,False,displacement_limit
5,0.75,0.0023603064844124337,2.0058499144025936e-07,253111.039272618,21.756147332126567,6.916222939441547,0.0022442790116317165,0.04915779944128769,0.1889770790116538,253126.2341254443,1.0000600323591968,2.0589628985831542e-07,21.71688355213432,0.998195278815093,6.805901463753321,True,
5,0.5,0.0023603064844124337,2.0058499144025936e-07,253111.039272618,21.756147332126567,6.916222939441547,0.002282461045711563,0.032981072252677955,0.12601762244162293,253123.31276756703,1.0000484905557034,9.109332113199131e-08,21.73208732613757,0.9988941053936756,6.824818120829472,True,
5,0.25,0.0023603064844124337,2.0058499144025936e-07,253111.039272618,21.756147332126567,6.916222939441547,0.0023212259601981936,0.016557393911481227,0.06304703198422826,253116.14991070924,1.0000201912887954,2.2613370860959748e-08,21.745261063776656,0.9994996233393844,6.874753808760197,True,
5,0.125,0.0023603064844124337,2.0058499144025936e-07,253111.039272618,21.756147332126567,6.916222939441547,0.0023407942683590865,0.008266814577770634,0.03155830712998814,253113.6058969181,1.000010140309595,5.621951690006972e-09,21.751005254531446,0.999763649440472,6.8967083957858,True,
6,1.0,0.0022442790116317165,2.0589628985831542e-07,253126.2341254443,21.71688355213432,6.805901463753321,0.0021012585418232537,0.06372668864575749,0.25170787036256187,253145.99975179858,1.0000780860443903,3.772286831055529e-07,21.667685043097055,0.9977345502212988,6.739961877590749,False,displacement_limit
6,0.75,0.0022442790116317165,2.0589628985831542e-07,253126.2341254443,21.71688355213432,6.805901463753321,0.0021360070778685463,0.048243526407374095,0.18882058297279855,253145.06664915464,1.0000743997309305,2.1134371383542302e-07,21.682646564509092,0.9984234852324443,6.7645779518079445,True,
6,0.5,0.0022442790116317165,2.0589628985831542e-07,253126.2341254443,21.71688355213432,6.805901463753321,0.0021715245741181465,0.03241773288280832,0.1259161132230687,253137.45145679114,1.0000443151670375,9.340688102119732e-08,21.69604078569292,0.9990402505777882,6.7838878786146,True,
6,0.25,0.0022442790116317165,2.0589628985831542e-07,253126.2341254443,21.71688355213432,6.805901463753321,0.002207685490026497,0.01630524610155941,0.06299671740595954,253131.23997804124,1.000019776111371,2.319592779958496e-08,21.707536373565507,0.9995695893222261,6.7977149228912985,True,
6,0.125,0.0022442790116317165,2.0589628985831542e-07,253126.2341254443,21.71688355213432,6.805901463753321,0.0022259892637255902,0.008149498262619573,0.03153213661505931,253128.74809551574,1.0000099316851931,5.76591659512141e-09,21.71249325802534,0.9997978395887955,6.802519394769561,True,
7,1.0,0.0021360070778685463,2.1134371383542302e-07,253145.06664915464,21.682646564509092,6.7645779518079445,0.0020048280405262076,0.06141320349614112,0.25145026880631655,253160.46804047463,1.0000608401796007,3.8624131060361064e-07,21.64079413037819,0.9980697728016557,6.696363642709403,False,displacement_limit
7,0.75,0.0021360070778685463,2.1134371383542302e-07,253145.06664915464,21.682646564509092,6.7645779518079445,0.002036444550212905,0.046611515798436295,0.18863211665105276,253158.7331573911,1.0000539868638065,2.163358088368234e-07,21.65372628667793,0.9986662016675354,6.721530119600225,True,
7,0.5,0.0021360070778685463,2.1134371383542302e-07,253145.06664915464,21.682646564509092,6.7645779518079445,0.002068949620497175,0.03139383669003845,0.12579320475675418,253151.24053524988,1.0000243887276847,9.558142606818055e-08,21.665213027809184,0.9991959682297988,6.741401610484921,True,
7,0.25,0.0021360070778685463,2.1134371383542302e-07,253145.06664915464,21.682646564509092,6.7645779518079445,0.0021022076756247133,0.01582363775571398,0.0629356782793006,253146.0179847545,1.0000037580649406,2.3717772858654244e-08,21.674933922117837,0.9996442942346402,6.7558049622236,True,
7,0.125,0.0021360070778685463,2.1134371383542302e-07,253145.06664915464,21.682646564509092,6.7645779518079445,0.0021191055081223762,0.007912693699046935,0.03150061449585114,253143.57793836028,0.999994119139614,5.889762534804372e-09,21.679055630504315,0.9998343867297707,6.760904164152058,True,
8,1.0,0.002036444550212905,2.163358088368234e-07,253158.7331573911,21.65372628667793,6.721530119600225,0.0019185406619560805,0.05789693033601029,0.25115189184897346,253174.62795353963,1.0000627858891151,3.954154159620625e-07,21.61962921663101,0.9984253486168847,6.650164947586115,False,displacement_limit
