benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,2.1,8.865147303398729,1281.4572861490037,4.221498715904157,6.765147303398729,3.2214987159041564,0.15,0.315,21.47665810602771,23.957088011481964,-2.4804299054542547,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,2.1,9.64648272361682,1394.3993425975082,4.593563201722295,7.546482723616821,3.5935632017222954,0.15,0.315,23.95708801148197,23.957088011481964,7.105427357601002e-15,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,2.1,9.720100386329001,1405.0407777641428,4.628619231585239,7.6201003863290016,3.6286192315852386,0.15,0.315,24.190794877234925,23.957088011481964,0.23370686575296062,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,2.1,8.938764966110913,1292.0987213156388,4.256554745767101,6.838764966110913,3.2565547457671014,0.15,0.315,21.710364971780677,23.957088011481964,-2.246723039701287,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current matched-BIE pressure integral plus current end term.,True,-0.2,-2.8137863584170937,-674.88665806634,14.068931792085468,2.6137863584170935,13.068931792085467,0.3,0.06,43.56310597361823,43.56310597361823,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,-0.2,-2.6829539026600755,-643.5064935530191,13.414769513300376,2.4829539026600753,12.414769513300376,0.3,0.06,41.38256504433459,43.56310597361823,-2.1805409292836373,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,-0.2,-2.5760368875686974,-617.8624474833522,12.880184437843488,2.3760368875686972,11.880184437843486,0.3,0.06,39.60061479281162,43.56310597361823,-3.962491180806609,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,-0.2,-2.6748822837116544,-641.5705157482404,13.374411418558273,2.474882283711654,12.374411418558271,0.3,0.06,41.2480380618609,43.56310597361823,-2.3150679117573247,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,-0.2,-2.821857977365513,-676.8226358711183,14.109289886827565,2.621857977365513,13.109289886827563,0.3,0.06,43.69763295609188,43.56310597361823,0.1345269824736519,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,-0.2,-2.827330920508257,-678.1353212839056,14.136654602541286,2.627330920508257,13.136654602541284,0.3,0.06,43.788848675137615,43.56310597361823,0.2257427015193869,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,-0.2,-2.696498464751239,-646.7551567705847,13.482492323756194,2.4964984647512387,12.482492323756192,0.3,0.06,41.60830774585398,43.56310597361823,-1.9547982277642504,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.13,6.522275168922202,2828.3851643208823,50.17134745324771,6.392275168922202,49.171347453247705,0.3,0.039,163.9044915108257,163.9044915108257,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.13,5.741847085991069,2489.9524618646064,44.16805450762361,5.611847085991069,43.16805450762361,0.3,0.039,143.89351502541203,163.9044915108257,-20.010976485413664,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.13,5.1588086544936145,2237.1177980138905,39.683143496104734,5.028808654493615,38.68314349610473,0.3,0.039,128.94381165368242,163.9044915108257,-34.960679857143276,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.13,5.739409141029913,2488.8952468313587,44.14930108484549,5.609409141029913,43.14930108484548,0.3,0.039,143.83100361615163,163.9044915108257,-20.07348789467406,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.13,6.5247131138833625,2829.4423793541323,50.190100876025866,6.394713113883363,49.190100876025866,0.3,0.039,163.96700292008623,163.9044915108257,0.06251140926053722,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.13,6.486901503097016,2813.0453712216386,49.89924233151551,6.356901503097016,48.89924233151551,0.3,0.039,162.99747443838504,163.9044915108257,-0.9070170724406523,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.13,5.706473420165884,2474.612668765363,43.89594938589141,5.576473420165884,42.89594938589141,0.3,0.039,142.9864979529714,163.9044915108257,-20.917993557854288,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.2947328778960565,8.631552519307045,0.3,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.15,1.4470057158133847,347.06432093784036,9.646704772089233,1.2970057158133848,8.646704772089231,0.3,0.045,28.82234924029744,28.77184173102348,0.05050750927396308,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.15,1.4470057158133847,347.06432093784036,9.646704772089233,1.2970057158133848,8.646704772089231,0.3,0.045,28.82234924029744,28.77184173102348,0.05050750927396308,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.2947328778960565,8.631552519307045,0.3,0.045,28.77184173102348,28.77184173102348,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.15,1.4470057158133847,347.06432093784036,9.646704772089233,1.2970057158133848,8.646704772089231,0.3,0.045,28.82234924029744,28.77184173102348,0.05050750927396308,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.15,1.4442763788319901,346.40968946285284,9.628509192213269,1.2942763788319902,8.628509192213269,0.3,0.045,28.76169730737756,28.77184173102348,-0.010144423645918721,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.15,1.4465492167493184,346.95482963732405,9.643661444995457,1.2965492167493184,8.643661444995457,0.3,0.045,28.812204816651523,28.77184173102348,0.04036308562804436,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,0,Current matched-BIE pressure integral plus current end term.,True,-0.1,-0.09431318444663771,-40.89892020498881,0.9431318444663771,0.005686815553362298,0.05686815553362298,0.3,0.03,0.18956051844540994,0.18956051844540994,0.0,PASS,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,-0.1,-0.4777212282745948,-207.16384999688603,4.777212282745948,0.37772122827459476,3.7772122827459476,0.3,0.03,12.590707609153158,0.18956051844540994,12.401147090707749,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,-0.1,-0.7633901279718701,-331.04419188457143,7.6339012797187005,0.6633901279718701,6.633901279718701,0.3,0.03,22.113004265729007,0.18956051844540994,21.923443747283596,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,-0.1,-0.4777212282745948,-207.16384999688603,4.777212282745948,0.37772122827459476,3.7772122827459476,0.3,0.03,12.590707609153158,0.18956051844540994,12.401147090707749,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,-0.1,-0.09431318444663772,-40.89892020498882,0.9431318444663772,0.005686815553362284,0.056868155533622844,0.3,0.03,0.1895605184454095,0.18956051844540994,-4.440892098500626e-16,PASS,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,-0.1,-0.1307342668464329,-56.69292558809992,1.3073426684643292,0.030734266846432906,0.30734266846432906,0.3,0.03,1.0244755615477636,0.18956051844540994,0.8349150431023538,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,-0.1,-0.5141423106743901,-222.95785537999717,5.141423106743901,0.4141423106743901,4.1414231067439005,0.3,0.03,13.804743689146338,0.18956051844540994,13.615183170700929,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.063,0.09007791575661608,64.81556428267311,1.4298081866129537,0.027077915756616083,0.4298081866129537,0.15,0.00945,2.8653879107530247,2.8653879107530247,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.063,0.23935340598640273,172.2267432775161,3.799260412482583,0.17635340598640273,2.799260412482583,0.15,0.00945,18.66173608321722,2.8653879107530247,15.796348172464196,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.063,0.35362096586531294,254.44796598838596,5.613031204211317,0.29062096586531294,4.613031204211317,0.15,0.00945,30.753541361408775,2.8653879107530247,27.88815345065575,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.063,0.2434411332877993,175.168067457236,3.864144972822211,0.1804411332877993,2.864144972822211,0.15,0.00945,19.09429981881474,2.8653879107530247,16.228911908061715,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.063,0.08599018845521941,61.87424010295314,1.3649236262733242,0.022990188455219412,0.36492362627332403,0.15,0.00945,2.4328241751554933,2.8653879107530247,-0.43256373559753136,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.063,0.10483172424630705,75.43166718143024,1.6639956229572548,0.041831724246307045,0.6639956229572547,0.15,0.00945,4.426637486381698,2.8653879107530247,1.5612495756286733,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.063,0.25410721447609375,182.84284617627327,4.033447848826885,0.19110721447609375,3.033447848826885,0.15,0.00945,20.2229856588459,2.8653879107530247,17.357597748092875,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current matched-BIE pressure integral plus current end term.,True,0.09,1.858931296945537,2418.3771301884713,20.654792188283746,1.7689312969455369,19.654792188283743,0.15,0.0135,131.03194792189163,131.03194792189163,0.0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_pressure_plus_end,1,"Treats the first aft active station as a free-surface start-up station: it remains in the solved station history, but its pressure-density contribution is excluded from whole-ship integration; the current end term is retained.",False,0.09,1.4894103756980535,1937.6487963659915,16.54900417442282,1.3994103756980534,15.549004174422816,0.15,0.0135,103.66002782948544,131.03194792189163,-27.371920092406185,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_pressure_no_end,2,"Same aft start-up pressure exclusion, but without adding the current end term. This separates pressure-integral sensitivity from end-contour sensitivity.",False,0.09,1.212467120736762,1577.3594003787205,13.471856897075135,1.122467120736762,12.471856897075135,0.15,0.0135,83.14571264716756,131.03194792189163,-47.88623527472407,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_forward_only_removed_keep_time_end,3,"Keeps the full time-derivative pressure integral and current end term, but excludes the first aft active station only from the forward-speed pressure-gradient integral.",False,0.09,1.4885012405311215,1936.4660567458825,16.53890267256802,1.3985012405311215,15.538902672568017,0.15,0.0135,103.59268448378677,131.03194792189163,-27.43926343810486,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,ghost_aft_time_only_removed_keep_forward_end,4,"Keeps the full forward-speed pressure-gradient integral and current end term, but excludes the first aft active station only from the time-derivative pressure integral.",False,0.09,1.8598404321124682,2419.559869808579,20.664893690138534,1.769840432112468,19.664893690138534,0.15,0.0135,131.09929126759025,131.03194792189163,0.06734334569861744,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,bow_pressure_excluded_plus_end,5,Control candidate excluding the bow active station pressure integral while retaining the current end term; this checks whether endpoint sensitivity is aft-specific.,False,0.09,1.8763479800731995,2441.035368407865,20.84831088970222,1.7863479800731994,19.848310889702216,0.15,0.0135,132.32207259801478,131.03194792189163,1.2901246761231562,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,both_end_pressure_excluded_plus_end,6,Control candidate excluding both aft and bow active station pressure integrals while retaining the current end term.,False,0.09,1.5068270588257153,1960.3070345853844,16.742522875841285,1.4168270588257152,15.742522875841281,0.15,0.0135,104.95015250560854,131.03194792189163,-26.081795416283086,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate
