reuse_step,step_factor,source_objective,source_curvature_energy,source_maximum_turning_angle_deg,candidate_objective,relative_decrease,maximum_displacement_ratio,condition_number,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,0.05795017559870602,21.333968355761012,15.772522148827084,0.049461414575359255,0.1464837843137841,0.250177400036249,93801.8688854715,0.0017718217587735822,21.31887223949654,0.9992923906132823,15.770321035309662,False,displacement_limit,
1,0.5,0.05795017559870602,21.333968355761012,15.772522148827084,0.05361168620292313,0.07486585417490553,0.12508876251608086,93821.71256334452,0.0018543207953930175,21.326418268759834,0.9996461002062403,15.77152338590509,True,,7.766690536096039
1,0.25,0.05795017559870602,21.333968355761012,15.772522148827084,0.0557573715960756,0.03783947123499979,0.06254439555934324,93831.63386180969,0.0018955647576017775,21.330192823399884,0.9998230271884645,15.77212284159675,True,,
2,1.0,0.05361168620292313,21.326418268759834,15.77152338590509,0.0454996982635561,0.15131006901485466,0.2501766024681077,93782.02483034415,0.0016892133844443199,21.31133319065169,0.9992926576831591,15.76913109521566,False,displacement_limit,
2,0.5,0.05361168620292313,21.326418268759834,15.77152338590509,0.04946187885884719,0.07740490251264799,0.12508836758663167,93801.86998338158,0.00177173354634577,21.318873704889725,0.9996462338975522,15.77033504173403,True,,7.765041195591055
2,0.25,0.05361168620292313,21.326418268759834,15.77152338590509,0.05151350651339157,0.03913661065592736,0.06254419905075889,93811.79202106102,0.0018129880670222176,21.32264550381961,0.9998230943005676,15.770935293673006,True,,
3,1.0,0.04946187885884719,21.318873704889725,15.77033504173403,0.041726066265118544,0.15639948930781364,0.25017576339881437,93762.179372574,0.001606573077733181,21.303799502221576,0.9992929174928837,15.767938731985549,False,displacement_limit,
3,0.5,0.04946187885884719,21.318873704889725,15.77033504173403,0.045500193909531916,0.08009572302380605,0.12508795191712607,93782.02599825343,0.001689114192405816,21.311334572933127,0.9996463634964511,15.769144306550169,True,,7.763179320914482
3,0.25,0.04946187885884719,21.318873704889725,15.77033504173403,0.047457782881371695,0.040517991303862966,0.06254399218247214,93791.94877328692,0.0017303791845922508,21.31510365197549,0.9998231589076223,15.76974537078136,True,,
4,1.0,0.045500193909531916,21.311334572933127,15.769144306550169,0.038140436450749306,0.1617522218348349,0.2501749106834987,93742.33247289638,0.0015239083524614435,21.29627125909062,0.9992931782948198,15.766744721050546,False,displacement_limit,
4,0.5,0.045500193909531916,21.311334572933127,15.769144306550169,0.0417265483273231,0.08293691208683547,0.1250875294249929,93762.1805678892,0.0016064704512363348,21.30380088280769,0.9996464937425831,15.767951925671206,True,,7.761257421306126
4,0.25,0.045500193909531916,21.311334572933127,15.769144306550169,0.04359011727301797,0.0419795273908449,0.0625437819030141,93772.10407932244,0.0016477459289715342,21.30756724029615,0.999823223992656,15.768553803214099,True,,
5,1.0,0.0417265483273231,21.30380088280769,15.767951925671206,0.034742766937781146,0.16737021559410611,0.2501740444001583,93722.4841270379,0.0014412198204009402,21.288748465306092,0.9992934398145946,15.76554906146151,False,displacement_limit,
5,0.5,0.0417265483273231,21.30380088280769,15.767951925671206,0.038140899975323904,0.08593206233766686,0.1250871001493216,93742.33368985634,0.0015238029341220897,21.296272638215886,0.99964662434496,15.766757898939717,True,,7.759288644900408
5,0.25,0.0417265483273231,21.30380088280769,15.767951925671206,0.03991046742400374,0.043523391608458716,0.06254356823195757,93752.25793625702,0.0015650889110969818,21.300036272310262,0.9998232892563099,15.767360591193562,True,,
