benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,candidate_name,candidate_order,candidate_description,candidate_is_current_default,station_index,x_m,x_over_l,trapz_weight_m,current_density_value_per_m,candidate_density_value_per_m,candidate_density_delta_vs_current_per_m,candidate_density_ratio_to_current,current_station_integral_value,candidate_station_integral_value,candidate_station_integral_delta_vs_current,current_gradient_norm,candidate_gradient_norm,candidate_gradient_norm_ratio_to_current,current_gradient_peak_panel_index,candidate_gradient_peak_panel_index,current_gradient_peak_abs,candidate_gradient_peak_abs,candidate_gradient_peak_abs_ratio_to_current,current_gradient_peak_phase_deg,candidate_gradient_peak_phase_deg,candidate_gradient_peak_phase_delta_vs_current_deg,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,0,0.075,0.024999999999999998,0.0375,0.11701144501056421,0.11701144501056421,0.0,1.0,0.0043879291878961574,0.0043879291878961574,0.0,4.36293443580026,4.36293443580026,1.0,3,3,2.4581149737845824,2.4581149737845824,1.0,-173.88215427644997,-173.88215427644997,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,1,0.15,0.049999999999999996,0.07499999999999998,0.12914725617463746,0.12914725617463746,0.0,1.0,0.009686044213097808,0.009686044213097808,0.0,3.1309609378184007,3.1309609378184007,1.0,4,4,1.652445453640892,1.652445453640892,1.0,-154.54907104991688,-154.54907104991688,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,2,0.22499999999999998,0.075,0.075,0.0938637718748575,0.0938637718748575,0.0,1.0,0.007039782890614313,0.007039782890614313,0.0,2.4069472509110885,2.4069472509110885,1.0,3,3,1.1505380540595889,1.1505380540595889,1.0,-133.07870614662443,-133.07870614662443,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,3,0.3,0.09999999999999999,0.07500000000000001,0.07642642815154989,0.07642642815154989,0.0,1.0,0.005731982111366243,0.005731982111366243,0.0,2.145845359970892,2.145845359970892,1.0,3,3,0.9693701382793882,0.9693701382793882,1.0,-118.46756241198928,-118.46756241198928,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,4,0.375,0.125,0.07499999999999998,0.06101969618363344,0.06101969618363344,0.0,1.0,0.004576477213772507,0.004576477213772507,0.0,1.9846308809688653,1.9846308809688653,1.0,4,4,0.8725326447263023,0.8725326447263023,1.0,-108.69453038492094,-108.69453038492094,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,5,0.44999999999999996,0.15,0.07500000000000001,0.043777370660741007,0.043777370660741007,0.0,1.0,0.003283302799555576,0.003283302799555576,0.0,1.8557902316038863,1.8557902316038863,1.0,4,4,0.8038963115761094,0.8038963115761094,1.0,-101.45536912273155,-101.45536912273155,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,6,0.525,0.17500000000000002,0.07500000000000001,0.02377439163459485,0.02377439163459485,0.0,1.0,0.0017830793725946141,0.0017830793725946141,0.0,1.7426054286828938,1.7426054286828938,1.0,3,3,0.7482642417077484,0.7482642417077484,1.0,-95.40981803408236,-95.40981803408236,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,7,0.6,0.19999999999999998,0.07499999999999996,0.0009463133804098009,0.0009463133804098009,0.0,1.0,7.097350353073502e-05,7.097350353073502e-05,0.0,1.6411688156558433,1.6411688156558433,1.0,3,3,0.7007854446248165,0.7007854446248165,1.0,-89.83360203089572,-89.83360203089572,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,8,0.6749999999999999,0.22499999999999998,0.07500000000000001,-0.02449696331234227,-0.02449696331234227,0.0,1.0,-0.0018372722484256705,-0.0018372722484256705,0.0,1.5511920985738046,1.5511920985738046,1.0,3,3,0.6596712814976792,0.6596712814976792,1.0,-84.32140016673817,-84.32140016673817,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,1.07,heave,heave_force,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,9,0.75,0.25,0.07500000000000001,-0.05224142912266754,-0.05224142912266754,0.0,1.0,-0.003918107184200066,-0.003918107184200066,0.0,1.4735010678765348,1.4735010678765348,1.0,3,3,0.6242129870791192,0.6242129870791192,1.0,-78.63661890723391,-78.63661890723391,0.0,diagnostic_startup_pressure_gradient_station_candidate_not_hard_gate
