benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,time_component_value,time_component_raw,forward_gradient_component_value,forward_gradient_component_raw,end_component_value,end_component_raw,gate_role,current_default_candidate_gate_status,current_default_gate_error_ratio_by_coefficient,stencil_phase_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,1.07,0.9852679636728007,78.77217369564042,0.9208111810026174,0.08473203632719939,0.0791888189973826,0.15,0.0,0.1605,0.5279254599825507,0.323050389619709,0.2048750703628417,PASS,1.0181504124660368,81.40112547665964,-0.032882448793236,-2.6289517810192184,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,1.07,1.010041286427813,80.75280084990365,0.9439638190914139,0.05995871357218707,0.056036180908586045,0.15,0.0,0.1605,0.37357453939057367,0.323050389619709,0.05052414977086467,PASS,1.0181504124660368,81.40112547665964,-0.008109126038223743,-0.6483246267559882,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,1.07,0.9605006990286495,76.79203088734053,0.8976642046996723,0.10949930097135052,0.10233579530032759,0.15,0.0,0.1605,0.6822386353355172,0.323050389619709,0.3591882457158082,PASS,1.0181504124660368,81.40112547665964,-0.05764971343738726,-4.6090945893191115,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,1.07,0.656430069885047,52.481584087309514,0.6134860466215393,0.413569930114953,0.38651395337846073,0.15,0.0,0.1605,2.576759689189738,0.323050389619709,2.253709299570029,FAIL,1.0181504124660368,81.40112547665964,-0.3617203425809896,-28.91954138935012,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,1.07,0.6589780479411504,52.685294932894976,0.6158673345244395,0.4110219520588496,0.38413266547556035,0.15,0.0,0.1605,2.560884436503736,0.323050389619709,2.2378340468840268,FAIL,1.0181504124660368,81.40112547665964,-0.3591723645248863,-28.715830543764664,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,1.07,0.6633999051089875,53.03882241346355,0.6199999113168106,0.40660009489101256,0.3800000886831893,0.15,0.0,0.1605,2.5333339245545954,0.323050389619709,2.210283534934886,FAIL,1.0181504124660368,81.40112547665964,-0.35475050735704927,-28.36230306319609,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,0.941,0.6065965659338516,48.49739544641144,0.6446297193771006,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,0.8954918095166653,71.5945701708574,-0.28889524358281377,-23.09717472444596,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,baseline_current_default,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,0.941,0.7483083208611836,59.82725025285163,0.7952266959204927,0.19269167913881635,0.2047733040795073,0.15,0.0,0.14115,1.3651553605300486,0.3224101344905041,1.0427452260395444,FAIL,0.8954918095166653,71.5945701708574,-0.14718348865548178,-11.767319918005768,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,0.941,0.7655385154082763,61.204804306891695,0.8135372108483276,0.17546148459172362,0.1864627891516723,0.15,0.0,0.14115,1.2430852610111485,0.3224101344905041,0.9206751265206443,FAIL,0.8954918095166653,71.5945701708574,-0.12995329410838896,-10.389765863965698,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,0.941,0.7307308394902264,58.4219306172436,0.7765471195432799,0.2102691605097735,0.22345288045672002,0.15,0.0,0.14115,1.4896858697114665,0.3224101344905041,1.1672757352209624,FAIL,0.8954918095166653,71.5945701708574,-0.164760970026439,-13.172639553613799,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,0.941,0.8187983136208237,65.46292517398486,0.8701363587893982,0.12220168637917628,0.1298636412106018,0.15,0.0,0.14115,0.8657576080706786,0.3224101344905041,0.5433474735801744,PASS,0.8954918095166653,71.5945701708574,-0.07669349589584164,-6.131644996872539,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,0.941,0.8092960985914163,64.70322308238373,0.8600383619462446,0.13170390140858368,0.13996163805375525,0.15,0.0,0.14115,0.933077587025035,0.3224101344905041,0.6106674525345308,PASS,0.8954918095166653,71.5945701708574,-0.0861957109252492,-6.891347088473674,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,0.941,0.8278105514578051,66.18345358905152,0.8797136572346494,0.11318944854219481,0.1202863427653505,0.15,0.0,0.14115,0.8019089517690033,0.3224101344905041,0.47949881727849925,PASS,0.8954918095166653,71.5945701708574,-0.06768125805886019,-5.411116581805872,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,0.941,0.8011115115585832,64.04886534910872,0.8513406073948812,0.13988848844141677,0.1486593926051188,0.15,0.0,0.14115,0.9910626173674585,0.3224101344905041,0.6686524828769544,PASS,0.8954918095166653,71.5945701708574,-0.09438029795808225,-7.545704821748676,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,mapped_fixed_y_forward,8,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a forward x-gradient.,False,0.941,0.8206817897976922,65.6135090943255,0.8721379275214582,0.12031821020230771,0.12786207247854167,0.15,0.0,0.14115,0.8524138165236111,0.3224101344905041,0.5300036820331071,PASS,0.8954918095166653,71.5945701708574,-0.07481001971897319,-5.9810610765319066,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,improves_this_coefficient_only,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,mapped_fixed_y_backward,9,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a backward x-gradient.,False,0.941,0.7816336399446425,62.49160951357417,0.8306414877201301,0.15936636005535743,0.16935851227986976,0.15,0.0,0.14115,1.129056748532465,0.3224101344905041,0.8066466140419608,FAIL,0.8954918095166653,71.5945701708574,-0.11385816957202287,-9.102960657283228,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,0.941,0.742783933259252,59.3855754640772,0.7893559333254537,0.198216066740748,0.21064406667454622,0.15,0.0,0.14115,1.4042937778303082,0.3224101344905041,1.081883643339804,FAIL,0.8954918095166653,71.5945701708574,-0.15270787625741336,-12.208994706780198,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,0.941,0.7614325307008821,60.87653082953553,0.8091737839541787,0.17956746929911782,0.19082621604582128,0.15,0.0,0.14115,1.2721747736388085,0.3224101344905041,0.9497646391483043,FAIL,0.8954918095166653,71.5945701708574,-0.1340592788157832,-10.718039341321866,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,0.941,0.7241558631979579,57.89626126267673,0.7695598971285418,0.21684413680204206,0.2304401028714581,0.15,0.0,0.14115,1.5362673524763872,0.3224101344905041,1.213857217985883,FAIL,0.8954918095166653,71.5945701708574,-0.1713359463187075,-13.698308908180666,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,0.941,0.6030884329654301,48.21692021558614,0.6409016290812223,0.3379115670345698,0.3590983709187777,0.15,0.0,0.14115,2.393989139458518,0.3224101344905041,2.071579004968014,FAIL,0.8954918095166653,71.5945701708574,-0.29240337655123516,-23.377649955271252,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,0.941,0.6052371636659744,48.388711235094654,0.6431850835982724,0.3357628363340256,0.3568149164017275,0.15,0.0,0.14115,2.37876610934485,0.3224101344905041,2.056355974854346,FAIL,0.8954918095166653,71.5945701708574,-0.29025464585069094,-23.20585893576274,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,0.941,0.6085049436542052,48.6499702451537,0.6466577509608982,0.3324950563457948,0.35334224903910183,0.15,0.0,0.14115,2.355614993594012,0.3224101344905041,2.033204859103508,FAIL,0.8954918095166653,71.5945701708574,-0.28698686586246025,-22.9445999257037,0.0,0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,2.3691352041526628,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,2.05,1.590927478044131,229.9686106391836,0.7760621844117713,0.4590725219558689,0.22393781558822876,0.15,0.0,0.30749999999999994,1.492918770588192,0.8579473634846653,0.6349714071035266,FAIL,1.7861811857284653,258.19253944674807,-0.1952537076843343,-28.223928807564473,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,baseline_current_default,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,2.05,0.9618336035546965,139.03307380640842,0.4691871236852179,1.0881663964453034,0.5308128763147822,0.15,0.0,0.30749999999999994,3.538752508765215,0.8579473634846653,2.6808051452805497,FAIL,1.7861811857284653,258.19253944674807,-0.8243475821737686,-119.15946564033962,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,2.05,0.9469591108180075,136.88296547285677,0.4619312735697598,1.1030408891819923,0.5380687264302402,0.15,0.0,0.30749999999999994,3.5871248428682683,0.8579473634846653,2.729177479383603,FAIL,1.7861811857284653,258.19253944674807,-0.8392220749104577,-121.30957397389129,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,2.05,0.9737277793199101,140.75237723989184,0.4749891606438586,1.0762722206800897,0.5250108393561413,0.15,0.0,0.30749999999999994,3.500072262374276,0.8579473634846653,2.6421248988896107,FAIL,1.7861811857284653,258.19253944674807,-0.8124534064085551,-117.4401622068562,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,2.05,1.4073918541909778,203.43853117120256,0.6865326118004771,0.642608145809022,0.31346738819952297,0.15,0.0,0.30749999999999994,2.08978258799682,0.8579473634846653,1.2318352245121549,FAIL,1.7861811857284653,258.19253944674807,-0.37878933153748745,-54.754008275545495,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,2.05,1.3640340381935419,197.17115767813934,0.6653824576553864,0.685965961806458,0.33461754234461366,0.15,0.0,0.30749999999999994,2.230783615630758,0.8579473634846653,1.3728362521460928,FAIL,1.7861811857284653,258.19253944674807,-0.4221471475349235,-61.02138176860874,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,2.05,1.4481320475182975,209.32752723541887,0.706405876838194,0.6018679524817023,0.29359412316180605,0.15,0.0,0.30749999999999994,1.9572941544120406,0.8579473634846653,1.0993467909273753,FAIL,1.7861811857284653,258.19253944674807,-0.3380491382101676,-48.86501221132917,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,2.05,1.0831886129663442,156.57494374934967,0.5283846892518753,0.9668113870336557,0.47161531074812474,0.15,0.0,0.30749999999999994,3.1441020716541654,0.8579473634846653,2.2861547081695,FAIL,1.7861811857284653,258.19253944674807,-0.7029925727621211,-101.6175956973984,-0.0,-0.0,diagnostic_startup_pressure_gradient_candidate_not_hard_gate,FAIL,1.492918770588192,worsens_this_coefficient,false,diagnostic-only until one traceable stencil/phase convention passes every Ma 2005 Wigley III coefficient
