benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,mode_column,generalized_row,reference_value,station_index,x_m,x_over_l,waterplane_beam_m,effective_draft_m,submerged_area_m2,body_normal_velocity_norm,body_potential_norm,body_potential_to_body_normal_velocity_gain,body_potential_norm_to_beam_squared_ratio,body_potential_norm_to_submerged_area_ratio,inner_free_surface_normal_derivative_norm,free_surface_potential_norm,control_potential_norm,control_normal_derivative_norm,body_pressure_norm,body_pressure_time_derivative_norm,body_pressure_forward_speed_norm,body_pressure_to_body_potential_gain,body_pressure_forward_to_time_norm_ratio,pressure_time_formula_ratio,pressure_forward_formula_ratio,body_potential_x_gradient_norm,body_potential_x_gradient_to_potential_gain,body_potential_x_gradient_characteristic_length_m,body_potential_x_gradient_gain_times_l,central_body_potential_x_gradient_gain_times_l,forward_body_potential_x_gradient_gain_times_l,backward_body_potential_x_gradient_gain_times_l,phase_aligned_body_potential_x_gradient_gain_times_l,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,dominant_force_density_component,dominant_pressure_norm_component,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,10,0.825,0.27499999999999997,0.24893962499999994,0.1875,0.031117453124999993,5.877556747710619,2.1449692342477085,0.36494232660249526,34.6125029201536,68.93138797803553,1.938140505025828,1.5047276932815183,1.230161243825844,1.037867988554744,5039.736659211425,7950.137479814311,3133.9365705645646,2349.5612798283237,0.39419904102561043,1.0,1.0,1.4092413586164745,0.6569984017093508,1.5220737179850699,1.9709952051280522,3.169590885696945,3.215971467697706,3.1371287042571625,0.5839871030003919,0.30230627427328227,0.38422031878809537,-0.08191404451481318,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,11,0.8999999999999999,0.3,0.26006399999999996,0.1875,0.032507999999999995,6.031881339772348,2.1703115931710184,0.35980674534504836,32.08940127896845,66.7623844337092,1.9248759728058593,1.4664705613207336,1.1902900362492288,1.0169123093607244,5146.49028252705,8044.066676693339,3023.373829495263,2371.3140079612117,0.37585141334731903,1.0,1.0,1.3595244661623316,0.6264190222455317,1.5963755321722002,1.879257066736595,3.1989356188694655,3.233398392065128,3.1784191164694477,0.43140180911022985,0.3209109072799641,0.4339961546912754,-0.11308524741131136,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,12,0.975,0.325,0.269699625,0.1875,0.033712453125,6.1596923918770905,2.187144670182853,0.35507368404745093,30.06885047923798,64.87646158745243,1.901519321121218,1.4218366314246564,1.1467342073036193,0.9960815528886897,5217.407474075568,8106.456977829442,2946.983283766061,2385.4880498780053,0.36353530177558974,1.0,1.0,1.3251738295029936,0.6058921696259828,1.6504586956740173,1.8176765088779483,3.218056598798211,3.241665972384253,3.208512958154154,0.2897338314953738,0.3357745359457462,0.4810286010340169,-0.14525406508827077,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,13,1.05,0.35000000000000003,0.277914,0.1875,0.03473925,6.264542777546578,2.1951858428490625,0.35041437512679524,28.421725659594728,63.19036371968487,1.8690445588654376,1.3710252150592848,1.0997343274489724,0.9738114655865534,5255.224914742956,8136.26086833499,2905.4490375249748,2393.9772260567993,0.35709880552533807,1.0,1.0,1.3064970706458876,0.5951646758755633,1.6802072443712694,1.78549402762669,3.229508615680846,3.24349729422235,3.2297914443596527,0.18716472147666618,0.34667714975435954,0.5245032965419408,-0.17782614678758124,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,14,1.125,0.375,0.28476562499999997,0.1875,0.035595703124999996,6.349215650268908,2.194190895396388,0.34558455977211255,27.058223682534415,61.64201582677371,1.8287727155962188,1.3143492315450882,1.0496103618443702,0.9486622108520312,5263.68938808852,8132.573184191246,2897.9014857522425,2398.9204399362966,0.3563326661954199,1.0,1.0,1.303103153163851,0.5938877769923665,1.6838198035735183,1.7816633309770995,3.2361770800418395,3.2419443017230885,3.2449680456402934,0.20370006417322853,0.3535573485381571,0.5636495000226306,-0.21009215148447363,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,15,1.2,0.39999999999999997,0.290304,0.1875,0.036288,6.4158684804327155,2.1839553828866056,0.3403990261875364,25.91419497197271,60.18395565714852,1.7820431784936264,1.2522256045661768,0.9967519857377747,0.9195095782519984,5247.457260552207,8094.63616843835,2921.7128296226015,2402.7309814436185,0.36094430544199124,1.0,1.0,1.3138104313205061,0.6015738424033186,1.6623063197112233,1.8047215272099557,3.2413175535995506,3.240412691039789,3.257138275792488,0.32760366380837125,0.35651856087906375,0.5977324936499564,-0.2412139327708927,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,16,1.275,0.425,0.29456962499999995,0.1875,0.03682120312499999,6.466141271997185,2.1643226246906475,0.3347162602313756,24.94285003584907,58.779247851930364,1.7299119315885987,1.1851621144581523,0.9416059624543827,0.8856554028683747,5211.903977639211,8021.869098275427,2972.561852579467,2408.099383235049,0.37055726242385584,1.0,1.0,1.3366757780123013,0.6175954373730931,1.619182946450257,1.8527863121192794,3.248559602374767,3.242639460683993,3.2698067555348596,0.4883225966242061,0.35582906721179436,0.6260549705423808,-0.2702259033305863,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,17,1.3499999999999999,0.44999999999999996,0.29759399999999997,0.1875,0.037199249999999996,6.5012362890157815,2.1351973188585944,0.3284294284867226,24.109581604995856,57.398934625257084,1.6729614399815829,1.1137439474204869,0.88466172329187,0.8468605020325981,5162.817972108929,7913.91874551073,3044.748656270333,2417.958249811217,0.3847333734627367,1.0,1.0,1.3691361124884294,0.6412222891045611,1.5595215839992966,1.9236668673136834,3.261859350677312,3.252612790624359,3.286870907193111,0.6654198691510635,0.3519105035075541,0.6479683037642896,-0.29605780025673556,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,18,1.425,0.47500000000000003,0.299399625,0.1875,0.037424953125,6.521974872376153,2.09656300028534,0.3214613734814189,23.388663903252176,56.02045761507791,1.611286265991213,1.0386227587891956,0.8264362895445765,0.8033156592481714,5105.979423661176,7770.724083698231,3131.6670510397976,2435.4047185637914,0.4030083962972701,1.0,1.0,1.4082208208019795,0.67168066049545,1.4888027284608323,2.01504198148635,3.285394879978255,3.27443449916988,3.3125501637113217,0.8544462854721584,0.3453111310491731,0.6628936774912417,-0.3175825464420686,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,19,1.5,0.5,0.3,0.1875,0.0375,6.528835370166091,2.0485010286203233,0.3137620896340982,22.761122540225816,54.62669409654196,1.5446729553581284,0.9605100210593203,0.7674595688405823,0.7555702761169432,5046.742237055706,7592.586665134354,3222.3323239822575,2463.6268991549955,0.42440507643849684,1.0,1.0,1.4489903927265795,0.7073417940641613,1.413743692782972,2.1220253821924837,3.3234669946084843,3.3117714926748407,3.351259346177181,1.0511275684263301,0.3370982977025238,0.6703518053797167,-0.33325350767719286,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,20,1.575,0.525,0.29939962499999995,0.1875,0.03742495312499999,6.521974872376153,1.9915496558709826,0.30535990935908053,22.217164731736908,53.21448631396203,1.473506735759931,0.8803867765514959,0.7083455990294205,0.7044653742951175,4989.33391929809,7381.501472958997,3305.8377231822865,2505.252080755204,0.44785437424793834,1.0,1.0,1.4865403748563264,0.7464239570798972,1.3397212006861672,2.2392718712396915,3.379619944245593,3.3687330006083473,3.4064766044374086,1.252418323110228,0.3282938725421587,0.6700908492226328,-0.3417969766804742,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,21,1.65,0.5499999999999999,0.29759399999999997,0.1875,0.037199249999999996,6.5012362890157815,1.926291299146091,0.2962961525334301,21.750719177833435,51.7830681840653,1.3984497097428308,0.7992797392871653,0.6496878714595044,0.6510157449741966,4937.591155769816,7139.627184327713,3380.0553049305554,2563.2629696030967,0.47342182128923455,1.0,1.0,1.5199138919589135,0.7890363688153909,1.267368703804283,2.3671091064461725,3.4578774411417346,3.449179383158258,3.482857993002834,1.4628777757903841,0.31901196427393674,0.66200882594329,-0.34299686166935317,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,22,1.7249999999999999,0.575,0.29456962499999995,0.1875,0.03682120312499999,6.466141271997185,1.8530419520958292,0.286576162528457,21.355479536175736,50.32540478933168,1.3201986481640615,0.718036057459847,0.591961061087882,0.5962872826330015,4893.3879821234705,6868.135001568992,3445.0663222313005,2640.7324327379347,0.5016014276720379,1.0,1.0,1.5491474811790797,0.8360023794533964,1.1961688442248577,2.508007138360189,3.562384825724596,3.555802167172761,3.5855228358198747,1.6873887669317464,0.30925317737542946,0.6461028841206032,-0.33684970674517384,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,heave,heave_force,1.07,23,1.7999999999999998,0.6,0.290304,0.1875,0.036288,6.4158684804327155,1.7722315292968,0.27622628716623454,21.028796533825155,48.83794999164462,1.2403198606176384,0.6375295648793855,0.5355994301634006,0.5413298206101314,4855.611975617857,6568.618364781646,3498.690910990645,2739.8293593978124,0.5326372635300679,1.0,1.0,1.5732609201772578,0.887728772550113,1.1264701910329815,2.663186317650339,3.6960679597795956,3.6910145314955267,3.717940054784404,1.927515508855298,0.29922175114993466,0.6225955370987516,-0.323373785948817,0.0,time_derivative_density,time_derivative_pressure,diagnostic_body_potential_source_audit_not_hard_gate
