benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,end_term_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,base_time_plus_pressure_gradient_value,end_term_component_value,candidate_end_contribution_value,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.6608179990729434,0.0,0.0,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.6608179990729434,0.0,0.0,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.6608179990729434,0.0,-0.0,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.6608179990729434,0.0,0.0,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.6608179990729434,0.0,0.0,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,current_default,0,Current Eq.32 end-contour term added to the Eq.30 pressure time/gradient result.,True,1.0,0.941,0.6065965659338516,48.49739544641144,0.6446297193771006,0.6065965659338516,0.0,0.0,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,end_removed,1,Drops only the Eq.32 end-contour term while keeping the Eq.30 pressure result fixed.,False,0.0,0.941,0.6065965659338516,48.49739544641144,0.6446297193771006,0.6065965659338516,0.0,0.0,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,end_flipped,2,Reverses only the Eq.32 end-contour term sign; diagnostic for contour orientation and outward-normal convention.,False,-1.0,0.941,0.6065965659338516,48.49739544641144,0.6446297193771006,0.6065965659338516,0.0,-0.0,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,end_half_scale,3,Adds half of the current Eq.32 end-contour term; diagnostic for endpoint half-weight issues.,False,0.5,0.941,0.6065965659338516,48.49739544641144,0.6446297193771006,0.6065965659338516,0.0,0.0,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,end_double_scale,4,Adds twice the current Eq.32 end-contour term; diagnostic for missing paired contour effects.,False,2.0,0.941,0.6065965659338516,48.49739544641144,0.6446297193771006,0.6065965659338516,0.0,0.0,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,diagnostic_end_contour_term_candidate_not_hard_gate
