benchmark,coefficient,station_count,peak_pressure_gradient_station_local_index,peak_pressure_gradient_x_over_l,peak_pressure_gradient_density_abs,max_body_pressure_forward_to_time_norm_ratio,max_rhs_body_normal_velocity_to_total_ratio,max_rhs_inner_free_surface_potential_to_total_ratio,max_rhs_outer_control_history_to_total_ratio,max_body_phi_to_phi_n_norm_ratio,max_rhs_source_sum_relative_residual,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,4,1,0.049999999999999996,0.12914725617463746,1.8762051906528114,0.2940437200553602,0.8931555216213299,0.46172599848780915,1.3036981107219343,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B33,2,1,0.049999999999999996,0.1694970559271773,1.623262294969163,0.2940437200553602,0.8931555216213299,0.45865821996454514,1.1833264334100257,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,1,0.049999999999999996,0.058116265278586855,1.8762051906528114,0.2940437200553602,0.8931555216213299,0.46172599848780915,1.3036981107219343,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B53,2,1,0.049999999999999996,0.07627367516722978,1.623262294969163,0.2940437200553602,0.8931555216213299,0.45865821996454514,1.1833264334100257,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A35,2,0,0.024999999999999998,0.014461716642311351,2.2831409078946785,0.7932404906885608,0.824537681095476,0.3333513200692012,0.38813565405524053,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B35,2,1,0.049999999999999996,0.07470968067294373,2.2831409078946785,0.7932404906885608,0.824537681095476,0.3333513200692012,0.38813565405524053,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A55,2,0,0.024999999999999998,0.006869315405097893,2.2831409078946785,0.7932404906885608,0.824537681095476,0.3333513200692012,0.38813565405524053,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,B55,2,1,0.049999999999999996,0.03361935630282468,2.2831409078946785,0.7932404906885608,0.824537681095476,0.3333513200692012,0.38813565405524053,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate,INFO
