component,sigma,in_phase_center_from_cg_m,in_phase_center_from_transom_m,in_phase_center_from_transom_over_beam,damping_center_from_cg_m,damping_center_from_transom_m,damping_center_from_transom_over_beam,restoring_subtraction,response_calibration_used
raw_bem,1.4,0.47107225318133567,0.9385322531813356,2.95135928673376,0.02883628132428494,0.49629628132428494,1.5606801299505815,zero_diagnostic_only,False
resolved_station_bem,1.4,0.47368881054926004,0.94114881054926,2.9595874545574214,0.04397462601959617,0.5114346260195961,1.6082849874830065,zero_diagnostic_only,False
transom_extrapolation,1.4,-0.45552684244905955,0.011933157550940432,0.037525652675913304,-0.43788699965698863,0.029573000343011357,0.09299685642456401,zero_diagnostic_only,False
pre_chine_bem,1.4,0.35719959195333967,0.8246595919533397,2.593269157085974,0.32413586408707534,0.7915958640870753,2.4892951700851422,zero_diagnostic_only,False
post_chine_bem,1.4,-0.11688491875122417,0.3505750812487758,1.1024373624175339,-0.06827040804096653,0.3991895919590335,1.2553131822611114,zero_diagnostic_only,False
longitudinal_bin_aft_post_chine,1.4,-0.26642099891745463,0.20103900108254535,0.6321981166117778,-0.3465183396842351,0.12094166031576487,0.3803196865275625,zero_diagnostic_only,False
longitudinal_bin_middle_post_chine,1.4,-0.10854123984159168,0.3589187601584083,1.128675346410089,-0.1112773302683988,0.3561826697316012,1.1200712884641546,zero_diagnostic_only,False
longitudinal_bin_forward_post_chine,1.4,-0.07193213747410239,0.3955278625258976,1.2437983098298666,0.11980290927542443,0.5872629092754245,1.8467387084132845,zero_diagnostic_only,False
longitudinal_bin_pre_chine,1.4,0.35719959195333967,0.8246595919533397,2.593269157085974,0.32413586408707534,0.7915958640870753,2.4892951700851422,zero_diagnostic_only,False
bem,1.4,0.47107225318133567,0.9385322531813356,2.95135928673376,0.02883628132428494,0.49629628132428494,1.5606801299505815,zero_diagnostic_only,False
front,1.4,0.8174798299455031,1.284939829945503,4.040691289136802,0.5274055652634213,0.9948655652634213,3.1285080668661047,zero_diagnostic_only,False
transom,1.4,nan,nan,nan,nan,nan,nan,zero_diagnostic_only,False
total,1.4,0.6273292490217035,1.0947892490217035,3.4427334874896336,0.15437768815487418,0.6218376881548742,1.9554644281599816,zero_diagnostic_only,False
